cell_id,Lanius schach,Lanius schach erythronotus/caniceps,Lanius schach schach,Lanius schach tricolor/longicaudatus,Lanius schach bentet,Lanius schach [nasutus Group],Lanius schach schach x tricolor
843c193ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c199ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843c19bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843c1b5ffffffff,28.0,0.0,0.0,17.0,0.0,0.0,0.0
843c1c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c333ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
843c337ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843c5cbffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c683ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c8dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843c8e5ffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
843c8edffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843c929ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843c967ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
843ca2dffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843ca87ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
843ca93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ca97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cab1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843cab7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cab9ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
843cb11ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
843cb15ffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
843cb1dffffffff,15.0,1.0,0.0,14.0,0.0,0.0,0.0
843cc4bffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0
843ce15ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
843ce2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce31ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
843ce45ffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0
843ce4dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
843ce85ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843ce8bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
843cea1ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
843cf0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf11ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf29ffffffff,36.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf2dffffffff,38.0,0.0,0.0,6.0,0.0,0.0,0.0
843cf41ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843cf67ffffffff,4.0,0.0,0.0,3.0,0.0,0.0,0.0
843d005ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d04dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d311ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d323ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d34bffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843d34dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d355ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d359ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843d35dffffffff,19.0,14.0,0.0,0.0,0.0,0.0,0.0
843d36bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8c1ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
843da11ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843da1dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843da33ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843da37ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
843da61ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843da69ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da99ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da9dffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843dad1ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843daddffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
843db51ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db55ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843db57ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
84404cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441659ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441833ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84418a1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8441a43ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8441a55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8441b5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8442c41ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8442c8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ca5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442cbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ce1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ce3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ce7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442ce9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8442cebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8442d9dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8442db7ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
8442dd1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8442dd3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8442eb3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
844360bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844361dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8443acdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844b265ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
844b26dffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
844b351ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844b845ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
844b9cdffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba39ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844bb11ffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0
844bb19ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
844bb53ffffffff,49.0,0.0,2.0,0.0,0.0,0.0,0.0
8460067ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460113ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460145ffffffff,537.0,0.0,0.0,0.0,0.0,0.0,0.0
846014dffffffff,599.0,1.0,0.0,0.0,0.0,0.0,0.0
8460151ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460159ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846015bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460161ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460169ffffffff,1071.0,2.0,0.0,0.0,0.0,0.0,0.0
846016dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460221ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8460227ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
846030bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8460311ffffffff,22.0,1.0,0.0,0.0,0.0,0.0,0.0
8460319ffffffff,25.0,2.0,0.0,0.0,0.0,0.0,0.0
846031bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846031dffffffff,147.0,0.0,0.0,0.0,0.0,0.0,0.0
8460333ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8460335ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8460339ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
846033bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8460357ffffffff,26.0,1.0,0.0,0.0,0.0,0.0,0.0
846035bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846084dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460887ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846088dffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
84608e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84608ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a25ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a27ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a61ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a91ffffffff,52.0,2.0,0.0,0.0,0.0,0.0,0.0
8460a97ffffffff,16.0,3.0,0.0,0.0,0.0,0.0,0.0
8460a9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a9dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460b05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b19ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b1bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b29ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8461893ffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0
84618b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84618c7ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
846482dffffffff,9.0,0.0,9.0,0.0,0.0,0.0,0.0
8464849ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846484dffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8464901ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,1.0
8464911ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
846491dffffffff,4.0,0.0,0.0,3.0,0.0,0.0,0.0
8464a4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464b1bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8464b41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465015ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8465033ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465039ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465057ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465187ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846518bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
84651c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84651c5ffffffff,6.0,0.0,0.0,0.0,6.0,0.0,0.0
84651c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84651d9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84651ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84651ebffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
846520dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8465233ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465263ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
846526bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8465891ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84658abffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84658b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b3ffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0
846599bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84659b1ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84659b3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b25ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b61ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8468025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846811bffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8468189ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84681c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84681c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84685cbffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8469367ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8469415ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8469417ffffffff,6.0,0.0,0.0,0.0,0.0,1.0,0.0
8469683ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8472da1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8472da9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849c8b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849cd2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
