cell_id,Buteo buteo,Buteo buteo buteo,Buteo buteo arrigonii,Buteo buteo rothschildi,Buteo buteo insularum,Buteo buteo bannermani,Buteo buteo vulpinus/menetriesi
841ef01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,67.0,67.0,0.0,0.0,0.0,0.0,0.0
841f217ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f2e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f46bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f511ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841f717ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f817ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f83bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8b5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f8edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f98bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f99dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f9d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9e7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fa9bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fad1ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
841fad3ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
841fad5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
841fadbffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
841faebffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
841fb05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420293ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8420485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84204a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
84204b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
84205c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84205c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8420845ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842084dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84209b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84209b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8420e61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8421567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8425109ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8425161ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0
8425169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8425ac9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8425b07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c043ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
842c1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c215ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,2.0
842c4cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c51bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842c56dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
842c93bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0
842cc05ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ccedffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842ce4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
842cf17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d303ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d331ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d333ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d849ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
842db01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0
842db03ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,5.0
842db05ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,3.0
842db07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
842db0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842db11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842db15ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0
842db1dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,7.0
842db21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
842db29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
842db2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842db63ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842db67ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0
84344cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438667ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438685ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8438753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843875bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439001ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439003ffffffff,28.0,6.0,0.0,0.0,0.0,0.0,0.0
8439005ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439007ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843900dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439011ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8439013ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8439015ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
843901dffffffff,23.0,5.0,0.0,0.0,0.0,0.0,0.0
8439023ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843902bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439031ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8439033ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8439035ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8439039ffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
843903bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843903dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439041ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439045ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8439047ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843905dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439061ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8439067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439069ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843906bffffffff,20.0,19.0,0.0,0.0,0.0,0.0,0.0
843906dffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0
8439089ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84390c5ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
84390c7ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84390cdffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
84390d3ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8439101ffffffff,49.0,10.0,0.0,0.0,0.0,0.0,0.0
8439103ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843910bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439153ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8439159ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8439187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439191ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84391abffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84391c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439201ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439207ffffffff,10.0,5.0,0.0,0.0,0.0,0.0,0.0
8439213ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843921bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8439221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439223ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8439227ffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0
8439239ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843923dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439285ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8439287ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843928bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843928dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8439293ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8439299ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84392abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84392b3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84392c9ffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0
84392cbffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
84392d5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84392dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84392ddffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8439317ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439333ffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
8439337ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8439339ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843933bffffffff,20.0,17.0,0.0,0.0,0.0,0.0,0.0
8439423ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8439441ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8439447ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8439449ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843944dffffffff,27.0,6.0,0.0,0.0,0.0,0.0,0.0
8439459ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8439469ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843946bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
843946dffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8439549ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439621ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439623ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439625ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8439627ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843962dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8439705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439707ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439711ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
8439713ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8439715ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843971bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8439721ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8439723ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8439727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439729ffffffff,52.0,2.0,0.0,0.0,0.0,0.0,0.0
843972bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843972dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439733ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8439739ffffffff,73.0,11.0,0.0,0.0,0.0,0.0,0.0
843973dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439741ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8439743ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8439745ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8439747ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8439749ffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
843974bffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
8439763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439769ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0a5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c191ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843c199ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
843c19dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c1d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c1d3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843c1dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843c521ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
843c527ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c567ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c581ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843c5a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c5a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c5c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843c929ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843ca8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cc6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843ce57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843cea7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843cebdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843cec3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843cec9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
843cecdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d005ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d04dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d107ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d123ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
843d1edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d227ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d305ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d33dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843d341ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843d34bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,1.0
843d363ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0
843d36bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843d845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d851ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843d85bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843d8ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843da1dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,3.0
843da21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843da37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
843da69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843dac9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843dad5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843db65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843e451ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
843e457ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,14.0
843e631ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
843e689ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,12.0
