cell_id,Pandion haliaetus,Pandion haliaetus haliaetus,Pandion haliaetus carolinensis,Pandion haliaetus ridgwayi,Pandion haliaetus cristatus
8412ebbffffffff,9.0,0.0,0.0,0.0,0.0
8412f33ffffffff,2.0,0.0,2.0,0.0,0.0
8412f6dffffffff,4.0,0.0,0.0,0.0,0.0
8413483ffffffff,2.0,0.0,0.0,0.0,0.0
8413807ffffffff,2.0,0.0,0.0,0.0,0.0
8413829ffffffff,3.0,0.0,0.0,0.0,0.0
841382dffffffff,2.0,0.0,0.0,0.0,0.0
841383dffffffff,13.0,0.0,0.0,0.0,0.0
8413867ffffffff,7.0,0.0,0.0,0.0,0.0
8413933ffffffff,2.0,0.0,0.0,0.0,0.0
84139e1ffffffff,4.0,0.0,0.0,0.0,0.0
84180cdffffffff,3.0,0.0,0.0,0.0,0.0
841828bffffffff,4.0,0.0,0.0,0.0,0.0
84182a7ffffffff,2.0,0.0,0.0,0.0,0.0
84182c1ffffffff,2.0,0.0,0.0,0.0,0.0
84182c3ffffffff,2.0,0.0,0.0,0.0,0.0
84182c9ffffffff,3.0,1.0,0.0,0.0,0.0
84182cbffffffff,2.0,0.0,0.0,0.0,0.0
8418493ffffffff,1.0,0.0,0.0,0.0,0.0
8418495ffffffff,58.0,0.0,0.0,0.0,0.0
841849dffffffff,2.0,0.0,0.0,0.0,0.0
84184b1ffffffff,9.0,0.0,0.0,0.0,0.0
84184b3ffffffff,2.0,0.0,0.0,0.0,0.0
84184b7ffffffff,1.0,0.0,0.0,0.0,0.0
84184bdffffffff,4.0,0.0,0.0,0.0,0.0
84184d5ffffffff,2.0,0.0,0.0,0.0,0.0
84184ddffffffff,4.0,0.0,0.0,0.0,0.0
8418593ffffffff,2.0,0.0,0.0,0.0,0.0
8418597ffffffff,2.0,0.0,0.0,0.0,0.0
84185b5ffffffff,8.0,0.0,0.0,0.0,0.0
8419013ffffffff,2.0,2.0,0.0,0.0,0.0
8419099ffffffff,2.0,0.0,0.0,0.0,0.0
84190d9ffffffff,41.0,5.0,0.0,0.0,0.0
84190ddffffffff,4.0,0.0,0.0,0.0,0.0
84192b7ffffffff,2.0,0.0,0.0,0.0,0.0
8419411ffffffff,1.0,0.0,0.0,0.0,0.0
841941bffffffff,2.0,2.0,0.0,0.0,0.0
841942dffffffff,2.0,0.0,0.0,0.0,0.0
8419433ffffffff,2.0,0.0,0.0,0.0,0.0
8419437ffffffff,2.0,0.0,0.0,0.0,0.0
84194c5ffffffff,2.0,0.0,0.0,0.0,0.0
84194d7ffffffff,1.0,0.0,0.0,0.0,0.0
84194d9ffffffff,2.0,0.0,0.0,0.0,0.0
84194e3ffffffff,3.0,1.0,0.0,0.0,0.0
84194ebffffffff,1.0,0.0,0.0,0.0,0.0
8419527ffffffff,4.0,0.0,0.0,0.0,0.0
8419547ffffffff,1.0,0.0,0.0,0.0,0.0
8419557ffffffff,2.0,0.0,0.0,0.0,0.0
8419597ffffffff,4.0,0.0,0.0,0.0,0.0
84195cbffffffff,2.0,0.0,0.0,0.0,0.0
84195e1ffffffff,4.0,0.0,0.0,0.0,0.0
84195edffffffff,2.0,0.0,0.0,0.0,0.0
8419693ffffffff,8.0,0.0,0.0,0.0,0.0
8419697ffffffff,19.0,0.0,0.0,0.0,0.0
84196d9ffffffff,3.0,0.0,0.0,0.0,0.0
84196dbffffffff,2.0,2.0,0.0,0.0,0.0
8419723ffffffff,5.0,2.0,0.0,0.0,0.0
8419729ffffffff,2.0,0.0,0.0,0.0,0.0
8419737ffffffff,2.0,2.0,0.0,0.0,0.0
841aa07ffffffff,16.0,0.0,0.0,0.0,0.0
841aa29ffffffff,2.0,0.0,0.0,0.0,0.0
841aa2bffffffff,3.0,0.0,0.0,0.0,0.0
841aa35ffffffff,2.0,0.0,0.0,0.0,0.0
841aa69ffffffff,5.0,0.0,0.0,0.0,0.0
841b98dffffffff,2.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,11.0,0.0,0.0,0.0,0.0
841d243ffffffff,1.0,0.0,0.0,0.0,0.0
841e041ffffffff,1.0,0.0,0.0,0.0,0.0
841e043ffffffff,2.0,0.0,0.0,0.0,0.0
841e06bffffffff,3.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,3.0,0.0,0.0,0.0,0.0
841e125ffffffff,5.0,0.0,0.0,0.0,0.0
841e135ffffffff,2.0,0.0,0.0,0.0,0.0
841e219ffffffff,2.0,0.0,0.0,0.0,0.0
841e223ffffffff,2.0,0.0,0.0,0.0,0.0
841e225ffffffff,16.0,0.0,0.0,0.0,0.0
841e229ffffffff,1.0,0.0,0.0,0.0,0.0
841e239ffffffff,2.0,0.0,0.0,0.0,0.0
841e295ffffffff,2.0,0.0,0.0,0.0,0.0
841e297ffffffff,2.0,0.0,0.0,0.0,0.0
841e341ffffffff,5.0,0.0,0.0,0.0,0.0
841e347ffffffff,1.0,0.0,0.0,0.0,0.0
841e355ffffffff,2.0,0.0,0.0,0.0,0.0
841e357ffffffff,3.0,0.0,0.0,0.0,0.0
841e35dffffffff,2.0,0.0,0.0,0.0,0.0
841e82bffffffff,3.0,0.0,0.0,0.0,0.0
841e847ffffffff,4.0,0.0,0.0,0.0,0.0
841e869ffffffff,4.0,0.0,0.0,0.0,0.0
841ea0bffffffff,4.0,0.0,0.0,0.0,0.0
841ea53ffffffff,2.0,0.0,0.0,0.0,0.0
841ea55ffffffff,2.0,1.0,0.0,0.0,0.0
841eb11ffffffff,1.0,0.0,0.0,0.0,0.0
841eb13ffffffff,2.0,0.0,0.0,0.0,0.0
841ec09ffffffff,3.0,0.0,0.0,0.0,0.0
841eca1ffffffff,2.0,0.0,0.0,0.0,0.0
841eca5ffffffff,2.0,0.0,0.0,0.0,0.0
841eccbffffffff,1.0,0.0,0.0,0.0,0.0
841ece7ffffffff,1.0,0.0,0.0,0.0,0.0
841ed1bffffffff,3.0,0.0,0.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0,0.0,0.0
841ed35ffffffff,6.0,0.0,0.0,0.0,0.0
841eda3ffffffff,4.0,0.0,0.0,0.0,0.0
841eda7ffffffff,3.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,15.0,0.0,0.0,0.0,0.0
841ef59ffffffff,1.0,0.0,0.0,0.0,0.0
841f051ffffffff,2.0,0.0,0.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0,0.0,0.0
841f15bffffffff,2.0,0.0,0.0,0.0,0.0
841f1dbffffffff,2.0,0.0,0.0,0.0,0.0
841f33dffffffff,4.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,2.0,0.0,0.0,0.0,0.0
841f727ffffffff,4.0,2.0,0.0,0.0,0.0
841f823ffffffff,2.0,0.0,0.0,0.0,0.0
841f83dffffffff,2.0,0.0,0.0,0.0,0.0
841f98bffffffff,4.0,0.0,0.0,0.0,0.0
841f999ffffffff,2.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,1.0,0.0,0.0,0.0,0.0
841fa59ffffffff,3.0,0.0,0.0,0.0,0.0
841faddffffffff,5.0,0.0,0.0,0.0,0.0
84200e3ffffffff,1.0,0.0,0.0,0.0,0.0
842016bffffffff,1.0,0.0,0.0,0.0,0.0
8420b13ffffffff,1.0,0.0,0.0,0.0,0.0
8422db7ffffffff,14.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,1.0,1.0,0.0,0.0,0.0
8426015ffffffff,2.0,0.0,0.0,0.0,0.0
8426035ffffffff,3.0,0.0,0.0,0.0,0.0
8426039ffffffff,4.0,0.0,0.0,0.0,0.0
8426085ffffffff,4.0,0.0,2.0,0.0,0.0
8426087ffffffff,3.0,0.0,0.0,0.0,0.0
8426095ffffffff,7.0,0.0,0.0,0.0,0.0
842609bffffffff,1.0,0.0,0.0,0.0,0.0
84260a1ffffffff,5.0,0.0,0.0,0.0,0.0
84260e3ffffffff,1.0,0.0,0.0,0.0,0.0
84260ebffffffff,1.0,0.0,0.0,0.0,0.0
842611dffffffff,1.0,0.0,0.0,0.0,0.0
8426165ffffffff,4.0,0.0,0.0,0.0,0.0
8426183ffffffff,5.0,0.0,2.0,0.0,0.0
8426197ffffffff,3.0,0.0,0.0,0.0,0.0
842621dffffffff,2.0,0.0,0.0,0.0,0.0
8426231ffffffff,3.0,0.0,0.0,0.0,0.0
8426291ffffffff,2.0,0.0,0.0,0.0,0.0
84262dbffffffff,2.0,0.0,0.0,0.0,0.0
842634bffffffff,3.0,0.0,0.0,0.0,0.0
8426369ffffffff,3.0,0.0,3.0,0.0,0.0
842640dffffffff,9.0,0.0,0.0,0.0,0.0
8426415ffffffff,2.0,0.0,2.0,0.0,0.0
8426417ffffffff,12.0,0.0,0.0,0.0,0.0
842641dffffffff,2.0,0.0,0.0,0.0,0.0
8426437ffffffff,2.0,0.0,0.0,0.0,0.0
8426439ffffffff,4.0,0.0,0.0,0.0,0.0
842643bffffffff,2.0,0.0,0.0,0.0,0.0
8426455ffffffff,3.0,0.0,0.0,0.0,0.0
8426457ffffffff,10.0,0.0,3.0,0.0,0.0
8426461ffffffff,3.0,0.0,0.0,0.0,0.0
8426463ffffffff,1.0,0.0,0.0,0.0,0.0
8426467ffffffff,4.0,0.0,0.0,0.0,0.0
842646bffffffff,9.0,0.0,0.0,0.0,0.0
8426481ffffffff,7.0,0.0,0.0,0.0,0.0
8426485ffffffff,2.0,0.0,0.0,0.0,0.0
8426489ffffffff,53.0,0.0,8.0,0.0,0.0
8426493ffffffff,2.0,0.0,0.0,0.0,0.0
842649bffffffff,2.0,0.0,0.0,0.0,0.0
84264a1ffffffff,2.0,0.0,0.0,0.0,0.0
84264a7ffffffff,4.0,0.0,0.0,0.0,0.0
84264b9ffffffff,27.0,0.0,0.0,0.0,0.0
84264c1ffffffff,3.0,0.0,0.0,0.0,0.0
84264c3ffffffff,11.0,0.0,8.0,0.0,0.0
84264c5ffffffff,10.0,0.0,0.0,0.0,0.0
84264c7ffffffff,24.0,0.0,11.0,0.0,0.0
84264d1ffffffff,23.0,0.0,0.0,0.0,0.0
84264d5ffffffff,2.0,0.0,0.0,0.0,0.0
84264d7ffffffff,4.0,0.0,0.0,0.0,0.0
84264d9ffffffff,102.0,0.0,2.0,0.0,0.0
84264dbffffffff,10.0,0.0,3.0,0.0,0.0
84264ddffffffff,7.0,0.0,0.0,0.0,0.0
84264e1ffffffff,1.0,0.0,0.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0,0.0,0.0
84264e5ffffffff,16.0,0.0,2.0,0.0,0.0
8426501ffffffff,4.0,0.0,0.0,0.0,0.0
8426507ffffffff,1.0,0.0,0.0,0.0,0.0
842650bffffffff,2.0,0.0,0.0,0.0,0.0
8426529ffffffff,2.0,0.0,0.0,0.0,0.0
842652bffffffff,5.0,0.0,0.0,0.0,0.0
8426531ffffffff,47.0,0.0,1.0,0.0,0.0
8426533ffffffff,12.0,0.0,0.0,0.0,0.0
8426535ffffffff,15.0,0.0,4.0,0.0,0.0
8426539ffffffff,2.0,0.0,0.0,0.0,0.0
842653bffffffff,3.0,0.0,2.0,0.0,0.0
842654bffffffff,4.0,0.0,0.0,0.0,0.0
8426551ffffffff,9.0,0.0,0.0,0.0,0.0
8426555ffffffff,17.0,0.0,0.0,0.0,0.0
8426557ffffffff,5.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0
842655dffffffff,1.0,0.0,0.0,0.0,0.0
8426567ffffffff,15.0,0.0,0.0,0.0,0.0
842656dffffffff,16.0,0.0,0.0,0.0,0.0
842659bffffffff,21.0,0.0,2.0,0.0,0.0
84265a3ffffffff,4.0,0.0,0.0,0.0,0.0
84265a7ffffffff,6.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0
84265b5ffffffff,6.0,0.0,0.0,0.0,0.0
84265c7ffffffff,1.0,0.0,0.0,0.0,0.0
84265d9ffffffff,5.0,0.0,1.0,0.0,0.0
84265e5ffffffff,4.0,0.0,0.0,0.0,0.0
842661bffffffff,2.0,0.0,0.0,0.0,0.0
8426625ffffffff,9.0,0.0,1.0,0.0,0.0
8426629ffffffff,3.0,0.0,0.0,0.0,0.0
842662dffffffff,2.0,0.0,0.0,0.0,0.0
8426641ffffffff,19.0,0.0,1.0,0.0,0.0
8426645ffffffff,54.0,0.0,2.0,0.0,0.0
842664bffffffff,2.0,0.0,0.0,0.0,0.0
842664dffffffff,18.0,0.0,3.0,0.0,0.0
8426669ffffffff,4.0,0.0,0.0,0.0,0.0
842666bffffffff,7.0,0.0,0.0,0.0,0.0
8426689ffffffff,32.0,0.0,3.0,0.0,0.0
842668dffffffff,6.0,0.0,0.0,0.0,0.0
8426691ffffffff,6.0,0.0,0.0,0.0,0.0
842669bffffffff,20.0,0.0,0.0,0.0,0.0
84266b5ffffffff,4.0,0.0,0.0,0.0,0.0
84266bdffffffff,3.0,0.0,0.0,0.0,0.0
84266d5ffffffff,10.0,0.0,0.0,0.0,0.0
84266dbffffffff,17.0,0.0,0.0,0.0,0.0
84266e1ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,11.0,0.0,0.0,0.0,0.0
8426723ffffffff,4.0,0.0,2.0,0.0,0.0
8426733ffffffff,2.0,0.0,0.0,0.0,0.0
8426735ffffffff,1.0,0.0,0.0,0.0,0.0
8426739ffffffff,1.0,0.0,0.0,0.0,0.0
8426801ffffffff,4.0,0.0,0.0,0.0,0.0
8426803ffffffff,3.0,0.0,0.0,0.0,0.0
8426811ffffffff,18.0,0.0,0.0,0.0,0.0
8426817ffffffff,3.0,0.0,1.0,0.0,0.0
8426819ffffffff,6.0,0.0,0.0,0.0,0.0
842681bffffffff,33.0,0.0,0.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0,0.0
8426831ffffffff,6.0,0.0,0.0,0.0,0.0
8426833ffffffff,6.0,0.0,0.0,0.0,0.0
8426839ffffffff,4.0,0.0,0.0,0.0,0.0
8426851ffffffff,3.0,0.0,0.0,0.0,0.0
8426853ffffffff,1.0,0.0,0.0,0.0,0.0
8426857ffffffff,1.0,0.0,0.0,0.0,0.0
8426859ffffffff,1.0,0.0,0.0,0.0,0.0
842685bffffffff,9.0,0.0,0.0,0.0,0.0
8426881ffffffff,24.0,0.0,0.0,0.0,0.0
8426887ffffffff,4.0,0.0,0.0,0.0,0.0
842688dffffffff,13.0,0.0,1.0,0.0,0.0
8426893ffffffff,2.0,0.0,0.0,0.0,0.0
84268a1ffffffff,3.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0,0.0
84268bbffffffff,6.0,0.0,0.0,0.0,0.0
84268c1ffffffff,2.0,0.0,0.0,0.0,0.0
84268c5ffffffff,4.0,0.0,0.0,0.0,0.0
84268c7ffffffff,21.0,0.0,0.0,0.0,0.0
84268cbffffffff,5.0,0.0,0.0,0.0,0.0
84268cdffffffff,92.0,0.0,0.0,0.0,0.0
84268d3ffffffff,3.0,0.0,0.0,0.0,0.0
84268d5ffffffff,24.0,0.0,0.0,0.0,0.0
84268d7ffffffff,4.0,0.0,0.0,0.0,0.0
84268e1ffffffff,1.0,0.0,0.0,0.0,0.0
84268e7ffffffff,4.0,0.0,0.0,0.0,0.0
84268e9ffffffff,1.0,0.0,0.0,0.0,0.0
84268ebffffffff,11.0,0.0,0.0,0.0,0.0
84268edffffffff,9.0,0.0,2.0,0.0,0.0
8426903ffffffff,2.0,0.0,0.0,0.0,0.0
8426905ffffffff,16.0,0.0,4.0,0.0,0.0
8426907ffffffff,12.0,0.0,0.0,0.0,0.0
842690bffffffff,2.0,0.0,0.0,0.0,0.0
842690dffffffff,16.0,0.0,5.0,0.0,0.0
8426929ffffffff,14.0,0.0,2.0,0.0,0.0
8426945ffffffff,4.0,0.0,0.0,0.0,0.0
8426957ffffffff,2.0,0.0,0.0,0.0,0.0
8426959ffffffff,6.0,0.0,0.0,0.0,0.0
842695bffffffff,9.0,0.0,2.0,0.0,0.0
8426961ffffffff,9.0,0.0,5.0,0.0,0.0
8426963ffffffff,31.0,0.0,2.0,0.0,0.0
8426969ffffffff,40.0,0.0,0.0,0.0,0.0
842696bffffffff,68.0,0.0,16.0,0.0,0.0
8426983ffffffff,11.0,0.0,0.0,0.0,0.0
8426987ffffffff,60.0,0.0,4.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0,0.0
8426991ffffffff,16.0,0.0,0.0,0.0,0.0
8426995ffffffff,14.0,0.0,0.0,0.0,0.0
8426997ffffffff,1.0,0.0,0.0,0.0,0.0
8426999ffffffff,1.0,0.0,0.0,0.0,0.0
842699bffffffff,4.0,0.0,0.0,0.0,0.0
842699dffffffff,2.0,0.0,0.0,0.0,0.0
84269a1ffffffff,1.0,0.0,0.0,0.0,0.0
84269c1ffffffff,26.0,0.0,0.0,0.0,0.0
84269c5ffffffff,8.0,0.0,0.0,0.0,0.0
84269c9ffffffff,2.0,0.0,0.0,0.0,0.0
84269cbffffffff,12.0,0.0,0.0,0.0,0.0
84269cdffffffff,11.0,0.0,0.0,0.0,0.0
84269d1ffffffff,3.0,0.0,0.0,0.0,0.0
84269d5ffffffff,18.0,0.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0,0.0
84269dbffffffff,5.0,0.0,0.0,0.0,0.0
84269ddffffffff,3.0,0.0,0.0,0.0,0.0
84269ebffffffff,2.0,0.0,0.0,0.0,0.0
8426a21ffffffff,2.0,0.0,0.0,0.0,0.0
8426a8bffffffff,2.0,0.0,0.0,0.0,0.0
8426a95ffffffff,9.0,0.0,0.0,0.0,0.0
8426a9dffffffff,2.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,53.0,0.0,2.0,0.0,0.0
8426aa7ffffffff,49.0,0.0,0.0,0.0,0.0
8426aabffffffff,4.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8426abdffffffff,3.0,0.0,0.0,0.0,0.0
8426addffffffff,1.0,0.0,0.0,0.0,0.0
8426b65ffffffff,7.0,0.0,7.0,0.0,0.0
8426c09ffffffff,2.0,0.0,0.0,0.0,0.0
8426c17ffffffff,6.0,0.0,0.0,0.0,0.0
8426c19ffffffff,16.0,0.0,0.0,0.0,0.0
8426c1bffffffff,3.0,0.0,0.0,0.0,0.0
8426c1dffffffff,2.0,0.0,0.0,0.0,0.0
8426c21ffffffff,2.0,0.0,0.0,0.0,0.0
8426c37ffffffff,3.0,0.0,0.0,0.0,0.0
8426c3bffffffff,7.0,0.0,0.0,0.0,0.0
8426c43ffffffff,1.0,0.0,0.0,0.0,0.0
8426c53ffffffff,3.0,0.0,0.0,0.0,0.0
8426c5bffffffff,6.0,0.0,0.0,0.0,0.0
8426c6bffffffff,2.0,0.0,0.0,0.0,0.0
8426c83ffffffff,10.0,0.0,0.0,0.0,0.0
8426c87ffffffff,10.0,0.0,0.0,0.0,0.0
8426c89ffffffff,7.0,0.0,0.0,0.0,0.0
8426c9dffffffff,17.0,0.0,0.0,0.0,0.0
8426ca5ffffffff,4.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,2.0,0.0,0.0,0.0,0.0
8426cadffffffff,2.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,23.0,0.0,2.0,0.0,0.0
8426cbdffffffff,5.0,0.0,0.0,0.0,0.0
8426cc1ffffffff,1.0,0.0,0.0,0.0,0.0
8426cd7ffffffff,3.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,2.0,0.0,0.0,0.0,0.0
8426d25ffffffff,3.0,0.0,0.0,0.0,0.0
8426d2bffffffff,9.0,0.0,3.0,0.0,0.0
8426d45ffffffff,3.0,0.0,0.0,0.0,0.0
8426d5bffffffff,2.0,0.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0,0.0
8426d6bffffffff,27.0,0.0,0.0,0.0,0.0
8426d95ffffffff,3.0,0.0,0.0,0.0,0.0
8426da7ffffffff,2.0,0.0,0.0,0.0,0.0
8426dbbffffffff,2.0,0.0,2.0,0.0,0.0
8426dbdffffffff,2.0,0.0,0.0,0.0,0.0
8426de7ffffffff,16.0,0.0,0.0,0.0,0.0
8426e07ffffffff,3.0,0.0,0.0,0.0,0.0
8426e3bffffffff,1.0,0.0,0.0,0.0,0.0
8426e57ffffffff,4.0,0.0,0.0,0.0,0.0
8426e5bffffffff,16.0,0.0,0.0,0.0,0.0
8426e81ffffffff,6.0,0.0,0.0,0.0,0.0
8426e87ffffffff,2.0,0.0,0.0,0.0,0.0
8426ea9ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec3ffffffff,2.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,1.0,0.0,0.0,0.0,0.0
8426ee5ffffffff,2.0,0.0,0.0,0.0,0.0
8426eedffffffff,3.0,0.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0,0.0
8426f25ffffffff,24.0,0.0,0.0,0.0,0.0
8426f27ffffffff,3.0,0.0,2.0,0.0,0.0
8426f2bffffffff,4.0,0.0,0.0,0.0,0.0
8426f2dffffffff,5.0,0.0,0.0,0.0,0.0
8426f51ffffffff,3.0,0.0,0.0,0.0,0.0
8426f65ffffffff,3.0,0.0,0.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0,0.0,0.0
8427023ffffffff,9.0,0.0,0.0,0.0,0.0
8427039ffffffff,2.0,0.0,0.0,0.0,0.0
842712dffffffff,3.0,0.0,0.0,0.0,0.0
8427133ffffffff,2.0,0.0,0.0,0.0,0.0
84271a9ffffffff,1.0,0.0,0.0,0.0,0.0
84271c7ffffffff,6.0,0.0,0.0,0.0,0.0
84271c9ffffffff,3.0,0.0,0.0,0.0,0.0
84271d5ffffffff,2.0,0.0,0.0,0.0,0.0
84271ebffffffff,6.0,0.0,0.0,0.0,0.0
842740dffffffff,2.0,0.0,0.0,0.0,0.0
8427411ffffffff,5.0,0.0,0.0,0.0,0.0
8427413ffffffff,2.0,0.0,0.0,0.0,0.0
842741bffffffff,1.0,0.0,0.0,0.0,0.0
8427435ffffffff,1.0,0.0,0.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0,0.0,0.0
8427447ffffffff,1.0,0.0,0.0,0.0,0.0
842744bffffffff,1.0,0.0,0.0,0.0,0.0
8427453ffffffff,4.0,0.0,0.0,0.0,0.0
8427481ffffffff,3.0,0.0,0.0,0.0,0.0
8427485ffffffff,32.0,0.0,0.0,0.0,0.0
8427487ffffffff,4.0,0.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0,0.0
842748bffffffff,2.0,0.0,0.0,0.0,0.0
842748dffffffff,10.0,0.0,0.0,0.0,0.0
8427491ffffffff,9.0,0.0,0.0,0.0,0.0
8427499ffffffff,30.0,0.0,0.0,0.0,0.0
842749bffffffff,1.0,0.0,0.0,0.0,0.0
842749dffffffff,2.0,0.0,0.0,0.0,0.0
84274a3ffffffff,1.0,0.0,0.0,0.0,0.0
84274abffffffff,6.0,0.0,0.0,0.0,0.0
84274b5ffffffff,3.0,0.0,0.0,0.0,0.0
84274b7ffffffff,6.0,0.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0,0.0
84274c5ffffffff,1.0,0.0,0.0,0.0,0.0
84274cbffffffff,2.0,0.0,0.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0,0.0,0.0
84274d3ffffffff,32.0,0.0,6.0,0.0,0.0
84274d5ffffffff,11.0,0.0,0.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0,0.0,0.0
84274dbffffffff,7.0,0.0,0.0,0.0,0.0
