cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
842c2a1ffffffff,8.0,1.0,0.0,0.0
842c317ffffffff,2.0,2.0,0.0,0.0
842c513ffffffff,6.0,0.0,0.0,0.0
842c56dffffffff,2.0,1.0,0.0,0.0
842c93bffffffff,22.0,2.0,0.0,0.0
842ce4bffffffff,4.0,0.0,0.0,0.0
842ce5bffffffff,4.0,0.0,0.0,0.0
842d03bffffffff,8.0,8.0,0.0,0.0
842d03dffffffff,2.0,2.0,0.0,0.0
842d0e5ffffffff,3.0,2.0,0.0,0.0
842d0edffffffff,4.0,0.0,0.0,0.0
842d107ffffffff,2.0,2.0,0.0,0.0
842d14bffffffff,1.0,0.0,0.0,0.0
842d181ffffffff,2.0,2.0,0.0,0.0
842d183ffffffff,1.0,0.0,0.0,0.0
842d293ffffffff,3.0,0.0,0.0,0.0
842d303ffffffff,2.0,2.0,0.0,0.0
842d325ffffffff,2.0,2.0,0.0,0.0
842d32bffffffff,2.0,2.0,0.0,0.0
842d331ffffffff,1.0,0.0,0.0,0.0
842d367ffffffff,2.0,2.0,0.0,0.0
842d64dffffffff,2.0,0.0,0.0,0.0
842da19ffffffff,2.0,2.0,0.0,0.0
842da5dffffffff,4.0,4.0,0.0,0.0
842da81ffffffff,1.0,1.0,0.0,0.0
842db03ffffffff,9.0,2.0,0.0,0.0
842db15ffffffff,2.0,0.0,0.0,0.0
842db1bffffffff,1.0,1.0,0.0,0.0
842e615ffffffff,4.0,0.0,0.0,0.0
842f5bdffffffff,2.0,0.0,0.0,0.0
8430833ffffffff,4.0,0.0,0.0,0.0
8430991ffffffff,14.0,7.0,0.0,0.0
8430995ffffffff,6.0,1.0,0.0,0.0
8430997ffffffff,7.0,4.0,0.0,0.0
84309b3ffffffff,11.0,10.0,0.0,0.0
84309b9ffffffff,2.0,0.0,0.0,0.0
84309d9ffffffff,10.0,1.0,0.0,0.0
8430e1dffffffff,3.0,0.0,0.0,0.0
8434261ffffffff,8.0,0.0,0.0,0.0
8434265ffffffff,2.0,0.0,0.0,0.0
8434349ffffffff,4.0,0.0,0.0,0.0
843434dffffffff,17.0,0.0,0.0,0.0
8434413ffffffff,4.0,4.0,0.0,0.0
8434417ffffffff,2.0,2.0,0.0,0.0
84344c5ffffffff,1.0,1.0,0.0,0.0
843466bffffffff,3.0,3.0,0.0,0.0
8434695ffffffff,4.0,4.0,0.0,0.0
8434697ffffffff,5.0,5.0,0.0,0.0
84346b5ffffffff,1.0,1.0,0.0,0.0
84351b5ffffffff,32.0,0.0,0.0,0.0
8435a93ffffffff,6.0,0.0,0.0,0.0
8438105ffffffff,1.0,0.0,0.0,0.0
8438255ffffffff,4.0,0.0,0.0,0.0
8438269ffffffff,2.0,0.0,0.0,0.0
8438625ffffffff,26.0,2.0,0.0,0.0
843862bffffffff,2.0,0.0,0.0,0.0
843862dffffffff,1.0,1.0,0.0,0.0
8438631ffffffff,2.0,0.0,0.0,0.0
843863dffffffff,3.0,0.0,0.0,0.0
84386a9ffffffff,2.0,0.0,0.0,0.0
8438703ffffffff,1.0,0.0,0.0,0.0
8438711ffffffff,2.0,0.0,0.0,0.0
8438719ffffffff,2.0,0.0,0.0,0.0
8438753ffffffff,10.0,4.0,0.0,0.0
843875bffffffff,22.0,2.0,0.0,0.0
8438c9dffffffff,2.0,0.0,0.0,0.0
8438e49ffffffff,2.0,0.0,0.0,0.0
8439001ffffffff,2.0,0.0,0.0,0.0
8439003ffffffff,5.0,4.0,0.0,0.0
8439007ffffffff,11.0,7.0,0.0,0.0
843900bffffffff,19.0,19.0,0.0,0.0
843900dffffffff,2.0,0.0,0.0,0.0
8439011ffffffff,2.0,2.0,0.0,0.0
8439015ffffffff,4.0,2.0,0.0,0.0
843901bffffffff,1.0,1.0,0.0,0.0
843901dffffffff,78.0,56.0,0.0,0.0
8439029ffffffff,7.0,0.0,0.0,0.0
843902bffffffff,4.0,1.0,0.0,0.0
8439031ffffffff,1.0,0.0,0.0,0.0
8439039ffffffff,22.0,13.0,0.0,0.0
843903bffffffff,6.0,2.0,0.0,0.0
843903dffffffff,42.0,28.0,0.0,0.0
8439043ffffffff,5.0,0.0,0.0,0.0
8439047ffffffff,11.0,0.0,0.0,0.0
843904bffffffff,6.0,0.0,0.0,0.0
8439057ffffffff,2.0,2.0,0.0,0.0
843905dffffffff,1.0,0.0,0.0,0.0
8439061ffffffff,9.0,0.0,0.0,0.0
8439063ffffffff,9.0,0.0,0.0,0.0
8439067ffffffff,2.0,0.0,0.0,0.0
843906bffffffff,2.0,0.0,0.0,0.0
843906dffffffff,5.0,0.0,0.0,0.0
8439089ffffffff,7.0,5.0,0.0,0.0
843908dffffffff,4.0,4.0,0.0,0.0
84390e3ffffffff,3.0,0.0,0.0,0.0
8439101ffffffff,35.0,0.0,0.0,0.0
8439111ffffffff,4.0,0.0,0.0,0.0
8439115ffffffff,44.0,2.0,0.0,0.0
8439151ffffffff,2.0,0.0,0.0,0.0
8439155ffffffff,4.0,0.0,0.0,0.0
8439159ffffffff,16.0,5.0,0.0,0.0
8439183ffffffff,15.0,15.0,0.0,0.0
8439187ffffffff,1.0,1.0,0.0,0.0
843918bffffffff,14.0,14.0,0.0,0.0
8439195ffffffff,70.0,64.0,0.0,0.0
8439197ffffffff,5.0,0.0,0.0,0.0
843919bffffffff,6.0,0.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0,0.0
84391b9ffffffff,4.0,4.0,0.0,0.0
84391d1ffffffff,6.0,0.0,0.0,0.0
84391ddffffffff,1.0,0.0,0.0,0.0
84391e1ffffffff,3.0,0.0,0.0,0.0
8439203ffffffff,5.0,0.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0,0.0
843920dffffffff,1.0,0.0,0.0,0.0
8439221ffffffff,67.0,0.0,0.0,0.0
8439223ffffffff,2.0,0.0,0.0,0.0
8439227ffffffff,12.0,0.0,0.0,0.0
8439235ffffffff,11.0,0.0,0.0,0.0
8439239ffffffff,12.0,0.0,0.0,0.0
843923dffffffff,9.0,0.0,0.0,0.0
8439247ffffffff,4.0,0.0,0.0,0.0
8439253ffffffff,64.0,0.0,0.0,0.0
8439259ffffffff,2.0,0.0,0.0,0.0
8439285ffffffff,3.0,0.0,0.0,0.0
843928dffffffff,3.0,0.0,0.0,0.0
843929dffffffff,2.0,0.0,0.0,0.0
84392a9ffffffff,1.0,0.0,0.0,0.0
84392adffffffff,6.0,0.0,0.0,0.0
84392c5ffffffff,2.0,0.0,0.0,0.0
84392d1ffffffff,12.0,0.0,0.0,0.0
84392d5ffffffff,3.0,0.0,0.0,0.0
84392dbffffffff,10.0,0.0,0.0,0.0
84392e1ffffffff,21.0,0.0,0.0,0.0
84392e5ffffffff,2.0,0.0,0.0,0.0
84392e7ffffffff,10.0,0.0,0.0,0.0
84392e9ffffffff,1.0,0.0,0.0,0.0
84392ebffffffff,4.0,0.0,0.0,0.0
8439311ffffffff,4.0,0.0,0.0,0.0
843931bffffffff,16.0,0.0,0.0,0.0
8439337ffffffff,28.0,5.0,0.0,0.0
843933bffffffff,11.0,0.0,0.0,0.0
8439435ffffffff,28.0,19.0,0.0,0.0
8439447ffffffff,31.0,26.0,0.0,0.0
8439459ffffffff,13.0,13.0,0.0,0.0
8439469ffffffff,8.0,8.0,0.0,0.0
843946dffffffff,109.0,109.0,0.0,0.0
8439493ffffffff,1.0,1.0,0.0,0.0
843950dffffffff,1.0,1.0,0.0,0.0
8439541ffffffff,51.0,46.0,0.0,0.0
8439547ffffffff,26.0,23.0,0.0,0.0
8439567ffffffff,8.0,8.0,0.0,0.0
84395a7ffffffff,1.0,1.0,0.0,0.0
84395c1ffffffff,2.0,2.0,0.0,0.0
8439711ffffffff,14.0,14.0,0.0,0.0
8439717ffffffff,3.0,3.0,0.0,0.0
843971bffffffff,1.0,0.0,0.0,0.0
843971dffffffff,6.0,4.0,0.0,0.0
8439721ffffffff,26.0,0.0,0.0,0.0
8439729ffffffff,5.0,0.0,0.0,0.0
8439733ffffffff,54.0,54.0,0.0,0.0
8439739ffffffff,19.0,0.0,0.0,0.0
8439741ffffffff,1.0,1.0,0.0,0.0
8439743ffffffff,3.0,1.0,0.0,0.0
8439747ffffffff,1.0,0.0,0.0,0.0
843974dffffffff,2.0,0.0,0.0,0.0
8439a99ffffffff,3.0,3.0,0.0,0.0
8439ab9ffffffff,2.0,2.0,0.0,0.0
843c029ffffffff,5.0,0.0,0.0,0.0
843c02dffffffff,8.0,0.0,0.0,0.0
843c0a5ffffffff,11.0,0.0,0.0,0.0
843c159ffffffff,15.0,15.0,0.0,0.0
843c15bffffffff,1.0,0.0,0.0,0.0
843c193ffffffff,3.0,0.0,0.0,0.0
843c199ffffffff,16.0,0.0,0.0,0.0
843c19bffffffff,6.0,0.0,0.0,0.0
843c1b5ffffffff,8.0,0.0,0.0,0.0
843c1b9ffffffff,1.0,0.0,0.0,0.0
843c1c3ffffffff,2.0,0.0,0.0,0.0
843c1d3ffffffff,17.0,0.0,0.0,0.0
843c1d7ffffffff,3.0,0.0,0.0,0.0
843c33bffffffff,2.0,0.0,0.0,0.0
843c525ffffffff,4.0,0.0,0.0,0.0
843c527ffffffff,10.0,0.0,0.0,0.0
843c585ffffffff,1.0,1.0,0.0,0.0
843c5a1ffffffff,5.0,5.0,0.0,0.0
843c5a9ffffffff,5.0,5.0,0.0,0.0
843c5b9ffffffff,3.0,0.0,0.0,0.0
843c5e3ffffffff,2.0,0.0,0.0,0.0
843c809ffffffff,1.0,0.0,0.0,0.0
843c885ffffffff,8.0,0.0,0.0,0.0
843c889ffffffff,2.0,0.0,0.0,0.0
843c88bffffffff,2.0,0.0,0.0,0.0
843c899ffffffff,8.0,0.0,0.0,0.0
843c8a9ffffffff,2.0,0.0,0.0,0.0
843c8d7ffffffff,1.0,0.0,0.0,0.0
843c8d9ffffffff,2.0,0.0,0.0,0.0
843c8dbffffffff,3.0,0.0,0.0,0.0
843c8e5ffffffff,2.0,0.0,0.0,0.0
843c8edffffffff,11.0,0.0,0.0,0.0
843c90bffffffff,2.0,0.0,0.0,0.0
843c9d9ffffffff,32.0,0.0,0.0,0.0
843c9ddffffffff,1.0,0.0,0.0,0.0
843ca87ffffffff,2.0,0.0,0.0,0.0
843ca93ffffffff,4.0,0.0,0.0,0.0
843ca95ffffffff,5.0,0.0,0.0,0.0
843cab9ffffffff,3.0,0.0,0.0,0.0
843cc45ffffffff,2.0,0.0,0.0,0.0
843cc6bffffffff,9.0,0.0,0.0,0.0
843cd53ffffffff,2.0,0.0,0.0,0.0
843ce1dffffffff,2.0,0.0,0.0,0.0
843ce43ffffffff,5.0,0.0,0.0,0.0
843ce45ffffffff,1.0,0.0,0.0,0.0
843ce4dffffffff,2.0,0.0,0.0,0.0
843cec1ffffffff,2.0,2.0,0.0,0.0
843cec3ffffffff,2.0,2.0,0.0,0.0
843cec9ffffffff,12.0,10.0,0.0,0.0
843ced1ffffffff,2.0,0.0,0.0,0.0
843cf05ffffffff,3.0,0.0,0.0,0.0
843cf0dffffffff,3.0,0.0,0.0,0.0
843cf21ffffffff,6.0,0.0,0.0,0.0
843cf27ffffffff,5.0,0.0,0.0,0.0
843cf29ffffffff,37.0,0.0,0.0,0.0
843cf2bffffffff,2.0,0.0,0.0,0.0
843cf2dffffffff,12.0,0.0,0.0,0.0
843cf41ffffffff,4.0,0.0,0.0,0.0
843cf47ffffffff,4.0,0.0,0.0,0.0
843cf61ffffffff,1.0,0.0,0.0,0.0
843cf63ffffffff,2.0,0.0,0.0,0.0
843cf69ffffffff,6.0,0.0,0.0,0.0
843d04dffffffff,17.0,0.0,0.0,0.0
843d137ffffffff,8.0,8.0,0.0,0.0
843d163ffffffff,2.0,0.0,0.0,0.0
843d35dffffffff,7.0,0.0,0.0,0.0
843d845ffffffff,2.0,2.0,0.0,0.0
843d8b1ffffffff,4.0,0.0,0.0,0.0
843d8c1ffffffff,2.0,0.0,0.0,0.0
843da11ffffffff,3.0,3.0,0.0,0.0
843da13ffffffff,3.0,3.0,0.0,0.0
843da1dffffffff,8.0,8.0,0.0,0.0
843da37ffffffff,8.0,6.0,0.0,0.0
843da95ffffffff,2.0,0.0,0.0,0.0
843dac9ffffffff,17.0,0.0,0.0,0.0
843dad1ffffffff,9.0,0.0,0.0,0.0
843dad9ffffffff,2.0,2.0,0.0,0.0
843daddffffffff,14.0,14.0,0.0,0.0
843db67ffffffff,2.0,2.0,0.0,0.0
843e583ffffffff,1.0,0.0,0.0,0.0
843e58bffffffff,1.0,0.0,0.0,0.0
843e6cbffffffff,2.0,0.0,0.0,0.0
8441315ffffffff,6.0,0.0,0.0,0.0
844142bffffffff,2.0,0.0,0.0,0.0
8441431ffffffff,2.0,0.0,0.0,0.0
8441439ffffffff,4.0,0.0,0.0,0.0
8441a55ffffffff,2.0,0.0,0.0,0.0
8441a5bffffffff,2.0,2.0,0.0,0.0
8441b51ffffffff,3.0,3.0,0.0,0.0
8441b55ffffffff,7.0,0.0,0.0,0.0
8441b5dffffffff,9.0,0.0,0.0,0.0
8442695ffffffff,3.0,0.0,0.0,0.0
8442c13ffffffff,3.0,0.0,0.0,0.0
8442c25ffffffff,7.0,0.0,0.0,0.0
8442c2dffffffff,7.0,0.0,0.0,0.0
8442c4bffffffff,1.0,1.0,0.0,0.0
8442ca1ffffffff,1.0,0.0,0.0,0.0
8442cabffffffff,1.0,0.0,0.0,0.0
8442cc5ffffffff,2.0,0.0,0.0,0.0
8442ccdffffffff,1.0,1.0,0.0,0.0
8442cddffffffff,3.0,0.0,0.0,0.0
8442ce3ffffffff,2.0,0.0,0.0,0.0
8442ce7ffffffff,3.0,0.0,0.0,0.0
8442ce9ffffffff,4.0,0.0,0.0,0.0
8442cebffffffff,4.0,0.0,0.0,0.0
8442d13ffffffff,2.0,0.0,0.0,0.0
8442d95ffffffff,1.0,0.0,0.0,0.0
8442db5ffffffff,2.0,0.0,0.0,0.0
8442db7ffffffff,1.0,1.0,0.0,0.0
8442ee3ffffffff,1.0,0.0,0.0,0.0
8443603ffffffff,1.0,0.0,0.0,0.0
8443a33ffffffff,1.0,0.0,0.0,0.0
844b26dffffffff,72.0,37.0,0.0,0.0
844b349ffffffff,1.0,0.0,0.0,0.0
844b845ffffffff,29.0,0.0,0.0,0.0
844b847ffffffff,3.0,0.0,0.0,0.0
844b84dffffffff,2.0,0.0,0.0,0.0
844b863ffffffff,31.0,0.0,0.0,0.0
844b869ffffffff,8.0,0.0,0.0,0.0
844b86dffffffff,16.0,2.0,0.0,0.0
844ba01ffffffff,4.0,0.0,0.0,0.0
844ba03ffffffff,12.0,0.0,0.0,0.0
844ba05ffffffff,108.0,0.0,0.0,0.0
844ba07ffffffff,2.0,0.0,0.0,0.0
844ba09ffffffff,46.0,0.0,0.0,0.0
844ba0bffffffff,133.0,2.0,0.0,0.0
844ba0dffffffff,8.0,0.0,0.0,0.0
844ba11ffffffff,26.0,0.0,0.0,0.0
844ba15ffffffff,44.0,0.0,0.0,0.0
844ba1dffffffff,95.0,0.0,0.0,0.0
844ba21ffffffff,20.0,0.0,0.0,0.0
844ba25ffffffff,263.0,0.0,0.0,0.0
844ba27ffffffff,4.0,0.0,0.0,0.0
844ba29ffffffff,59.0,0.0,0.0,0.0
844ba2bffffffff,114.0,0.0,0.0,0.0
844ba2dffffffff,44.0,0.0,0.0,0.0
844ba31ffffffff,4.0,0.0,0.0,0.0
844ba35ffffffff,1.0,0.0,0.0,0.0
844ba39ffffffff,24.0,0.0,0.0,0.0
844ba3dffffffff,14.0,1.0,0.0,0.0
844ba57ffffffff,123.0,2.0,0.0,0.0
844ba63ffffffff,16.0,0.0,0.0,0.0
844ba67ffffffff,21.0,5.0,0.0,0.0
844bb11ffffffff,14.0,0.0,0.0,0.0
844bb13ffffffff,8.0,0.0,0.0,0.0
844bb17ffffffff,6.0,0.0,0.0,0.0
844bb19ffffffff,135.0,4.0,0.0,0.0
844bb1bffffffff,2.0,0.0,0.0,0.0
844bb51ffffffff,3.0,0.0,0.0,0.0
844bb53ffffffff,371.0,4.0,0.0,0.0
844cc53ffffffff,1.0,0.0,0.0,0.0
844cc5dffffffff,11.0,0.0,0.0,0.0
844ceb9ffffffff,2.0,0.0,0.0,0.0
844d4bbffffffff,1.0,0.0,0.0,0.0
844f49bffffffff,2.0,0.0,0.0,0.0
8454139ffffffff,3.0,3.0,0.0,0.0
845929bffffffff,1.0,1.0,0.0,0.0
8459741ffffffff,2.0,0.0,0.0,0.0
845e42bffffffff,2.0,0.0,0.0,0.0
845e437ffffffff,3.0,0.0,0.0,0.0
845e43dffffffff,3.0,0.0,0.0,0.0
845e5cbffffffff,4.0,0.0,0.0,0.0
845e5ddffffffff,19.0,0.0,0.0,0.0
845e667ffffffff,8.0,0.0,0.0,0.0
845e705ffffffff,14.0,0.0,0.0,0.0
845e717ffffffff,4.0,0.0,0.0,0.0
845e729ffffffff,3.0,0.0,0.0,0.0
845f12bffffffff,4.0,0.0,0.0,0.0
845f13dffffffff,1.0,0.0,0.0,0.0
845f1edffffffff,1.0,0.0,0.0,0.0
845f581ffffffff,1.0,0.0,0.0,0.0
845f583ffffffff,31.0,0.0,0.0,0.0
845f5b5ffffffff,1.0,0.0,0.0,0.0
845f5bdffffffff,29.0,0.0,0.0,0.0
