cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
83190cfffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
83190efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83192bfffffffff,36.0,0.0,25.0,0.0,0.0,0.0,0.0
83192cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,563.0,270.0,54.0,0.0,0.0,0.0,0.0
831941fffffffff,2256.0,688.0,50.0,0.0,0.0,0.0,0.0
831943fffffffff,241.0,72.0,4.0,0.0,0.0,0.0,0.0
831946fffffffff,29.0,12.0,12.0,0.0,0.0,0.0,0.0
831948fffffffff,829.0,530.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,113.0,50.0,0.0,0.0,0.0,0.0,0.0
83194bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,275.0,142.0,1.0,0.0,0.0,0.0,0.0
83194dfffffffff,85.0,43.0,0.0,0.0,0.0,0.0,0.0
83194efffffffff,542.0,168.0,4.0,0.0,0.0,0.0,0.0
831950fffffffff,38.0,0.0,25.0,0.0,0.0,0.0,0.0
831951fffffffff,15.0,1.0,6.0,0.0,0.0,0.0,0.0
831952fffffffff,154.0,0.0,89.0,0.0,0.0,0.0,0.0
831953fffffffff,65.0,6.0,39.0,0.0,0.0,0.0,0.0
831954fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
831955fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
831956fffffffff,44.0,0.0,34.0,0.0,0.0,0.0,0.0
831958fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
831959fffffffff,1006.0,165.0,1.0,0.0,0.0,0.0,0.0
83195afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83195bfffffffff,110.0,23.0,6.0,0.0,0.0,0.0,0.0
83195dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83195efffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
831968fffffffff,514.0,82.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,14.0,1.0,0.0,0.0,0.0,0.0,0.0
83196bfffffffff,315.0,63.0,0.0,0.0,0.0,0.0,0.0
83196cfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,293.0,28.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,28.0,4.0,11.0,0.0,0.0,0.0,0.0
831973fffffffff,173.0,32.0,69.0,0.0,0.0,0.0,0.0
831976fffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
831d20fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831d26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,38.0,25.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,149.0,34.0,0.0,0.0,0.0,0.0,0.0
831f06fffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
831f13fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,84.0,49.0,0.0,0.0,0.0,0.0,0.0
831f15fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,9.0,0.0,1.0,0.0,0.0,0.0,0.0
831f21fffffffff,17.0,10.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,12.0,0.0,1.0,0.0,0.0,0.0,0.0
831f23fffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0
831f24fffffffff,16.0,2.0,3.0,0.0,0.0,0.0,0.0
831f25fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
831f28fffffffff,118.0,69.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,102.0,31.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,125.0,72.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,20.0,11.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f30fffffffff,13.0,3.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,86.0,40.0,3.0,0.0,0.0,0.0,0.0
831f32fffffffff,51.0,38.0,0.0,1.0,0.0,0.0,0.0
831f33fffffffff,267.0,62.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,26.0,13.0,3.0,0.0,0.0,0.0,0.0
831f41fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,100.0,6.0,0.0,0.0,0.0,0.0,0.0
831fa4fffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,432.0,0.0,0.0,289.0,0.0,0.0,0.0
832800fffffffff,38.0,0.0,0.0,29.0,0.0,0.0,0.0
832802fffffffff,1933.0,0.0,0.0,1073.0,0.0,0.0,0.0
832803fffffffff,71.0,0.0,0.0,40.0,0.0,0.0,0.0
832804fffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
832806fffffffff,66.0,0.0,0.0,11.0,0.0,0.0,0.0
832818fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832819fffffffff,257.0,0.0,0.0,54.0,0.0,0.0,0.0
83281bfffffffff,165.0,0.0,0.0,18.0,0.0,0.0,0.0
83281cfffffffff,176.0,0.0,0.0,67.0,0.0,0.0,0.0
83281dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,1112.0,0.0,0.0,165.0,0.0,0.0,0.0
832831fffffffff,2504.0,0.0,0.0,570.0,0.0,0.0,0.0
832834fffffffff,2805.0,0.0,0.0,1477.0,0.0,0.0,0.0
832835fffffffff,522.0,0.0,0.0,267.0,0.0,0.0,0.0
8328c0fffffffff,31.0,0.0,0.0,15.0,0.0,0.0,0.0
8328c2fffffffff,166.0,0.0,0.0,70.0,0.0,0.0,0.0
8328c3fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8328c4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,1334.0,0.0,0.0,178.0,0.0,0.0,0.0
8328cafffffffff,17.0,0.0,0.0,5.0,0.0,0.0,0.0
8328cefffffffff,28.0,0.0,0.0,15.0,0.0,0.0,0.0
8328d0fffffffff,24.0,0.0,0.0,6.0,0.0,0.0,0.0
8328d1fffffffff,5652.0,0.0,0.0,750.0,64.0,0.0,0.0
8328d5fffffffff,3363.0,0.0,0.0,1025.0,0.0,0.0,0.0
8328d8fffffffff,1118.0,0.0,0.0,164.0,2.0,0.0,0.0
8328d9fffffffff,25.0,0.0,0.0,1.0,2.0,0.0,0.0
8328dcfffffffff,387.0,0.0,0.0,64.0,0.0,0.0,0.0
8328ddfffffffff,191.0,0.0,0.0,23.0,0.0,0.0,0.0
8328defffffffff,2090.0,0.0,0.0,187.0,0.0,0.0,0.0
8328e0fffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0
8328e2fffffffff,41.0,0.0,0.0,7.0,0.0,0.0,0.0
8328e6fffffffff,31.0,0.0,0.0,5.0,0.0,0.0,0.0
8328f1fffffffff,397.0,0.0,0.0,54.0,0.0,0.0,0.0
8328f5fffffffff,1869.0,0.0,0.0,359.0,0.0,0.0,0.0
832912fffffffff,885.0,0.0,0.0,307.0,0.0,0.0,0.0
832913fffffffff,107.0,0.0,0.0,4.0,0.0,0.0,0.0
83291afffffffff,270.0,0.0,0.0,130.0,0.0,0.0,0.0
83291efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,292.0,0.0,0.0,41.0,0.0,0.0,0.0
8329a4fffffffff,6289.0,0.0,0.0,1313.0,0.0,0.0,0.0
8329a5fffffffff,2678.0,0.0,0.0,384.0,0.0,0.0,0.0
8329a6fffffffff,164.0,0.0,0.0,39.0,0.0,0.0,0.0
8329acfffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8329adfffffffff,1394.0,0.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,34.0,0.0,10.0,0.0,0.0,0.0,0.0
832a10fffffffff,36641.0,0.0,9114.0,0.0,0.0,0.0,0.0
832a11fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832a12fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,11451.0,0.0,2096.0,0.0,0.0,0.0,0.0
832a14fffffffff,2301.0,0.0,311.0,0.0,0.0,0.0,0.0
832a15fffffffff,4744.0,0.0,690.0,0.0,0.0,0.0,0.0
832a16fffffffff,84.0,0.0,4.0,0.0,0.0,0.0,0.0
832a1afffffffff,1836.0,0.0,861.0,0.0,0.0,0.0,0.0
832a30fffffffff,5942.0,0.0,1490.0,0.0,0.0,0.0,0.0
832a31fffffffff,7749.0,0.0,2622.0,0.0,0.0,0.0,0.0
832a33fffffffff,2958.0,0.0,666.0,0.0,0.0,0.0,0.0
832a34fffffffff,744.0,0.0,136.0,0.0,0.0,0.0,0.0
832a96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,420.0,0.0,212.0,0.0,0.0,0.0,0.0
832aa5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
832aa9fffffffff,3062.0,0.0,1422.0,0.0,0.0,0.0,0.0
832aadfffffffff,10838.0,0.0,3301.0,0.0,0.0,0.0,0.0
832ab1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab3fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
832ad5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,24.0,0.0,3.0,0.0,0.0,0.0,0.0
832af1fffffffff,72.0,0.0,15.0,0.0,0.0,0.0,0.0
832af3fffffffff,127.0,0.0,23.0,0.0,0.0,0.0,0.0
832af6fffffffff,1224.0,0.0,218.0,0.0,0.0,0.0,0.0
832b06fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,477.0,0.0,9.0,0.0,0.0,0.0,0.0
832b10fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,640.0,0.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,3891.0,0.0,263.0,0.0,0.0,0.0,0.0
832b18fffffffff,42.0,0.0,19.0,0.0,0.0,0.0,0.0
832b19fffffffff,58.0,0.0,2.0,0.0,0.0,0.0,0.0
832b1afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1bfffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
832b1cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,67.0,0.0,6.0,0.0,0.0,0.0,0.0
832b23fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,322.0,0.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,289.0,0.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,120.0,0.0,8.0,0.0,0.0,0.0,0.0
832b82fffffffff,15.0,0.0,10.0,0.0,0.0,0.0,0.0
832b83fffffffff,444.0,0.0,52.0,0.0,0.0,0.0,0.0
832b85fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8afffffffff,231.0,0.0,75.0,0.0,0.0,0.0,0.0
832b8bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,71.0,0.0,8.0,0.0,0.0,0.0,0.0
832b8dfffffffff,51.0,0.0,2.0,0.0,0.0,0.0,0.0
832b8efffffffff,32.0,0.0,6.0,0.0,0.0,0.0,0.0
832b90fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
832b94fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,60.0,0.0,10.0,0.0,0.0,0.0,0.0
832b99fffffffff,225.0,0.0,73.0,0.0,0.0,0.0,0.0
832b9bfffffffff,110.0,0.0,8.0,0.0,0.0,0.0,0.0
832b9cfffffffff,9.0,0.0,3.0,0.0,0.0,0.0,0.0
832b9dfffffffff,370.0,0.0,66.0,0.0,0.0,0.0,0.0
832ba1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832bacfffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
832e0cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832e12fffffffff,11.0,0.0,0.0,6.0,0.0,0.0,0.0
832e13fffffffff,25.0,0.0,0.0,13.0,0.0,0.0,0.0
832e19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ea8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832f5bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833005fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8330ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e8fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
833159fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
