cell_id,Columba livia,Columba livia (Wild type)
841aa07ffffffff,6.0,0.0
841b9a5ffffffff,2.0,0.0
841d243ffffffff,2.0,0.0
841e003ffffffff,2.0,0.0
841e019ffffffff,2.0,0.0
841e021ffffffff,7.0,0.0
841e029ffffffff,28.0,0.0
841e02dffffffff,4.0,0.0
841e031ffffffff,2.0,0.0
841e035ffffffff,4.0,0.0
841e05bffffffff,2.0,0.0
841e067ffffffff,11.0,0.0
841e0a9ffffffff,5.0,0.0
841e0c1ffffffff,2.0,0.0
841e0c3ffffffff,6.0,0.0
841e0c5ffffffff,2.0,0.0
841e0c7ffffffff,3.0,0.0
841e125ffffffff,1.0,0.0
841e1b7ffffffff,3.0,0.0
841e2e7ffffffff,3.0,0.0
841e339ffffffff,4.0,0.0
841e33dffffffff,4.0,0.0
841e355ffffffff,20.0,0.0
841e357ffffffff,2.0,0.0
841e427ffffffff,2.0,0.0
841e465ffffffff,2.0,0.0
841e5c9ffffffff,3.0,0.0
841e5cdffffffff,1.0,0.0
841e63bffffffff,4.0,0.0
841e6b3ffffffff,1.0,0.0
841e6d9ffffffff,88.0,0.0
841e769ffffffff,4.0,0.0
841e835ffffffff,2.0,0.0
841e947ffffffff,2.0,2.0
841e949ffffffff,8.0,6.0
841e9a1ffffffff,1.0,0.0
841e9a5ffffffff,2.0,0.0
841e9adffffffff,2.0,2.0
841ea03ffffffff,1.0,0.0
841ea09ffffffff,1.0,0.0
841ea53ffffffff,2.0,0.0
841ea55ffffffff,15.0,0.0
841ea93ffffffff,1.0,1.0
841eb07ffffffff,1.0,0.0
841eb2bffffffff,2.0,0.0
841ec0dffffffff,2.0,0.0
841ec1dffffffff,4.0,0.0
841ec47ffffffff,11.0,0.0
841ec55ffffffff,1.0,0.0
841ec91ffffffff,7.0,0.0
841ec93ffffffff,3.0,0.0
841ec99ffffffff,11.0,0.0
841ec9bffffffff,4.0,2.0
841ec9dffffffff,2.0,2.0
841eca9ffffffff,3.0,2.0
841ecc5ffffffff,1.0,0.0
841eccbffffffff,2.0,0.0
841ecd5ffffffff,1.0,1.0
841ecd7ffffffff,7.0,0.0
841ece7ffffffff,2.0,2.0
841eda3ffffffff,9.0,2.0
841eeadffffffff,2.0,0.0
841eeb5ffffffff,1.0,0.0
841ef45ffffffff,2.0,2.0
841ef69ffffffff,2.0,2.0
841f22bffffffff,2.0,0.0
841f283ffffffff,4.0,0.0
841f315ffffffff,2.0,0.0
841f33dffffffff,2.0,0.0
841f523ffffffff,2.0,0.0
841f715ffffffff,1.0,0.0
841f725ffffffff,1.0,0.0
841f833ffffffff,3.0,0.0
841f8e9ffffffff,4.0,0.0
841f8edffffffff,4.0,0.0
841f923ffffffff,1.0,0.0
841f9c3ffffffff,2.0,0.0
841f9d7ffffffff,3.0,0.0
841fa55ffffffff,4.0,0.0
841fab7ffffffff,1.0,0.0
841fb47ffffffff,1.0,0.0
842013dffffffff,1.0,1.0
8420847ffffffff,2.0,2.0
8420983ffffffff,2.0,0.0
84209b7ffffffff,8.0,0.0
8420a27ffffffff,2.0,2.0
8420b3bffffffff,2.0,2.0
8420e3bffffffff,2.0,0.0
8421567ffffffff,2.0,0.0
8424005ffffffff,6.0,0.0
842400dffffffff,1.0,1.0
8424037ffffffff,5.0,0.0
842405bffffffff,2.0,0.0
84240a9ffffffff,3.0,3.0
84240adffffffff,3.0,0.0
84240cdffffffff,2.0,0.0
8424233ffffffff,2.0,0.0
8424251ffffffff,4.0,4.0
842428dffffffff,1.0,0.0
8424311ffffffff,1.0,1.0
8424567ffffffff,3.0,0.0
84246ddffffffff,2.0,2.0
8424a65ffffffff,2.0,0.0
8425109ffffffff,2.0,0.0
8425123ffffffff,2.0,2.0
8425135ffffffff,9.0,7.0
8425505ffffffff,1.0,0.0
84255a3ffffffff,4.0,0.0
84255a5ffffffff,1.0,0.0
84255a7ffffffff,2.0,0.0
84255b5ffffffff,2.0,2.0
8426055ffffffff,1.0,0.0
8426099ffffffff,3.0,0.0
84260adffffffff,7.0,0.0
842619dffffffff,2.0,0.0
8426219ffffffff,2.0,0.0
8426243ffffffff,2.0,0.0
84262c1ffffffff,1.0,0.0
84262c9ffffffff,1.0,0.0
84262e3ffffffff,2.0,0.0
8426341ffffffff,2.0,0.0
842634bffffffff,4.0,0.0
8426405ffffffff,7.0,0.0
8426407ffffffff,7.0,0.0
842640dffffffff,13.0,0.0
8426421ffffffff,1.0,0.0
8426423ffffffff,6.0,0.0
8426425ffffffff,41.0,0.0
8426427ffffffff,1.0,0.0
842642bffffffff,5.0,0.0
8426431ffffffff,25.0,0.0
8426433ffffffff,668.0,0.0
8426435ffffffff,2.0,0.0
8426437ffffffff,78.0,0.0
8426439ffffffff,23.0,0.0
842643bffffffff,54.0,0.0
842643dffffffff,9.0,0.0
8426443ffffffff,2.0,0.0
8426459ffffffff,1.0,0.0
8426461ffffffff,4.0,0.0
8426463ffffffff,4.0,0.0
842646bffffffff,12.0,0.0
8426489ffffffff,5.0,0.0
842648dffffffff,1.0,0.0
8426493ffffffff,2.0,0.0
8426495ffffffff,2.0,0.0
842649dffffffff,2.0,0.0
84264adffffffff,7.0,0.0
84264d1ffffffff,2.0,0.0
84264d3ffffffff,2.0,0.0
84264d9ffffffff,2.0,0.0
84264ddffffffff,2.0,0.0
84264e1ffffffff,2.0,0.0
84264e5ffffffff,28.0,0.0
84264edffffffff,11.0,0.0
8426511ffffffff,16.0,0.0
8426517ffffffff,18.0,0.0
842651bffffffff,10.0,0.0
842651dffffffff,4.0,0.0
8426521ffffffff,2.0,0.0
8426533ffffffff,1.0,0.0
8426539ffffffff,3.0,0.0
842653bffffffff,49.0,0.0
8426551ffffffff,465.0,0.0
8426555ffffffff,357.0,0.0
842655dffffffff,102.0,0.0
8426561ffffffff,2.0,0.0
8426565ffffffff,2.0,0.0
8426567ffffffff,9.0,0.0
842656dffffffff,1.0,0.0
8426581ffffffff,2.0,0.0
842658dffffffff,2.0,0.0
842659bffffffff,3.0,0.0
84265a7ffffffff,1.0,0.0
84265a9ffffffff,8.0,0.0
84265adffffffff,2.0,0.0
84265b5ffffffff,1.0,0.0
84265c1ffffffff,5.0,0.0
84265c3ffffffff,2.0,0.0
84265c5ffffffff,3.0,0.0
84265c7ffffffff,18.0,0.0
84265cbffffffff,5.0,0.0
84265d5ffffffff,3.0,0.0
84265d9ffffffff,18.0,0.0
84265dbffffffff,30.0,0.0
84265ddffffffff,1.0,0.0
84265e7ffffffff,2.0,0.0
84265e9ffffffff,2.0,0.0
84265ebffffffff,2.0,0.0
84265edffffffff,26.0,0.0
8426617ffffffff,2.0,0.0
8426641ffffffff,3.0,0.0
8426649ffffffff,9.0,0.0
842664dffffffff,4.0,0.0
8426661ffffffff,2.0,0.0
842666dffffffff,1.0,0.0
842669bffffffff,9.0,0.0
84266bbffffffff,1.0,0.0
84266dbffffffff,2.0,0.0
8426723ffffffff,2.0,0.0
8426813ffffffff,10.0,0.0
8426817ffffffff,2.0,0.0
8426819ffffffff,23.0,0.0
842681bffffffff,67.0,0.0
8426831ffffffff,16.0,0.0
842683bffffffff,2.0,0.0
842683dffffffff,1.0,0.0
8426853ffffffff,1.0,0.0
8426881ffffffff,4.0,0.0
8426889ffffffff,5.0,0.0
842688bffffffff,2.0,0.0
842688dffffffff,11.0,0.0
8426891ffffffff,2.0,0.0
8426893ffffffff,2.0,0.0
8426899ffffffff,11.0,0.0
842689dffffffff,1.0,0.0
84268a1ffffffff,3.0,0.0
84268b9ffffffff,18.0,0.0
84268bbffffffff,2.0,0.0
84268c3ffffffff,2.0,0.0
84268c7ffffffff,50.0,0.0
84268cdffffffff,82.0,0.0
84268d7ffffffff,2.0,0.0
84268e1ffffffff,3.0,0.0
84268ebffffffff,7.0,0.0
842690dffffffff,4.0,0.0
8426939ffffffff,3.0,0.0
8426941ffffffff,3.0,0.0
8426945ffffffff,30.0,0.0
8426947ffffffff,1.0,0.0
842694dffffffff,2.0,0.0
8426951ffffffff,3.0,0.0
8426961ffffffff,5.0,0.0
8426963ffffffff,31.0,0.0
8426967ffffffff,3.0,0.0
8426969ffffffff,17.0,0.0
842696bffffffff,36.0,0.0
8426987ffffffff,1.0,0.0
8426995ffffffff,1.0,0.0
842699dffffffff,4.0,0.0
84269a1ffffffff,2.0,0.0
84269c1ffffffff,2.0,0.0
84269cdffffffff,3.0,0.0
84269d5ffffffff,3.0,0.0
8426a17ffffffff,2.0,0.0
8426a33ffffffff,2.0,0.0
8426a81ffffffff,4.0,0.0
8426a87ffffffff,4.0,0.0
8426a8bffffffff,1.0,0.0
8426a9dffffffff,8.0,0.0
8426aa1ffffffff,6.0,0.0
8426aa5ffffffff,11.0,0.0
8426aa7ffffffff,42.0,0.0
8426aa9ffffffff,2.0,0.0
8426aabffffffff,4.0,0.0
8426aadffffffff,4.0,0.0
8426ab3ffffffff,5.0,0.0
8426ab5ffffffff,2.0,0.0
8426ab7ffffffff,2.0,0.0
8426abbffffffff,2.0,0.0
8426abdffffffff,3.0,0.0
8426b61ffffffff,1.0,0.0
8426c49ffffffff,2.0,0.0
8426c53ffffffff,2.0,0.0
8426c87ffffffff,5.0,0.0
8426c9dffffffff,1.0,0.0
8426cb9ffffffff,6.0,0.0
8426cbdffffffff,4.0,0.0
8426cd1ffffffff,1.0,0.0
8426d03ffffffff,1.0,0.0
8426d0bffffffff,1.0,0.0
8426d15ffffffff,3.0,0.0
8426d1dffffffff,1.0,0.0
8426dc7ffffffff,2.0,0.0
8426de1ffffffff,2.0,0.0
8426de5ffffffff,1.0,0.0
8426de7ffffffff,5.0,0.0
8426de9ffffffff,2.0,0.0
8426e27ffffffff,1.0,0.0
8426e2bffffffff,3.0,0.0
8426e43ffffffff,2.0,0.0
8426e4bffffffff,2.0,0.0
8426e51ffffffff,3.0,0.0
8426e5bffffffff,4.0,0.0
8426e63ffffffff,2.0,0.0
8426e95ffffffff,2.0,0.0
8426ea9ffffffff,1.0,0.0
8426ed7ffffffff,3.0,0.0
8426edbffffffff,8.0,0.0
8426f01ffffffff,2.0,0.0
8426f05ffffffff,1.0,0.0
8426f13ffffffff,1.0,0.0
8426f25ffffffff,22.0,0.0
8426f2dffffffff,2.0,0.0
8426f3bffffffff,1.0,0.0
8426f43ffffffff,3.0,0.0
8426f67ffffffff,1.0,0.0
8427023ffffffff,11.0,0.0
842702dffffffff,2.0,0.0
8427035ffffffff,2.0,0.0
842703dffffffff,4.0,0.0
8427067ffffffff,2.0,0.0
8427097ffffffff,1.0,0.0
8427103ffffffff,4.0,0.0
8427107ffffffff,2.0,0.0
8427113ffffffff,1.0,0.0
842711bffffffff,4.0,0.0
8427131ffffffff,4.0,0.0
8427133ffffffff,19.0,0.0
8427139ffffffff,4.0,0.0
842713bffffffff,23.0,0.0
842719dffffffff,2.0,0.0
84271c1ffffffff,4.0,0.0
84271c5ffffffff,4.0,0.0
84271c7ffffffff,4.0,0.0
84271c9ffffffff,35.0,0.0
84271cdffffffff,4.0,0.0
84271e5ffffffff,2.0,0.0
84271e9ffffffff,2.0,0.0
84271ebffffffff,2.0,0.0
84271edffffffff,2.0,0.0
8427405ffffffff,2.0,0.0
8427411ffffffff,4.0,0.0
8427417ffffffff,2.0,0.0
8427419ffffffff,12.0,0.0
842741bffffffff,12.0,0.0
8427435ffffffff,2.0,0.0
8427445ffffffff,2.0,0.0
8427447ffffffff,2.0,0.0
8427453ffffffff,1.0,0.0
842745bffffffff,3.0,0.0
8427461ffffffff,2.0,0.0
8427481ffffffff,33.0,0.0
8427485ffffffff,10.0,0.0
8427489ffffffff,2.0,0.0
842748bffffffff,3.0,0.0
842748dffffffff,62.0,0.0
8427491ffffffff,2.0,0.0
8427495ffffffff,2.0,0.0
8427499ffffffff,24.0,0.0
842749dffffffff,8.0,0.0
84274a3ffffffff,8.0,0.0
84274abffffffff,11.0,0.0
84274b1ffffffff,2.0,0.0
84274b5ffffffff,6.0,0.0
84274c1ffffffff,11.0,0.0
84274c3ffffffff,1.0,0.0
84274c5ffffffff,1.0,0.0
84274c7ffffffff,2.0,0.0
84274cbffffffff,4.0,0.0
84274cdffffffff,4.0,0.0
84274d1ffffffff,11.0,0.0
84274d3ffffffff,11.0,0.0
84274d5ffffffff,5.0,0.0
84274d7ffffffff,9.0,0.0
84274d9ffffffff,1.0,0.0
84274dbffffffff,16.0,0.0
84274ddffffffff,20.0,0.0
84274e1ffffffff,1.0,0.0
84274e3ffffffff,28.0,0.0
84274ebffffffff,4.0,0.0
8427503ffffffff,2.0,0.0
8427505ffffffff,1.0,0.0
8427507ffffffff,10.0,0.0
842750dffffffff,3.0,0.0
8427521ffffffff,5.0,0.0
8427527ffffffff,8.0,0.0
8427529ffffffff,11.0,0.0
842752bffffffff,3.0,0.0
8427537ffffffff,4.0,0.0
8427541ffffffff,1.0,0.0
8427569ffffffff,9.0,0.0
842756dffffffff,2.0,0.0
842758dffffffff,2.0,0.0
8427593ffffffff,6.0,0.0
842759dffffffff,4.0,0.0
84275a1ffffffff,1.0,0.0
84275b3ffffffff,1.0,0.0
84275c5ffffffff,2.0,0.0
84275d1ffffffff,4.0,0.0
84275d3ffffffff,3.0,0.0
84275d5ffffffff,4.0,0.0
84275d7ffffffff,2.0,0.0
84275d9ffffffff,3.0,0.0
84275e5ffffffff,4.0,0.0
8427631ffffffff,24.0,0.0
8427633ffffffff,18.0,0.0
8427637ffffffff,2.0,0.0
842763bffffffff,14.0,0.0
84276a5ffffffff,2.0,0.0
84276b5ffffffff,4.0,0.0
84276b7ffffffff,5.0,0.0
84276bbffffffff,1.0,0.0
84276e5ffffffff,6.0,0.0
84276edffffffff,8.0,0.0
8427705ffffffff,1.0,0.0
842770dffffffff,5.0,0.0
8427711ffffffff,2.0,0.0
8427715ffffffff,10.0,0.0
842771dffffffff,10.0,0.0
842773bffffffff,2.0,0.0
8427801ffffffff,1.0,0.0
8427861ffffffff,15.0,0.0
8427905ffffffff,2.0,0.0
842790bffffffff,1.0,0.0
8427911ffffffff,1.0,0.0
8427927ffffffff,3.0,0.0
8427935ffffffff,1.0,0.0
8427945ffffffff,2.0,0.0
842796dffffffff,1.0,0.0
8427997ffffffff,1.0,0.0
84279c5ffffffff,3.0,0.0
84279cdffffffff,5.0,0.0
84279e7ffffffff,1.0,0.0
8427a01ffffffff,4.0,0.0
8427a0bffffffff,2.0,0.0
8427a2dffffffff,2.0,0.0
8427a83ffffffff,2.0,0.0
8427aa3ffffffff,1.0,0.0
8427aa9ffffffff,2.0,0.0
8427addffffffff,2.0,0.0
8427ae5ffffffff,2.0,0.0
8427b07ffffffff,1.0,0.0
8427b23ffffffff,1.0,0.0
8427b53ffffffff,1.0,0.0
842802bffffffff,1.0,0.0
8428069ffffffff,5.0,0.0
842806dffffffff,1.0,0.0
8428133ffffffff,2.0,0.0
842813bffffffff,1.0,0.0
842816bffffffff,1.0,0.0
842818dffffffff,2.0,0.0
8428195ffffffff,1.0,0.0
842819dffffffff,2.0,0.0
84281e9ffffffff,3.0,0.0
8428301ffffffff,21.0,0.0
8428305ffffffff,284.0,0.0
8428307ffffffff,7.0,0.0
8428309ffffffff,30.0,0.0
842830bffffffff,2.0,0.0
842830dffffffff,18.0,0.0
842831dffffffff,1.0,0.0
8428321ffffffff,1.0,0.0
8428327ffffffff,2.0,0.0
8428329ffffffff,22.0,0.0
842832bffffffff,2.0,0.0
8428331ffffffff,2.0,0.0
8428341ffffffff,23.0,0.0
8428343ffffffff,5.0,0.0
8428345ffffffff,1.0,0.0
8428347ffffffff,2.0,0.0
842834dffffffff,57.0,0.0
8428355ffffffff,52.0,0.0
8428357ffffffff,2.0,0.0
8428361ffffffff,187.0,0.0
8428363ffffffff,1398.0,0.0
8428367ffffffff,657.0,0.0
842836bffffffff,748.0,0.0
8428843ffffffff,3.0,0.0
8428847ffffffff,13.0,0.0
8428849ffffffff,3.0,0.0
8428881ffffffff,2.0,0.0
842888bffffffff,6.0,0.0
842888dffffffff,1.0,0.0
84288adffffffff,2.0,0.0
84288bdffffffff,1.0,0.0
84288e7ffffffff,8.0,0.0
8428923ffffffff,1.0,0.0
8428927ffffffff,1.0,0.0
8428935ffffffff,10.0,0.0
842893dffffffff,2.0,0.0
8428985ffffffff,5.0,0.0
842898dffffffff,2.0,0.0
84289abffffffff,1.0,0.0
84289e3ffffffff,2.0,0.0
84289ebffffffff,1.0,0.0
8428a11ffffffff,2.0,0.0
8428a17ffffffff,2.0,0.0
8428a97ffffffff,3.0,0.0
8428ad7ffffffff,1.0,0.0
8428b07ffffffff,1.0,0.0
8428b61ffffffff,2.0,0.0
8428b69ffffffff,2.0,0.0
8428b6dffffffff,1.0,0.0
8428d07ffffffff,2.0,0.0
8428d0bffffffff,2.0,0.0
8428d17ffffffff,2.0,0.0
8428d19ffffffff,35.0,0.0
8428d1bffffffff,7.0,0.0
8428d3bffffffff,2.0,0.0
8428d51ffffffff,11.0,0.0
8428d55ffffffff,4.0,0.0
8428d57ffffffff,1.0,0.0
8428d5dffffffff,1.0,0.0
8428d65ffffffff,1.0,0.0
8428d97ffffffff,2.0,0.0
8428d9dffffffff,2.0,0.0
8428de9ffffffff,13.0,0.0
8428debffffffff,2.0,0.0
8428f01ffffffff,9.0,0.0
8428f03ffffffff,2.0,0.0
8428f09ffffffff,2.0,0.0
8428f0bffffffff,2.0,0.0
8428f11ffffffff,2.0,0.0
8428f15ffffffff,7.0,0.0
8428f17ffffffff,2.0,0.0
8428f39ffffffff,3.0,0.0
8428f3bffffffff,4.0,0.0
8428f4bffffffff,2.0,0.0
8428f59ffffffff,4.0,0.0
8428f61ffffffff,2.0,0.0
8429127ffffffff,2.0,0.0
842912bffffffff,1.0,0.0
842912dffffffff,12.0,0.0
84291a7ffffffff,35.0,0.0
8429891ffffffff,10.0,0.0
8429893ffffffff,3.0,0.0
84298c1ffffffff,1.0,0.0
84298cbffffffff,2.0,0.0
84298cdffffffff,3.0,0.0
842992bffffffff,1.0,0.0
8429933ffffffff,3.0,0.0
8429957ffffffff,4.0,0.0
8429a01ffffffff,1.0,0.0
8429a05ffffffff,5.0,0.0
8429a0bffffffff,1.0,0.0
8429a17ffffffff,3.0,0.0
8429a19ffffffff,48.0,0.0
8429a29ffffffff,1.0,0.0
8429a33ffffffff,3.0,0.0
8429a3bffffffff,37.0,0.0
8429a3dffffffff,7.0,0.0
8429a41ffffffff,12.0,0.0
8429a45ffffffff,4.0,0.0
8429a4dffffffff,6.0,0.0
8429a51ffffffff,4.0,0.0
8429a55ffffffff,12.0,0.0
8429a57ffffffff,53.0,0.0
8429a5dffffffff,4.0,0.0
8429a61ffffffff,1.0,0.0
8429a6bffffffff,3.0,0.0
8429a6dffffffff,43.0,0.0
8429a85ffffffff,1.0,0.0
8429a8bffffffff,1.0,0.0
8429a8dffffffff,2.0,0.0
8429a91ffffffff,1.0,0.0
8429a97ffffffff,6.0,0.0
8429a9bffffffff,1.0,0.0
8429a9dffffffff,1.0,0.0
8429ac5ffffffff,2.0,0.0
8429ac9ffffffff,1.0,0.0
8429ad7ffffffff,2.0,0.0
8429addffffffff,8.0,0.0
8429ae1ffffffff,12.0,0.0
8429ae5ffffffff,3.0,0.0
8429ae9ffffffff,2.0,0.0
8429aebffffffff,8.0,0.0
8429b0bffffffff,3.0,0.0
8429b6dffffffff,4.0,0.0
842a043ffffffff,3.0,0.0
842a101ffffffff,39.0,0.0
842a103ffffffff,4.0,0.0
842a107ffffffff,9.0,0.0
842a109ffffffff,6.0,0.0
842a10bffffffff,2.0,0.0
842a10dffffffff,8.0,0.0
842a121ffffffff,6.0,0.0
842a123ffffffff,400.0,0.0
842a127ffffffff,197.0,0.0
842a12bffffffff,3.0,0.0
842a135ffffffff,1272.0,0.0
842a13dffffffff,61.0,0.0
842a145ffffffff,6.0,0.0
842a147ffffffff,5.0,0.0
842a149ffffffff,3.0,0.0
842a14bffffffff,4.0,0.0
842a155ffffffff,2.0,0.0
842a157ffffffff,2.0,0.0
842a161ffffffff,1.0,0.0
842a163ffffffff,7.0,0.0
842a169ffffffff,6.0,0.0
842a16bffffffff,3.0,0.0
842a1a5ffffffff,1.0,0.0
842a225ffffffff,2.0,0.0
842a301ffffffff,5.0,0.0
842a305ffffffff,4.0,0.0
842a307ffffffff,4.0,0.0
842a30dffffffff,4.0,0.0
842a313ffffffff,4.0,0.0
842a315ffffffff,14.0,0.0
842a317ffffffff,2.0,0.0
842a31dffffffff,43.0,0.0
842a327ffffffff,1.0,0.0
842a329ffffffff,1.0,0.0
842a32dffffffff,2.0,0.0
842a333ffffffff,3.0,0.0
842a33bffffffff,4.0,0.0
842a347ffffffff,4.0,0.0
842a349ffffffff,11.0,0.0
842a34dffffffff,2.0,0.0
842a363ffffffff,2.0,0.0
842a801ffffffff,2.0,0.0
842a813ffffffff,4.0,0.0
842a81bffffffff,2.0,0.0
842a81dffffffff,2.0,0.0
842a823ffffffff,6.0,0.0
842a841ffffffff,1.0,0.0
842a845ffffffff,2.0,0.0
842a851ffffffff,1.0,0.0
842a855ffffffff,4.0,0.0
842a85dffffffff,2.0,0.0
842a88dffffffff,3.0,0.0
842a8a5ffffffff,1.0,0.0
842a8a9ffffffff,2.0,0.0
842a8adffffffff,7.0,0.0
842a8b1ffffffff,2.0,0.0
842a8c1ffffffff,1.0,0.0
842a8c5ffffffff,13.0,0.0
842a8c9ffffffff,2.0,0.0
842a8cdffffffff,9.0,0.0
842a8d9ffffffff,4.0,0.0
842a8ebffffffff,6.0,0.0
842a90bffffffff,3.0,0.0
842a911ffffffff,2.0,0.0
842a91dffffffff,1.0,0.0
842a931ffffffff,3.0,0.0
842a93dffffffff,2.0,0.0
842a941ffffffff,2.0,0.0
842a943ffffffff,2.0,0.0
842a947ffffffff,2.0,0.0
842a957ffffffff,10.0,0.0
842a959ffffffff,2.0,0.0
842a997ffffffff,4.0,0.0
842a9c5ffffffff,1.0,0.0
842aa03ffffffff,4.0,0.0
842aa11ffffffff,2.0,0.0
842aa13ffffffff,8.0,0.0
842aa15ffffffff,1.0,0.0
842aa31ffffffff,2.0,0.0
842aa39ffffffff,3.0,0.0
842aa41ffffffff,2.0,0.0
842aa43ffffffff,2.0,0.0
842aa49ffffffff,2.0,0.0
842aa4bffffffff,11.0,0.0
842aa5bffffffff,4.0,0.0
842aa5dffffffff,1.0,0.0
842aa69ffffffff,4.0,0.0
842aa81ffffffff,2.0,0.0
842aa83ffffffff,3.0,0.0
842aa85ffffffff,7.0,0.0
842aa89ffffffff,1.0,0.0
842aa8dffffffff,26.0,0.0
842aa9bffffffff,2.0,0.0
842aa9dffffffff,1.0,0.0
842aaa1ffffffff,7.0,0.0
842aaa3ffffffff,3.0,0.0
842aaa7ffffffff,4.0,0.0
842aaa9ffffffff,2.0,0.0
842aaadffffffff,3.0,0.0
842aabdffffffff,1.0,0.0
842aac1ffffffff,1.0,0.0
842aac5ffffffff,4.0,0.0
842aac7ffffffff,4.0,0.0
842aac9ffffffff,1047.0,0.0
842aacbffffffff,201.0,0.0
842aacdffffffff,2.0,0.0
842aad1ffffffff,23.0,0.0
842aad3ffffffff,4.0,0.0
842aad5ffffffff,2.0,0.0
842aad7ffffffff,2.0,0.0
842aad9ffffffff,11.0,0.0
842aadbffffffff,10.0,0.0
842aaddffffffff,12.0,0.0
842aae3ffffffff,3.0,0.0
842aae5ffffffff,1.0,0.0
842aae9ffffffff,2.0,0.0
842aaedffffffff,1.0,0.0
842ab03ffffffff,6.0,0.0
842ab05ffffffff,1.0,0.0
842ab13ffffffff,1.0,0.0
842ab1bffffffff,2.0,0.0
842ab21ffffffff,29.0,0.0
842ab25ffffffff,156.0,0.0
842ab27ffffffff,16.0,0.0
842ab29ffffffff,6.0,0.0
842ab2bffffffff,15.0,0.0
842ab2dffffffff,205.0,0.0
842ab39ffffffff,2.0,0.0
842ab3dffffffff,1.0,0.0
842ab49ffffffff,23.0,0.0
842ab4bffffffff,10.0,0.0
842ab4dffffffff,2.0,0.0
842ab55ffffffff,3.0,0.0
842ab57ffffffff,2.0,0.0
842ab61ffffffff,4.0,0.0
842ab65ffffffff,6.0,0.0
