cell_id,Thinornis dubius,Thinornis dubius curonicus,Thinornis dubius dubius/jerdoni
831e6dfffffffff,2.0,0.0,0.0
831e6efffffffff,2.0,0.0,0.0
831e75fffffffff,15.0,0.0,0.0
831e76fffffffff,7.0,0.0,0.0
831e80fffffffff,16.0,0.0,0.0
831e81fffffffff,3.0,0.0,0.0
831e82fffffffff,49.0,0.0,0.0
831e83fffffffff,38.0,0.0,0.0
831e84fffffffff,1.0,0.0,0.0
831e85fffffffff,4.0,0.0,0.0
831e86fffffffff,29.0,0.0,0.0
831e88fffffffff,1.0,0.0,0.0
831e8bfffffffff,2.0,0.0,0.0
831e8efffffffff,2.0,0.0,0.0
831e94fffffffff,4.0,0.0,0.0
831e96fffffffff,1.0,0.0,0.0
831ea0fffffffff,22.0,0.0,0.0
831ea1fffffffff,72.0,0.0,0.0
831ea2fffffffff,2.0,0.0,0.0
831ea3fffffffff,2.0,0.0,0.0
831ea4fffffffff,1.0,0.0,0.0
831ea5fffffffff,25.0,0.0,0.0
831ea6fffffffff,6.0,0.0,0.0
831ea8fffffffff,23.0,0.0,0.0
831ea9fffffffff,7.0,0.0,0.0
831eabfffffffff,27.0,0.0,0.0
831eacfffffffff,4.0,0.0,0.0
831eaefffffffff,7.0,0.0,0.0
831eb0fffffffff,15.0,2.0,0.0
831eb1fffffffff,3.0,0.0,0.0
831eb2fffffffff,1.0,0.0,0.0
831eb3fffffffff,3.0,2.0,0.0
831eb4fffffffff,74.0,0.0,0.0
831eb5fffffffff,2.0,0.0,0.0
831ec0fffffffff,67.0,0.0,0.0
831ec1fffffffff,182.0,0.0,0.0
831ec2fffffffff,110.0,0.0,0.0
831ec3fffffffff,35.0,4.0,0.0
831ec4fffffffff,97.0,0.0,0.0
831ec5fffffffff,2.0,0.0,0.0
831ec6fffffffff,4.0,0.0,0.0
831ec8fffffffff,5.0,0.0,0.0
831ec9fffffffff,234.0,2.0,0.0
831ecafffffffff,189.0,0.0,0.0
831ecbfffffffff,37.0,0.0,0.0
831eccfffffffff,21.0,0.0,0.0
831ecdfffffffff,48.0,0.0,0.0
831ecefffffffff,111.0,9.0,0.0
831ed0fffffffff,6.0,0.0,0.0
831ed1fffffffff,28.0,0.0,0.0
831ed2fffffffff,4.0,0.0,0.0
831ed3fffffffff,17.0,2.0,0.0
831ed4fffffffff,20.0,0.0,0.0
831ed5fffffffff,6.0,0.0,0.0
831ed6fffffffff,21.0,0.0,0.0
831ed9fffffffff,262.0,11.0,0.0
831edafffffffff,209.0,4.0,0.0
831edbfffffffff,1.0,0.0,0.0
831edcfffffffff,26.0,0.0,0.0
831edefffffffff,99.0,2.0,0.0
831ee2fffffffff,3.0,0.0,0.0
831ee3fffffffff,4.0,0.0,0.0
831ee5fffffffff,6.0,0.0,0.0
831ee6fffffffff,15.0,0.0,0.0
831ee8fffffffff,21.0,0.0,0.0
831ee9fffffffff,100.0,2.0,0.0
831eeafffffffff,4.0,0.0,0.0
831eebfffffffff,220.0,0.0,0.0
831eedfffffffff,6.0,3.0,0.0
831eeefffffffff,19.0,0.0,0.0
831ef0fffffffff,3.0,0.0,0.0
831ef1fffffffff,5.0,0.0,0.0
831ef2fffffffff,30.0,0.0,0.0
831ef3fffffffff,1.0,0.0,0.0
831ef5fffffffff,8.0,0.0,0.0
831ef6fffffffff,4.0,0.0,0.0
831f00fffffffff,40.0,24.0,0.0
831f01fffffffff,11.0,3.0,0.0
831f02fffffffff,20.0,0.0,0.0
831f03fffffffff,7.0,0.0,0.0
831f04fffffffff,4.0,1.0,0.0
831f05fffffffff,97.0,2.0,0.0
831f06fffffffff,36.0,0.0,0.0
831f09fffffffff,4.0,0.0,0.0
831f0afffffffff,1.0,0.0,0.0
831f0bfffffffff,7.0,0.0,0.0
831f0dfffffffff,4.0,0.0,0.0
831f0efffffffff,52.0,0.0,0.0
831f10fffffffff,1.0,0.0,0.0
831f11fffffffff,11.0,0.0,0.0
831f12fffffffff,93.0,0.0,0.0
831f13fffffffff,159.0,0.0,0.0
831f14fffffffff,51.0,0.0,0.0
831f15fffffffff,17.0,2.0,0.0
831f16fffffffff,8.0,0.0,0.0
831f18fffffffff,12.0,0.0,0.0
831f19fffffffff,14.0,0.0,0.0
831f1afffffffff,109.0,5.0,0.0
831f1bfffffffff,27.0,4.0,0.0
831f1cfffffffff,8.0,0.0,0.0
831f1dfffffffff,32.0,0.0,0.0
831f1efffffffff,4.0,0.0,0.0
831f20fffffffff,2.0,0.0,0.0
831f21fffffffff,10.0,0.0,0.0
831f22fffffffff,7.0,1.0,0.0
831f23fffffffff,9.0,0.0,0.0
831f24fffffffff,2.0,0.0,0.0
831f25fffffffff,5.0,0.0,0.0
831f26fffffffff,8.0,0.0,0.0
831f28fffffffff,7.0,0.0,0.0
831f29fffffffff,6.0,0.0,0.0
831f2afffffffff,7.0,0.0,0.0
831f2dfffffffff,4.0,0.0,0.0
831f2efffffffff,26.0,0.0,0.0
831f31fffffffff,36.0,12.0,0.0
831f32fffffffff,2.0,0.0,0.0
831f33fffffffff,31.0,2.0,0.0
831f35fffffffff,6.0,0.0,0.0
831f40fffffffff,8.0,0.0,0.0
831f41fffffffff,10.0,0.0,0.0
831f42fffffffff,5.0,0.0,0.0
831f44fffffffff,1.0,0.0,0.0
831f46fffffffff,6.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0
831f4cfffffffff,1.0,0.0,0.0
831f4efffffffff,85.0,0.0,0.0
831f51fffffffff,44.0,0.0,0.0
831f52fffffffff,12.0,0.0,0.0
831f53fffffffff,139.0,0.0,0.0
831f54fffffffff,1.0,0.0,0.0
831f55fffffffff,2.0,0.0,0.0
831f56fffffffff,14.0,0.0,0.0
831f58fffffffff,12.0,0.0,0.0
831f59fffffffff,21.0,0.0,0.0
831f5afffffffff,2.0,0.0,0.0
831f5bfffffffff,19.0,0.0,0.0
831f5cfffffffff,23.0,0.0,0.0
831f5dfffffffff,13.0,0.0,0.0
831f5efffffffff,17.0,0.0,0.0
831f60fffffffff,7.0,0.0,0.0
831f64fffffffff,2.0,0.0,0.0
831f65fffffffff,6.0,0.0,0.0
831f6afffffffff,2.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0
831f71fffffffff,32.0,0.0,0.0
831f72fffffffff,104.0,0.0,0.0
831f75fffffffff,8.0,0.0,0.0
831f80fffffffff,46.0,0.0,0.0
831f81fffffffff,20.0,0.0,0.0
831f82fffffffff,51.0,2.0,0.0
831f83fffffffff,113.0,0.0,0.0
831f85fffffffff,37.0,0.0,0.0
831f86fffffffff,4.0,0.0,0.0
831f88fffffffff,55.0,5.0,0.0
831f89fffffffff,17.0,0.0,0.0
831f8afffffffff,4.0,0.0,0.0
831f8cfffffffff,92.0,0.0,0.0
831f8dfffffffff,220.0,143.0,0.0
831f8efffffffff,33.0,0.0,0.0
831f90fffffffff,1.0,0.0,0.0
831f91fffffffff,26.0,13.0,0.0
831f94fffffffff,3.0,0.0,0.0
831f95fffffffff,4.0,0.0,0.0
831f96fffffffff,2.0,0.0,0.0
831f98fffffffff,16.0,0.0,0.0
831f99fffffffff,6.0,0.0,0.0
831f9afffffffff,24.0,0.0,0.0
831f9bfffffffff,21.0,0.0,0.0
831f9cfffffffff,10.0,2.0,0.0
831f9dfffffffff,17.0,0.0,0.0
831fa0fffffffff,14.0,0.0,0.0
831fa1fffffffff,16.0,0.0,0.0
831fa3fffffffff,20.0,0.0,0.0
831fa4fffffffff,45.0,2.0,0.0
831fa5fffffffff,64.0,1.0,0.0
831fa6fffffffff,3.0,0.0,0.0
831fa8fffffffff,48.0,2.0,0.0
831fa9fffffffff,73.0,0.0,0.0
831faafffffffff,74.0,4.0,0.0
831fabfffffffff,34.0,0.0,0.0
831facfffffffff,102.0,0.0,0.0
831fadfffffffff,74.0,0.0,0.0
831faefffffffff,104.0,2.0,0.0
831fb0fffffffff,32.0,0.0,0.0
831fb1fffffffff,4.0,0.0,0.0
831fb2fffffffff,65.0,0.0,0.0
831fb4fffffffff,13.0,0.0,0.0
831fb5fffffffff,5.0,0.0,0.0
831fb6fffffffff,20.0,0.0,0.0
83200afffffffff,9.0,0.0,0.0
83200efffffffff,3.0,2.0,0.0
832010fffffffff,12.0,0.0,0.0
832012fffffffff,2.0,0.0,0.0
832013fffffffff,1.0,0.0,0.0
832014fffffffff,2.0,2.0,0.0
832016fffffffff,11.0,3.0,0.0
832018fffffffff,15.0,0.0,0.0
832019fffffffff,66.0,17.0,0.0
83201afffffffff,3.0,0.0,0.0
83201dfffffffff,5.0,2.0,0.0
832033fffffffff,2.0,0.0,0.0
832049fffffffff,3.0,0.0,0.0
83204afffffffff,14.0,0.0,0.0
83204bfffffffff,5.0,0.0,0.0
832050fffffffff,1.0,0.0,0.0
832059fffffffff,19.0,0.0,0.0
83205afffffffff,2.0,0.0,0.0
83205bfffffffff,7.0,0.0,0.0
83205efffffffff,1.0,0.0,0.0
832083fffffffff,4.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0
832099fffffffff,2.0,0.0,0.0
83209bfffffffff,4.0,0.0,0.0
83209efffffffff,1.0,0.0,0.0
8320a1fffffffff,3.0,3.0,0.0
8320a2fffffffff,1.0,0.0,0.0
8320a6fffffffff,9.0,3.0,0.0
8320aefffffffff,1.0,0.0,0.0
8320b1fffffffff,11.0,0.0,0.0
8320c9fffffffff,2.0,0.0,0.0
8320e0fffffffff,18.0,5.0,0.0
8320e2fffffffff,4.0,0.0,0.0
8320e3fffffffff,9.0,5.0,0.0
8320e4fffffffff,5.0,3.0,0.0
8320e5fffffffff,1.0,0.0,0.0
8320e6fffffffff,33.0,3.0,0.0
8320e9fffffffff,6.0,1.0,0.0
8320eefffffffff,6.0,0.0,0.0
8320f4fffffffff,4.0,0.0,0.0
8320f5fffffffff,3.0,0.0,0.0
832111fffffffff,2.0,0.0,0.0
832121fffffffff,2.0,0.0,0.0
832123fffffffff,7.0,0.0,0.0
832126fffffffff,1.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0
83212dfffffffff,2.0,0.0,0.0
83214afffffffff,2.0,0.0,0.0
832150fffffffff,2.0,0.0,0.0
832152fffffffff,51.0,12.0,0.0
832153fffffffff,10.0,0.0,0.0
832156fffffffff,3.0,3.0,0.0
832182fffffffff,2.0,0.0,0.0
83218bfffffffff,2.0,2.0,0.0
832198fffffffff,15.0,0.0,0.0
832199fffffffff,2.0,0.0,0.0
83219cfffffffff,3.0,2.0,0.0
832400fffffffff,11.0,0.0,0.0
832403fffffffff,15.0,0.0,0.0
832404fffffffff,10.0,0.0,0.0
832405fffffffff,9.0,0.0,0.0
832406fffffffff,6.0,0.0,0.0
832408fffffffff,1.0,0.0,0.0
832409fffffffff,4.0,0.0,0.0
83240afffffffff,21.0,0.0,0.0
83240cfffffffff,4.0,0.0,0.0
83240dfffffffff,3.0,0.0,0.0
83240efffffffff,3.0,0.0,0.0
83241dfffffffff,10.0,0.0,0.0
832421fffffffff,8.0,0.0,0.0
832423fffffffff,2.0,0.0,0.0
832424fffffffff,12.0,0.0,0.0
832426fffffffff,19.0,0.0,0.0
832428fffffffff,4.0,0.0,0.0
83242afffffffff,2.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0
83242cfffffffff,92.0,0.0,0.0
83242dfffffffff,19.0,0.0,0.0
83242efffffffff,5.0,0.0,0.0
832431fffffffff,39.0,0.0,0.0
832434fffffffff,2.0,0.0,0.0
832436fffffffff,2.0,0.0,0.0
832442fffffffff,3.0,0.0,0.0
832446fffffffff,20.0,0.0,0.0
83244bfffffffff,20.0,0.0,0.0
83244cfffffffff,14.0,0.0,0.0
832451fffffffff,2.0,0.0,0.0
832452fffffffff,46.0,0.0,0.0
832456fffffffff,10.0,0.0,0.0
832460fffffffff,14.0,0.0,0.0
832461fffffffff,3.0,0.0,0.0
832462fffffffff,2.0,0.0,0.0
832464fffffffff,3.0,0.0,0.0
832466fffffffff,11.0,0.0,0.0
83246cfffffffff,1.0,0.0,0.0
83246dfffffffff,7.0,0.0,0.0
832470fffffffff,3.0,0.0,0.0
832475fffffffff,75.0,0.0,0.0
832476fffffffff,2.0,0.0,0.0
832480fffffffff,2.0,0.0,0.0
832482fffffffff,6.0,0.0,0.0
832483fffffffff,2.0,0.0,0.0
832488fffffffff,3.0,0.0,0.0
83248afffffffff,3.0,0.0,0.0
83248bfffffffff,20.0,0.0,0.0
83248efffffffff,5.0,1.0,0.0
832494fffffffff,2.0,0.0,0.0
832498fffffffff,2.0,0.0,0.0
8324cdfffffffff,2.0,0.0,0.0
8324d5fffffffff,4.0,0.0,0.0
8324e4fffffffff,2.0,0.0,0.0
8324e5fffffffff,24.0,0.0,0.0
8324ebfffffffff,2.0,0.0,0.0
832502fffffffff,4.0,0.0,0.0
832503fffffffff,4.0,0.0,0.0
832509fffffffff,1.0,0.0,0.0
83250bfffffffff,3.0,0.0,0.0
832510fffffffff,4.0,0.0,0.0
832511fffffffff,12.0,0.0,0.0
832512fffffffff,15.0,0.0,0.0
832513fffffffff,44.0,0.0,0.0
832514fffffffff,3.0,0.0,0.0
832516fffffffff,13.0,0.0,0.0
83251bfffffffff,4.0,0.0,0.0
83251dfffffffff,2.0,0.0,0.0
832526fffffffff,1.0,0.0,0.0
832540fffffffff,23.0,0.0,0.0
832541fffffffff,9.0,0.0,0.0
832542fffffffff,3.0,0.0,0.0
832546fffffffff,7.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0
83255afffffffff,74.0,0.0,0.0
83255bfffffffff,9.0,0.0,0.0
832571fffffffff,7.0,0.0,0.0
832573fffffffff,2.0,0.0,0.0
832596fffffffff,8.0,0.0,0.0
8325a0fffffffff,1.0,0.0,0.0
8325a1fffffffff,2.0,0.0,0.0
8325a3fffffffff,2.0,0.0,0.0
8325a4fffffffff,36.0,2.0,0.0
8325aafffffffff,2.0,0.0,0.0
8325abfffffffff,1.0,0.0,0.0
8325acfffffffff,22.0,0.0,0.0
8325aefffffffff,10.0,0.0,0.0
8325b0fffffffff,19.0,0.0,0.0
8325b1fffffffff,5.0,0.0,0.0
8325b3fffffffff,2.0,0.0,0.0
8325b4fffffffff,45.0,0.0,0.0
832c00fffffffff,58.0,0.0,0.0
832c01fffffffff,6.0,0.0,0.0
832c03fffffffff,10.0,0.0,0.0
832c04fffffffff,427.0,0.0,0.0
832c05fffffffff,52.0,0.0,0.0
832c06fffffffff,54.0,0.0,0.0
832c09fffffffff,6.0,0.0,0.0
832c0afffffffff,2.0,0.0,0.0
832c0bfffffffff,34.0,0.0,0.0
832c0cfffffffff,10.0,0.0,0.0
832c11fffffffff,2.0,0.0,0.0
832c13fffffffff,14.0,0.0,0.0
832c14fffffffff,8.0,0.0,0.0
832c15fffffffff,15.0,0.0,0.0
832c18fffffffff,5.0,0.0,0.0
832c19fffffffff,11.0,0.0,0.0
832c1afffffffff,2.0,0.0,0.0
832c1cfffffffff,3.0,0.0,0.0
832c1dfffffffff,4.0,0.0,0.0
832c1efffffffff,9.0,0.0,0.0
832c20fffffffff,74.0,0.0,0.0
832c21fffffffff,58.0,0.0,0.0
832c23fffffffff,13.0,0.0,0.0
832c24fffffffff,2.0,0.0,0.0
832c26fffffffff,10.0,0.0,0.0
832c28fffffffff,42.0,0.0,0.0
832c2afffffffff,151.0,0.0,0.0
832c2bfffffffff,2.0,0.0,0.0
832c2efffffffff,11.0,0.0,0.0
832c30fffffffff,11.0,0.0,0.0
832c31fffffffff,14.0,0.0,0.0
832c32fffffffff,5.0,0.0,0.0
832c33fffffffff,4.0,0.0,0.0
832c36fffffffff,4.0,0.0,0.0
832c43fffffffff,1.0,0.0,0.0
832c4cfffffffff,1.0,0.0,0.0
832c56fffffffff,3.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0
832c72fffffffff,10.0,0.0,0.0
832c83fffffffff,6.0,0.0,0.0
832c88fffffffff,1.0,0.0,0.0
832c8dfffffffff,5.0,0.0,0.0
832c90fffffffff,6.0,0.0,0.0
832c91fffffffff,1.0,0.0,0.0
832c93fffffffff,558.0,20.0,0.0
832c98fffffffff,2.0,0.0,0.0
832c9cfffffffff,17.0,0.0,0.0
832ca4fffffffff,2.0,0.0,0.0
832caafffffffff,4.0,0.0,0.0
832cacfffffffff,27.0,0.0,0.0
832cadfffffffff,5.0,0.0,0.0
832cc0fffffffff,50.0,0.0,0.0
832cc1fffffffff,2.0,0.0,0.0
832cc3fffffffff,17.0,0.0,0.0
832cc6fffffffff,2.0,0.0,0.0
832ccbfffffffff,1.0,0.0,0.0
832cd3fffffffff,2.0,0.0,0.0
832cd4fffffffff,53.0,0.0,0.0
832cd5fffffffff,6.0,0.0,0.0
832cd8fffffffff,2.0,0.0,0.0
832cd9fffffffff,3.0,0.0,0.0
832cdcfffffffff,3.0,0.0,0.0
832cddfffffffff,4.0,0.0,0.0
832ce4fffffffff,27.0,0.0,0.0
832ce5fffffffff,18.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0
832cf0fffffffff,114.0,0.0,0.0
832cf1fffffffff,5.0,0.0,0.0
832cf2fffffffff,9.0,0.0,0.0
832cf3fffffffff,168.0,0.0,0.0
832cf5fffffffff,9.0,0.0,0.0
832cf6fffffffff,5.0,0.0,0.0
832d00fffffffff,3.0,0.0,0.0
832d01fffffffff,17.0,0.0,0.0
832d02fffffffff,13.0,0.0,0.0
832d03fffffffff,53.0,0.0,0.0
832d06fffffffff,9.0,0.0,0.0
832d10fffffffff,14.0,0.0,0.0
832d11fffffffff,8.0,0.0,0.0
832d12fffffffff,21.0,0.0,0.0
832d13fffffffff,11.0,0.0,0.0
832d14fffffffff,66.0,0.0,0.0
832d15fffffffff,4.0,0.0,0.0
832d16fffffffff,5.0,0.0,0.0
832d18fffffffff,4.0,0.0,0.0
832d19fffffffff,1.0,0.0,0.0
832d1afffffffff,6.0,0.0,0.0
832d1bfffffffff,15.0,0.0,0.0
832d1efffffffff,2.0,0.0,0.0
832d22fffffffff,51.0,0.0,0.0
832d30fffffffff,12.0,0.0,0.0
832d31fffffffff,5.0,0.0,0.0
832d32fffffffff,5.0,0.0,0.0
832d33fffffffff,176.0,0.0,0.0
832d34fffffffff,6.0,0.0,0.0
832d35fffffffff,10.0,0.0,0.0
832d36fffffffff,18.0,0.0,0.0
832d5cfffffffff,22.0,0.0,0.0
832d64fffffffff,57.0,0.0,0.0
832d75fffffffff,4.0,0.0,0.0
832d82fffffffff,2.0,0.0,0.0
832d94fffffffff,7.0,0.0,0.0
832d95fffffffff,1.0,0.0,0.0
832da1fffffffff,216.0,0.0,0.0
832da2fffffffff,17.0,0.0,0.0
832da3fffffffff,8.0,0.0,0.0
832da5fffffffff,63.0,0.0,0.0
832da6fffffffff,29.0,0.0,0.0
832da8fffffffff,139.0,0.0,0.0
832da9fffffffff,1.0,0.0,0.0
832dabfffffffff,1.0,0.0,0.0
832dacfffffffff,8.0,0.0,0.0
832daefffffffff,51.0,0.0,0.0
832db0fffffffff,840.0,8.0,0.0
832db1fffffffff,77.0,2.0,0.0
832db2fffffffff,264.0,0.0,0.0
832db3fffffffff,16.0,0.0,0.0
832db6fffffffff,70.0,0.0,0.0
832e0afffffffff,2.0,0.0,0.0
832e0efffffffff,1.0,0.0,0.0
832e13fffffffff,2.0,0.0,0.0
832e1afffffffff,4.0,0.0,0.0
832e1bfffffffff,12.0,0.0,0.0
832e29fffffffff,1.0,0.0,0.0
832e2dfffffffff,10.0,2.0,0.0
832e60fffffffff,29.0,0.0,0.0
832e61fffffffff,90.0,0.0,0.0
832e63fffffffff,1.0,0.0,0.0
