cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
830e00fffffffff,1.0,0.0,0.0,0.0
830e03fffffffff,2.0,0.0,0.0,0.0
830e45fffffffff,7.0,0.0,0.0,0.0
830e49fffffffff,4.0,4.0,0.0,0.0
830e4dfffffffff,22.0,3.0,0.0,0.0
830e5afffffffff,5.0,0.0,0.0,0.0
830e5bfffffffff,2.0,0.0,0.0,0.0
830e80fffffffff,23.0,0.0,16.0,2.0
830ec0fffffffff,1.0,0.0,0.0,0.0
830ec1fffffffff,94.0,0.0,1.0,0.0
830ec4fffffffff,2.0,0.0,0.0,0.0
830ec5fffffffff,2.0,0.0,0.0,0.0
830ecafffffffff,21.0,0.0,4.0,0.0
830ecbfffffffff,1.0,0.0,1.0,0.0
830eccfffffffff,34.0,0.0,0.0,0.0
830ee8fffffffff,7.0,0.0,0.0,0.0
830eeafffffffff,118.0,0.0,0.0,0.0
830eebfffffffff,50.0,0.0,0.0,0.0
830eedfffffffff,1.0,0.0,0.0,0.0
830f5afffffffff,1.0,0.0,0.0,0.0
831251fffffffff,3.0,0.0,3.0,0.0
831259fffffffff,14.0,0.0,2.0,0.0
83125afffffffff,4.0,0.0,4.0,0.0
83125dfffffffff,2.0,0.0,0.0,0.0
831280fffffffff,1.0,0.0,0.0,0.0
831288fffffffff,2.0,0.0,2.0,0.0
831289fffffffff,17.0,6.0,1.0,1.0
83128afffffffff,2.0,0.0,2.0,0.0
83128dfffffffff,3.0,0.0,0.0,0.0
83129bfffffffff,1.0,0.0,0.0,0.0
8312b0fffffffff,4.0,0.0,0.0,0.0
8312c1fffffffff,1.0,0.0,0.0,0.0
8312c3fffffffff,19.0,0.0,0.0,0.0
8312c9fffffffff,6.0,0.0,3.0,0.0
8312cafffffffff,7.0,0.0,0.0,0.0
8312cbfffffffff,6.0,0.0,0.0,0.0
8312ccfffffffff,90.0,34.0,37.0,10.0
8312d0fffffffff,1.0,0.0,0.0,0.0
8312d1fffffffff,10.0,10.0,0.0,0.0
8312d3fffffffff,4.0,4.0,0.0,0.0
8312d9fffffffff,6.0,0.0,6.0,0.0
8312dafffffffff,2.0,0.0,2.0,0.0
8312dbfffffffff,4.0,0.0,0.0,0.0
8312dcfffffffff,2.0,0.0,0.0,2.0
8312ddfffffffff,7.0,0.0,0.0,0.0
8312eafffffffff,6.0,0.0,2.0,3.0
8312ecfffffffff,1.0,0.0,0.0,0.0
8312f6fffffffff,6.0,0.0,0.0,0.0
831352fffffffff,3.0,0.0,0.0,0.0
831380fffffffff,10.0,0.0,10.0,0.0
831382fffffffff,61.0,9.0,46.0,3.0
831383fffffffff,23.0,0.0,21.0,0.0
831386fffffffff,91.0,6.0,75.0,6.0
831388fffffffff,2.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0
831391fffffffff,13.0,1.0,12.0,0.0
831393fffffffff,7.0,0.0,7.0,0.0
83139efffffffff,43.0,0.0,35.0,0.0
8313b2fffffffff,2.0,0.0,2.0,0.0
8313b5fffffffff,2.0,0.0,2.0,0.0
831592fffffffff,14.0,4.0,0.0,0.0
831594fffffffff,3.0,0.0,0.0,0.0
8315b3fffffffff,5.0,0.0,0.0,0.0
8315b6fffffffff,3.0,3.0,0.0,0.0
831650fffffffff,1.0,1.0,0.0,0.0
831653fffffffff,5.0,0.0,5.0,0.0
831658fffffffff,8.0,0.0,8.0,0.0
83165efffffffff,1.0,0.0,1.0,0.0
831805fffffffff,2.0,2.0,0.0,0.0
83180cfffffffff,1.0,0.0,1.0,0.0
831823fffffffff,3.0,0.0,3.0,0.0
831828fffffffff,10.0,0.0,10.0,0.0
83182cfffffffff,40.0,0.0,40.0,0.0
83182efffffffff,3.0,0.0,3.0,0.0
831844fffffffff,2.0,2.0,0.0,0.0
831846fffffffff,4.0,2.0,2.0,0.0
831849fffffffff,128.0,66.0,4.0,0.0
83184bfffffffff,45.0,14.0,0.0,0.0
83184dfffffffff,6.0,0.0,0.0,0.0
831859fffffffff,13.0,2.0,0.0,0.0
83185bfffffffff,35.0,14.0,4.0,0.0
83186dfffffffff,6.0,0.0,0.0,0.0
83186efffffffff,2.0,0.0,2.0,0.0
831870fffffffff,10.0,0.0,10.0,0.0
831874fffffffff,1.0,0.0,1.0,0.0
831901fffffffff,16.0,0.0,3.0,0.0
83190bfffffffff,6.0,0.0,6.0,0.0
83190efffffffff,13.0,0.0,0.0,0.0
83192bfffffffff,3.0,2.0,1.0,0.0
831940fffffffff,8.0,3.0,4.0,0.0
831941fffffffff,15.0,5.0,10.0,0.0
831942fffffffff,44.0,33.0,9.0,0.0
831943fffffffff,15.0,9.0,6.0,0.0
831946fffffffff,2.0,0.0,2.0,0.0
83194afffffffff,9.0,5.0,4.0,0.0
83194bfffffffff,2.0,2.0,0.0,0.0
83194cfffffffff,18.0,9.0,8.0,0.0
83194efffffffff,12.0,7.0,1.0,0.0
831950fffffffff,8.0,0.0,8.0,0.0
831951fffffffff,17.0,6.0,11.0,0.0
831954fffffffff,3.0,0.0,3.0,0.0
831955fffffffff,1.0,1.0,0.0,0.0
831958fffffffff,7.0,0.0,7.0,0.0
831959fffffffff,4.0,0.0,4.0,0.0
83195bfffffffff,1.0,0.0,1.0,0.0
83195cfffffffff,12.0,10.0,2.0,0.0
83195dfffffffff,44.0,16.0,0.0,0.0
831968fffffffff,2.0,0.0,0.0,0.0
831969fffffffff,23.0,8.0,6.0,0.0
83196bfffffffff,4.0,2.0,2.0,0.0
83196dfffffffff,14.0,5.0,0.0,0.0
831972fffffffff,6.0,0.0,5.0,0.0
831973fffffffff,17.0,4.0,13.0,0.0
831aa0fffffffff,173.0,95.0,20.0,8.0
831aa2fffffffff,40.0,0.0,4.0,0.0
831aa3fffffffff,7.0,3.0,1.0,0.0
831aa4fffffffff,36.0,0.0,4.0,0.0
831aa6fffffffff,1.0,0.0,0.0,0.0
831ab0fffffffff,2.0,2.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0
831b82fffffffff,6.0,2.0,2.0,0.0
831b83fffffffff,6.0,0.0,0.0,0.0
831b86fffffffff,2.0,0.0,0.0,0.0
831b98fffffffff,4.0,0.0,0.0,0.0
831b99fffffffff,6.0,0.0,0.0,0.0
831b9afffffffff,27.0,0.0,0.0,0.0
831b9efffffffff,11.0,0.0,2.0,0.0
831d32fffffffff,2.0,0.0,0.0,0.0
831e02fffffffff,1.0,0.0,0.0,0.0
831e04fffffffff,6.0,0.0,0.0,0.0
831e05fffffffff,14.0,2.0,0.0,0.0
831e06fffffffff,27.0,0.0,0.0,0.0
831e08fffffffff,2.0,0.0,0.0,0.0
831e0afffffffff,1.0,0.0,0.0,0.0
831e0cfffffffff,10.0,0.0,0.0,0.0
831e0efffffffff,1.0,0.0,1.0,0.0
831e10fffffffff,5.0,0.0,0.0,0.0
831e12fffffffff,4.0,2.0,0.0,0.0
831e14fffffffff,1.0,0.0,0.0,0.0
831e19fffffffff,5.0,0.0,0.0,0.0
831e1bfffffffff,7.0,3.0,0.0,0.0
831e20fffffffff,6.0,3.0,1.0,0.0
831e21fffffffff,1.0,0.0,0.0,0.0
831e23fffffffff,4.0,4.0,0.0,0.0
831e26fffffffff,8.0,2.0,0.0,0.0
831e28fffffffff,2.0,0.0,0.0,0.0
831e2afffffffff,5.0,3.0,0.0,0.0
831e2efffffffff,2.0,0.0,0.0,0.0
831e30fffffffff,2.0,0.0,0.0,0.0
831e31fffffffff,6.0,2.0,0.0,0.0
831e32fffffffff,4.0,0.0,4.0,0.0
831e33fffffffff,4.0,0.0,0.0,0.0
831e35fffffffff,9.0,0.0,0.0,0.0
831e58fffffffff,1.0,0.0,0.0,0.0
831e5efffffffff,3.0,0.0,0.0,0.0
831e63fffffffff,1.0,1.0,0.0,0.0
831e6afffffffff,6.0,0.0,0.0,0.0
831e6bfffffffff,1.0,0.0,0.0,0.0
831e75fffffffff,2.0,0.0,0.0,0.0
831ea0fffffffff,10.0,4.0,0.0,0.0
831ea1fffffffff,5.0,0.0,0.0,0.0
831ea5fffffffff,13.0,1.0,0.0,0.0
831eaefffffffff,2.0,0.0,0.0,0.0
831ec0fffffffff,3.0,0.0,0.0,0.0
831ec1fffffffff,11.0,0.0,0.0,0.0
831ec4fffffffff,3.0,0.0,0.0,0.0
831ecafffffffff,1.0,0.0,0.0,0.0
831eccfffffffff,3.0,0.0,0.0,0.0
831ecefffffffff,9.0,0.0,0.0,0.0
831edefffffffff,1.0,1.0,0.0,0.0
831ee9fffffffff,4.0,4.0,0.0,0.0
831eebfffffffff,9.0,0.0,0.0,0.0
831ef0fffffffff,3.0,0.0,0.0,0.0
831f00fffffffff,12.0,9.0,0.0,0.0
831f11fffffffff,1.0,0.0,1.0,0.0
831f14fffffffff,7.0,0.0,1.0,0.0
831f1bfffffffff,4.0,0.0,0.0,0.0
831f1dfffffffff,4.0,0.0,4.0,0.0
831f2efffffffff,2.0,0.0,2.0,0.0
831f31fffffffff,5.0,5.0,0.0,0.0
831f35fffffffff,4.0,0.0,2.0,0.0
831f42fffffffff,8.0,0.0,0.0,0.0
831f4efffffffff,2.0,0.0,0.0,0.0
831f71fffffffff,1.0,0.0,0.0,0.0
831f72fffffffff,3.0,0.0,0.0,0.0
831f82fffffffff,9.0,3.0,0.0,0.0
831f83fffffffff,7.0,0.0,0.0,0.0
831f89fffffffff,2.0,2.0,0.0,0.0
831f8efffffffff,38.0,2.0,0.0,0.0
831f91fffffffff,3.0,1.0,0.0,0.0
831f98fffffffff,9.0,0.0,0.0,0.0
831f9afffffffff,1.0,0.0,0.0,0.0
831fa3fffffffff,2.0,0.0,0.0,0.0
831faafffffffff,17.0,0.0,0.0,0.0
831facfffffffff,1.0,0.0,0.0,0.0
831fadfffffffff,7.0,0.0,0.0,0.0
831faefffffffff,4.0,4.0,0.0,0.0
831fb1fffffffff,6.0,2.0,0.0,0.0
831fb2fffffffff,6.0,0.0,0.0,0.0
831fb4fffffffff,6.0,4.0,0.0,0.0
832088fffffffff,1.0,0.0,0.0,0.0
832099fffffffff,6.0,6.0,0.0,0.0
8320b3fffffffff,2.0,2.0,0.0,0.0
8320f5fffffffff,4.0,3.0,0.0,0.0
832156fffffffff,2.0,2.0,0.0,0.0
832198fffffffff,1.0,1.0,0.0,0.0
83225afffffffff,109.0,38.0,42.0,11.0
8322d0fffffffff,14.0,10.0,0.0,0.0
8322dbfffffffff,24.0,2.0,0.0,1.0
8322e9fffffffff,21.0,4.0,14.0,0.0
832400fffffffff,2.0,2.0,0.0,0.0
832403fffffffff,2.0,2.0,0.0,0.0
832404fffffffff,11.0,11.0,0.0,0.0
832406fffffffff,7.0,7.0,0.0,0.0
832421fffffffff,5.0,5.0,0.0,0.0
832424fffffffff,10.0,10.0,0.0,0.0
832426fffffffff,3.0,3.0,0.0,0.0
83242afffffffff,2.0,2.0,0.0,0.0
83242cfffffffff,26.0,26.0,0.0,0.0
83242dfffffffff,9.0,8.0,0.0,0.0
83242efffffffff,1.0,1.0,0.0,0.0
832431fffffffff,5.0,5.0,0.0,0.0
83244bfffffffff,2.0,2.0,0.0,0.0
83244cfffffffff,6.0,6.0,0.0,0.0
832452fffffffff,4.0,4.0,0.0,0.0
832460fffffffff,30.0,22.0,0.0,0.0
832462fffffffff,1.0,1.0,0.0,0.0
832463fffffffff,2.0,0.0,0.0,0.0
832466fffffffff,10.0,8.0,0.0,0.0
83246cfffffffff,9.0,0.0,0.0,0.0
83246dfffffffff,4.0,0.0,0.0,0.0
832475fffffffff,26.0,9.0,0.0,0.0
83250dfffffffff,4.0,4.0,0.0,0.0
832510fffffffff,2.0,2.0,0.0,0.0
832511fffffffff,12.0,12.0,0.0,0.0
832512fffffffff,6.0,6.0,0.0,0.0
832513fffffffff,3.0,3.0,0.0,0.0
832516fffffffff,4.0,4.0,0.0,0.0
832550fffffffff,4.0,4.0,0.0,0.0
83255afffffffff,12.0,12.0,0.0,0.0
8325acfffffffff,6.0,3.0,0.0,0.0
8325aefffffffff,3.0,3.0,0.0,0.0
832600fffffffff,2.0,0.0,0.0,0.0
832601fffffffff,2.0,0.0,2.0,0.0
832602fffffffff,3.0,0.0,3.0,0.0
832603fffffffff,2.0,0.0,0.0,0.0
832604fffffffff,2.0,0.0,0.0,0.0
832606fffffffff,2.0,0.0,0.0,0.0
832608fffffffff,2.0,0.0,0.0,0.0
832609fffffffff,2.0,0.0,0.0,0.0
83260afffffffff,19.0,0.0,17.0,0.0
83260bfffffffff,87.0,0.0,27.0,0.0
83260dfffffffff,2.0,0.0,0.0,0.0
83260efffffffff,11.0,0.0,5.0,0.0
832618fffffffff,4.0,0.0,4.0,0.0
83261afffffffff,2.0,0.0,0.0,0.0
83261dfffffffff,2.0,0.0,2.0,0.0
832620fffffffff,16.0,0.0,0.0,0.0
832621fffffffff,14.0,0.0,4.0,0.0
832623fffffffff,3.0,0.0,0.0,0.0
832624fffffffff,2.0,0.0,0.0,0.0
832625fffffffff,14.0,0.0,0.0,0.0
832626fffffffff,4.0,0.0,0.0,0.0
832629fffffffff,2.0,0.0,0.0,0.0
83262bfffffffff,6.0,0.0,0.0,0.0
83262cfffffffff,28.0,0.0,4.0,0.0
83262dfffffffff,2.0,0.0,0.0,0.0
83262efffffffff,3.0,0.0,0.0,0.0
832634fffffffff,3.0,0.0,0.0,0.0
832640fffffffff,3.0,0.0,0.0,0.0
832641fffffffff,15.0,0.0,2.0,0.0
832642fffffffff,4.0,0.0,0.0,0.0
832643fffffffff,6.0,0.0,0.0,0.0
832644fffffffff,1.0,0.0,0.0,0.0
832645fffffffff,1.0,0.0,0.0,0.0
832646fffffffff,158.0,0.0,19.0,0.0
832648fffffffff,23.0,0.0,0.0,0.0
832649fffffffff,65.0,0.0,4.0,0.0
83264afffffffff,18.0,0.0,0.0,0.0
83264bfffffffff,3.0,0.0,0.0,0.0
83264cfffffffff,16.0,0.0,6.0,0.0
83264dfffffffff,24.0,0.0,1.0,0.0
83264efffffffff,70.0,0.0,2.0,0.0
832650fffffffff,2.0,0.0,0.0,0.0
832651fffffffff,1.0,0.0,0.0,0.0
832652fffffffff,31.0,0.0,10.0,0.0
832653fffffffff,21.0,0.0,0.0,0.0
832654fffffffff,12.0,0.0,0.0,0.0
832655fffffffff,140.0,0.0,0.0,0.0
832656fffffffff,13.0,0.0,2.0,0.0
832658fffffffff,2.0,0.0,0.0,0.0
832659fffffffff,27.0,0.0,4.0,0.0
83265afffffffff,20.0,0.0,11.0,0.0
83265bfffffffff,83.0,0.0,12.0,0.0
83265dfffffffff,161.0,0.0,2.0,0.0
832660fffffffff,7.0,0.0,0.0,0.0
832663fffffffff,11.0,0.0,0.0,0.0
832664fffffffff,158.0,0.0,32.0,0.0
832666fffffffff,62.0,0.0,1.0,0.0
832668fffffffff,2.0,0.0,2.0,0.0
832669fffffffff,4.0,0.0,0.0,0.0
83266afffffffff,26.0,0.0,6.0,0.0
83266bfffffffff,9.0,0.0,4.0,0.0
83266dfffffffff,7.0,0.0,0.0,0.0
83266efffffffff,39.0,0.0,0.0,0.0
832670fffffffff,7.0,0.0,0.0,0.0
832671fffffffff,8.0,0.0,2.0,0.0
832672fffffffff,1.0,0.0,0.0,0.0
832673fffffffff,3.0,0.0,0.0,0.0
832674fffffffff,7.0,0.0,0.0,0.0
832680fffffffff,53.0,0.0,19.0,0.0
832681fffffffff,82.0,0.0,19.0,0.0
832682fffffffff,11.0,0.0,5.0,0.0
832683fffffffff,24.0,0.0,2.0,0.0
832685fffffffff,3.0,0.0,0.0,0.0
832686fffffffff,3.0,0.0,2.0,0.0
832688fffffffff,111.0,0.0,16.0,0.0
832689fffffffff,35.0,0.0,13.0,0.0
83268afffffffff,35.0,0.0,6.0,0.0
83268bfffffffff,8.0,0.0,2.0,0.0
83268cfffffffff,173.0,0.0,19.0,0.0
83268dfffffffff,90.0,0.0,20.0,0.0
83268efffffffff,75.0,0.0,27.0,0.0
832690fffffffff,12.0,0.0,2.0,0.0
832691fffffffff,9.0,0.0,0.0,0.0
832692fffffffff,5.0,0.0,5.0,0.0
832693fffffffff,3.0,0.0,3.0,0.0
832694fffffffff,22.0,0.0,8.0,0.0
832695fffffffff,5.0,0.0,0.0,0.0
832696fffffffff,344.0,0.0,212.0,0.0
832698fffffffff,90.0,0.0,7.0,0.0
832699fffffffff,64.0,0.0,8.0,0.0
83269afffffffff,1.0,0.0,0.0,0.0
83269bfffffffff,2.0,0.0,0.0,0.0
83269cfffffffff,35.0,0.0,10.0,0.0
83269dfffffffff,52.0,0.0,6.0,0.0
83269efffffffff,8.0,0.0,2.0,0.0
8326a2fffffffff,1.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,2.0,0.0
8326a8fffffffff,67.0,0.0,17.0,0.0
8326a9fffffffff,5.0,0.0,0.0,0.0
8326aafffffffff,122.0,0.0,44.0,1.0
8326abfffffffff,9.0,0.0,2.0,0.0
8326acfffffffff,5.0,0.0,3.0,0.0
8326adfffffffff,7.0,0.0,7.0,0.0
8326aefffffffff,18.0,0.0,6.0,0.0
8326b0fffffffff,6.0,0.0,0.0,0.0
8326b2fffffffff,2.0,0.0,2.0,0.0
8326b3fffffffff,6.0,0.0,3.0,0.0
8326b5fffffffff,2.0,0.0,2.0,0.0
8326b6fffffffff,2.0,0.0,0.0,0.0
8326c3fffffffff,2.0,0.0,0.0,0.0
8326c4fffffffff,3.0,0.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0,0.0
8326c8fffffffff,7.0,0.0,1.0,0.0
8326c9fffffffff,54.0,0.0,0.0,0.0
8326cafffffffff,2.0,0.0,0.0,0.0
8326cbfffffffff,10.0,1.0,0.0,0.0
8326cefffffffff,4.0,0.0,0.0,0.0
8326d0fffffffff,15.0,0.0,12.0,0.0
8326d1fffffffff,5.0,0.0,2.0,0.0
8326d2fffffffff,8.0,0.0,0.0,0.0
8326d3fffffffff,9.0,0.0,4.0,0.0
8326d4fffffffff,6.0,0.0,0.0,0.0
8326d5fffffffff,5.0,0.0,0.0,0.0
8326d8fffffffff,3.0,0.0,0.0,0.0
8326d9fffffffff,5.0,0.0,0.0,0.0
8326dbfffffffff,10.0,0.0,0.0,0.0
8326dcfffffffff,5.0,0.0,0.0,0.0
8326ddfffffffff,7.0,0.0,5.0,0.0
8326defffffffff,6.0,0.0,2.0,0.0
8326e1fffffffff,2.0,0.0,0.0,0.0
8326e2fffffffff,34.0,0.0,16.0,0.0
8326e4fffffffff,45.0,0.0,40.0,0.0
8326e5fffffffff,11.0,0.0,2.0,0.0
8326e6fffffffff,1.0,0.0,0.0,0.0
8326e8fffffffff,2.0,0.0,0.0,0.0
8326e9fffffffff,4.0,0.0,0.0,0.0
8326ecfffffffff,7.0,0.0,0.0,0.0
8326edfffffffff,6.0,0.0,2.0,0.0
8326f1fffffffff,1.0,0.0,1.0,0.0
8326f2fffffffff,91.0,0.0,20.0,0.0
8326f3fffffffff,4.0,0.0,0.0,0.0
8326f6fffffffff,10.0,0.0,0.0,0.0
832700fffffffff,6.0,0.0,0.0,0.0
832702fffffffff,23.0,0.0,0.0,0.0
832705fffffffff,2.0,0.0,0.0,0.0
832708fffffffff,6.0,0.0,2.0,0.0
83270cfffffffff,1.0,0.0,0.0,0.0
83270efffffffff,12.0,0.0,2.0,0.0
832711fffffffff,11.0,0.0,0.0,0.0
832713fffffffff,71.0,0.0,20.0,0.0
83271bfffffffff,2.0,0.0,0.0,0.0
83271dfffffffff,6.0,0.0,0.0,0.0
832740fffffffff,7.0,0.0,0.0,0.0
832741fffffffff,32.0,0.0,1.0,0.0
832742fffffffff,6.0,0.0,0.0,0.0
832743fffffffff,42.0,0.0,2.0,0.0
832744fffffffff,10.0,0.0,0.0,0.0
832745fffffffff,9.0,0.0,0.0,0.0
832746fffffffff,12.0,0.0,0.0,0.0
832748fffffffff,137.0,0.0,9.0,0.0
832749fffffffff,70.0,0.0,5.0,0.0
83274afffffffff,21.0,0.0,1.0,0.0
83274bfffffffff,39.0,0.0,5.0,0.0
83274cfffffffff,26.0,0.0,0.0,0.0
83274dfffffffff,101.0,0.0,2.0,0.0
83274efffffffff,90.0,0.0,4.0,0.0
832750fffffffff,6.0,0.0,4.0,0.0
832751fffffffff,27.0,0.0,4.0,0.0
832752fffffffff,50.0,0.0,4.0,0.0
832754fffffffff,20.0,0.0,4.0,0.0
832755fffffffff,11.0,0.0,0.0,0.0
832756fffffffff,9.0,0.0,2.0,0.0
832758fffffffff,32.0,0.0,2.0,0.0
832759fffffffff,110.0,0.0,11.0,0.0
83275afffffffff,2.0,0.0,0.0,0.0
83275bfffffffff,25.0,0.0,2.0,0.0
83275cfffffffff,24.0,0.0,2.0,0.0
83275dfffffffff,48.0,0.0,0.0,0.0
83275efffffffff,4.0,0.0,2.0,0.0
832760fffffffff,2.0,0.0,0.0,0.0
832763fffffffff,22.0,0.0,1.0,0.0
832765fffffffff,1.0,0.0,0.0,0.0
832768fffffffff,7.0,0.0,0.0,0.0
832769fffffffff,22.0,0.0,3.0,0.0
83276afffffffff,33.0,21.0,2.0,0.0
83276bfffffffff,65.0,0.0,6.0,0.0
83276cfffffffff,14.0,0.0,0.0,0.0
83276dfffffffff,8.0,1.0,7.0,0.0
83276efffffffff,26.0,0.0,1.0,0.0
832770fffffffff,5.0,0.0,0.0,0.0
832771fffffffff,7.0,0.0,0.0,0.0
832773fffffffff,4.0,0.0,0.0,0.0
832786fffffffff,7.0,0.0,2.0,0.0
832788fffffffff,2.0,0.0,2.0,0.0
83278cfffffffff,8.0,0.0,8.0,0.0
83278dfffffffff,7.0,0.0,7.0,0.0
83278efffffffff,2.0,0.0,2.0,0.0
832790fffffffff,1.0,0.0,0.0,0.0
832791fffffffff,2.0,0.0,2.0,0.0
832793fffffffff,13.0,0.0,6.0,0.0
832794fffffffff,3.0,0.0,0.0,0.0
832796fffffffff,12.0,0.0,3.0,0.0
83279afffffffff,1.0,0.0,0.0,0.0
83279bfffffffff,2.0,0.0,0.0,0.0
83279efffffffff,17.0,0.0,5.0,0.0
8327a0fffffffff,7.0,0.0,2.0,0.0
8327a5fffffffff,19.0,0.0,0.0,0.0
8327a6fffffffff,39.0,0.0,18.0,0.0
8327a8fffffffff,2.0,0.0,0.0,0.0
8327a9fffffffff,20.0,0.0,7.0,0.0
8327aafffffffff,9.0,0.0,6.0,0.0
8327abfffffffff,16.0,0.0,0.0,0.0
8327acfffffffff,2.0,0.0,2.0,0.0
8327adfffffffff,2.0,0.0,0.0,0.0
8327b1fffffffff,2.0,0.0,0.0,0.0
8327b2fffffffff,14.0,0.0,12.0,0.0
8327b3fffffffff,1.0,0.0,1.0,0.0
832800fffffffff,5.0,2.0,0.0,1.0
832802fffffffff,98.0,51.0,4.0,26.0
832810fffffffff,14.0,0.0,7.0,0.0
832811fffffffff,7.0,3.0,0.0,3.0
832812fffffffff,2.0,0.0,0.0,0.0
832813fffffffff,21.0,1.0,6.0,3.0
832814fffffffff,8.0,0.0,5.0,0.0
832815fffffffff,6.0,0.0,0.0,0.0
832816fffffffff,4.0,4.0,0.0,0.0
83281afffffffff,5.0,0.0,1.0,0.0
83281bfffffffff,115.0,0.0,19.0,2.0
83281cfffffffff,37.0,23.0,6.0,6.0
83281dfffffffff,2.0,0.0,2.0,0.0
83281efffffffff,23.0,2.0,2.0,0.0
832830fffffffff,924.0,190.0,103.0,21.0
832831fffffffff,23.0,9.0,5.0,3.0
832832fffffffff,74.0,14.0,9.0,14.0
832833fffffffff,63.0,16.0,23.0,10.0
832834fffffffff,296.0,107.0,44.0,9.0
832835fffffffff,72.0,0.0,15.0,0.0
832836fffffffff,514.0,4.0,86.0,0.0
832880fffffffff,14.0,0.0,3.0,0.0
832884fffffffff,39.0,0.0,9.0,0.0
832885fffffffff,51.0,9.0,30.0,0.0
832888fffffffff,5.0,0.0,2.0,1.0
832889fffffffff,10.0,1.0,3.0,0.0
83288afffffffff,6.0,0.0,0.0,0.0
83288dfffffffff,2.0,0.0,2.0,0.0
83288efffffffff,3.0,0.0,3.0,0.0
832890fffffffff,38.0,0.0,6.0,0.0
832892fffffffff,7.0,0.0,3.0,0.0
832893fffffffff,43.0,0.0,3.0,0.0
832896fffffffff,2.0,0.0,0.0,0.0
832898fffffffff,11.0,0.0,4.0,0.0
832899fffffffff,5.0,0.0,5.0,0.0
83289afffffffff,4.0,0.0,0.0,0.0
83289dfffffffff,6.0,0.0,0.0,2.0
83289efffffffff,14.0,0.0,1.0,0.0
8328a2fffffffff,3.0,0.0,0.0,0.0
8328a6fffffffff,2.0,0.0,0.0,0.0
8328a9fffffffff,9.0,3.0,0.0,2.0
8328aafffffffff,2.0,0.0,0.0,0.0
8328aefffffffff,10.0,4.0,4.0,0.0
8328b0fffffffff,1.0,0.0,0.0,0.0
8328b1fffffffff,6.0,0.0,0.0,0.0
8328b2fffffffff,2.0,0.0,0.0,0.0
8328b3fffffffff,2.0,0.0,0.0,0.0
8328b6fffffffff,38.0,0.0,14.0,0.0
8328c2fffffffff,2.0,0.0,0.0,2.0
8328c6fffffffff,10.0,4.0,3.0,2.0
8328d0fffffffff,7.0,6.0,0.0,1.0
8328d1fffffffff,36.0,19.0,7.0,5.0
8328d3fffffffff,20.0,7.0,0.0,0.0
8328d4fffffffff,6.0,1.0,0.0,3.0
