cell_id,Parus cinereus,Parus cinereus [cinereus Group],Parus cinereus [minor Group],Parus cinereus commixtus,Parus cinereus amamiensis,Parus cinereus okinawae,Parus cinereus nigriloris
843cf61ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843cf67ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843d005ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d009ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d041ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843d045ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
843d047ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d049ffffffff,172.0,172.0,0.0,0.0,0.0,0.0,0.0
843d04dffffffff,431.0,431.0,0.0,0.0,0.0,0.0,0.0
843d06bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d06dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d101ffffffff,137.0,137.0,0.0,0.0,0.0,0.0,0.0
843d103ffffffff,101.0,101.0,0.0,0.0,0.0,0.0,0.0
843d105ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d107ffffffff,4087.0,4086.0,0.0,0.0,0.0,0.0,0.0
843d109ffffffff,399.0,399.0,0.0,0.0,0.0,0.0,0.0
843d10bffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843d10dffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
843d111ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d115ffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
843d117ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843d119ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843d11dffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843d131ffffffff,100.0,100.0,0.0,0.0,0.0,0.0,0.0
843d133ffffffff,48.0,48.0,0.0,0.0,0.0,0.0,0.0
843d135ffffffff,55.0,55.0,0.0,0.0,0.0,0.0,0.0
843d137ffffffff,435.0,435.0,0.0,0.0,0.0,0.0,0.0
843d139ffffffff,1805.0,1805.0,0.0,0.0,0.0,0.0,0.0
843d13bffffffff,58.0,58.0,0.0,0.0,0.0,0.0,0.0
843d13dffffffff,374.0,373.0,0.0,0.0,0.0,0.0,0.0
843d141ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
843d143ffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843d145ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843d147ffffffff,167.0,166.0,0.0,0.0,0.0,0.0,0.0
843d149ffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
843d14bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
843d151ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
843d155ffffffff,66.0,66.0,0.0,0.0,0.0,0.0,0.0
843d157ffffffff,33.0,33.0,0.0,0.0,0.0,0.0,0.0
843d159ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
843d15bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843d15dffffffff,86.0,86.0,0.0,0.0,0.0,0.0,0.0
843d16bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d1a1ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843d1a7ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d1a9ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
843d1adffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843d1e5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d1e7ffffffff,26.0,26.0,0.0,0.0,0.0,0.0,0.0
843d1e9ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
843d1edffffffff,312.0,312.0,0.0,0.0,0.0,0.0,0.0
843d221ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843d223ffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
843d225ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843d227ffffffff,57.0,57.0,0.0,0.0,0.0,0.0,0.0
843d229ffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
843d22dffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843d261ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d301ffffffff,73.0,73.0,0.0,0.0,0.0,0.0,0.0
843d303ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843d305ffffffff,68.0,68.0,0.0,0.0,0.0,0.0,0.0
843d307ffffffff,94.0,94.0,0.0,0.0,0.0,0.0,0.0
843d30bffffffff,42.0,42.0,0.0,0.0,0.0,0.0,0.0
843d30dffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
843d31dffffffff,32.0,32.0,0.0,0.0,0.0,0.0,0.0
843d321ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d323ffffffff,106.0,106.0,0.0,0.0,0.0,0.0,0.0
843d325ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d327ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d32bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d333ffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
843d335ffffffff,148.0,148.0,0.0,0.0,0.0,0.0,0.0
843d337ffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
843d339ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843d33bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d33dffffffff,167.0,167.0,0.0,0.0,0.0,0.0,0.0
843d341ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843d343ffffffff,59.0,59.0,0.0,0.0,0.0,0.0,0.0
843d345ffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
843d347ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843d349ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d34bffffffff,389.0,389.0,0.0,0.0,0.0,0.0,0.0
843d34dffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
843d353ffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
843d355ffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
843d359ffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
843d35bffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
843d35dffffffff,480.0,480.0,0.0,0.0,0.0,0.0,0.0
843d361ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d363ffffffff,109.0,109.0,0.0,0.0,0.0,0.0,0.0
843d36bffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
843d805ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d80bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d80dffffffff,45.0,45.0,0.0,0.0,0.0,0.0,0.0
843d839ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
843d845ffffffff,315.0,315.0,0.0,0.0,0.0,0.0,0.0
843d847ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843d853ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d855ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d859ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843d85bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d85dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d861ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d863ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
843d86bffffffff,80.0,80.0,0.0,0.0,0.0,0.0,0.0
843d899ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843d8c1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d8c3ffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
843d8d1ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
843d8d5ffffffff,76.0,76.0,0.0,0.0,0.0,0.0,0.0
843d8dbffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d8ddffffffff,160.0,160.0,0.0,0.0,0.0,0.0,0.0
843d907ffffffff,39.0,39.0,0.0,0.0,0.0,0.0,0.0
843d90dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d911ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843d915ffffffff,68.0,68.0,0.0,0.0,0.0,0.0,0.0
843d923ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843d927ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d929ffffffff,108.0,108.0,0.0,0.0,0.0,0.0,0.0
843d92bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d92dffffffff,28.0,28.0,0.0,0.0,0.0,0.0,0.0
843d931ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843d933ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d939ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843d93bffffffff,74.0,74.0,0.0,0.0,0.0,0.0,0.0
843d93dffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
843d959ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d963ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d967ffffffff,138.0,138.0,0.0,0.0,0.0,0.0,0.0
843d981ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843d983ffffffff,32.0,32.0,0.0,0.0,0.0,0.0,0.0
843d985ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843d987ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843d989ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d98bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d98dffffffff,64.0,64.0,0.0,0.0,0.0,0.0,0.0
843d993ffffffff,102.0,102.0,0.0,0.0,0.0,0.0,0.0
843d997ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
843d9a7ffffffff,53.0,53.0,0.0,0.0,0.0,0.0,0.0
843d9abffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
843d9adffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
843d9b1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843d9b7ffffffff,739.0,739.0,0.0,0.0,0.0,0.0,0.0
843d9b9ffffffff,48.0,48.0,0.0,0.0,0.0,0.0,0.0
843d9bbffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843d9d1ffffffff,163.0,163.0,0.0,0.0,0.0,0.0,0.0
843d9d3ffffffff,88.0,88.0,0.0,0.0,0.0,0.0,0.0
843d9d7ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843d9dbffffffff,254.0,254.0,0.0,0.0,0.0,0.0,0.0
843d9e5ffffffff,617.0,617.0,0.0,0.0,0.0,0.0,0.0
843d9e7ffffffff,86.0,86.0,0.0,0.0,0.0,0.0,0.0
843d9edffffffff,54.0,54.0,0.0,0.0,0.0,0.0,0.0
843da11ffffffff,784.0,784.0,0.0,0.0,0.0,0.0,0.0
843da13ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da15ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843da1bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da1dffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843da21ffffffff,223.0,223.0,0.0,0.0,0.0,0.0,0.0
843da25ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843da33ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843da37ffffffff,38.0,38.0,0.0,0.0,0.0,0.0,0.0
843da3dffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843da53ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843da57ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da63ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843da67ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843da91ffffffff,39.0,39.0,0.0,0.0,0.0,0.0,0.0
843da93ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843da95ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843da97ffffffff,69.0,69.0,0.0,0.0,0.0,0.0,0.0
843da99ffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843da9dffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
843dab5ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843dac9ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843dad1ffffffff,1446.0,1446.0,0.0,0.0,0.0,0.0,0.0
843dad3ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843dad5ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
843dad7ffffffff,46.0,46.0,0.0,0.0,0.0,0.0,0.0
843dad9ffffffff,498.0,498.0,0.0,0.0,0.0,0.0,0.0
843dadbffffffff,56.0,56.0,0.0,0.0,0.0,0.0,0.0
843daddffffffff,1002.0,1002.0,0.0,0.0,0.0,0.0,0.0
843db05ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db07ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843db09ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db0bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843db13ffffffff,211.0,211.0,0.0,0.0,0.0,0.0,0.0
843db15ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843db23ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db25ffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
843db27ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843db29ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db2bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843db2dffffffff,48.0,48.0,0.0,0.0,0.0,0.0,0.0
843db31ffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
843db35ffffffff,211.0,211.0,0.0,0.0,0.0,0.0,0.0
843db37ffffffff,37.0,37.0,0.0,0.0,0.0,0.0,0.0
843db39ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843db3bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843db51ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843db61ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843db65ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
843db67ffffffff,71.0,71.0,0.0,0.0,0.0,0.0,0.0
843db6dffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8440011ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440035ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440041ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440049ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844004dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
844005dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440089ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440099ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84400a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84400c1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84400c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84400e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440121ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440133ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
844013bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844018bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440197ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844019bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84401a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84401dbffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8440201ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844020bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440223ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844022bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8440255ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84402a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84402a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84402d7ffffffff,212.0,0.0,0.0,0.0,0.0,0.0,0.0
84402e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844030dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8440329ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440347ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440349ffffffff,8.0,0.0,0.0,1.0,0.0,0.0,0.0
844034bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440363ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440369ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
844036dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440403ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8440413ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8440417ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440431ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440439ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8440447ffffffff,43.0,0.0,1.0,0.0,0.0,0.0,0.0
8440455ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84404c1ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
84404c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84404c5ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
84404c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84404cbffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
84404cdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84404ddffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84404e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84404e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844052dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844054dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440587ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440589ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844058dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440591ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84405b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84405c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84405c9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84405cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8440611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440613ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440615ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440619ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
844061bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
844066dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84406abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84406b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84406b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84406b7ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
84406cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440703ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440711ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440717ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
844071dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844075dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440885ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
844088bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844088dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440899ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
844089dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84408a9ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0
84408bdffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84408d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84408d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84408e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844090bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8440919ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440935ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844095dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440961ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844096bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a05ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a69ffffffff,27.0,0.0,2.0,0.0,0.0,0.0,0.0
8440a6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440a8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ac5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ac9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440b2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440b51ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8440b53ffffffff,74.0,0.0,1.0,0.0,0.0,0.0,0.0
8440b69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c27ffffffff,29.0,0.0,1.0,0.0,0.0,0.0,0.0
8440c29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c2dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c45ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c61ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440c6dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ca3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ce3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440d01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440d05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440d0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440d1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440dc9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440dcdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440dedffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e11ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e13ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e17ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e1dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e37ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e39ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e3dffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440e5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ec1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ec5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ec7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ee5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ee7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440ee9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440eebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8440f15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8440f17ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8440f39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
