cell_id,Ardea alba,Ardea alba alba,Ardea alba melanorhynchos,Ardea alba egretta,Ardea alba modesta
841942bffffffff,13.0,9.0,0.0,0.0,0.0
8419431ffffffff,1.0,0.0,0.0,0.0,0.0
8419433ffffffff,4.0,0.0,0.0,0.0,0.0
8419435ffffffff,10.0,0.0,0.0,0.0,0.0
8419437ffffffff,46.0,4.0,0.0,0.0,0.0
841943bffffffff,5.0,0.0,0.0,0.0,0.0
841943dffffffff,7.0,4.0,0.0,0.0,0.0
8419465ffffffff,10.0,0.0,0.0,0.0,0.0
8419467ffffffff,2.0,0.0,0.0,0.0,0.0
841946bffffffff,2.0,0.0,0.0,0.0,0.0
8419485ffffffff,4.0,4.0,0.0,0.0,0.0
84194a5ffffffff,5.0,0.0,0.0,0.0,0.0
84194abffffffff,4.0,3.0,0.0,0.0,0.0
84194adffffffff,6.0,0.0,0.0,0.0,0.0
84194b9ffffffff,2.0,0.0,0.0,0.0,0.0
84194e1ffffffff,6.0,3.0,0.0,0.0,0.0
84194e7ffffffff,40.0,0.0,0.0,0.0,0.0
84194edffffffff,4.0,3.0,0.0,0.0,0.0
8419511ffffffff,21.0,7.0,0.0,0.0,0.0
8419513ffffffff,54.0,27.0,0.0,0.0,0.0
8419517ffffffff,2.0,2.0,0.0,0.0,0.0
841951bffffffff,6.0,0.0,0.0,0.0,0.0
841952dffffffff,1.0,0.0,0.0,0.0,0.0
8419543ffffffff,4.0,2.0,0.0,0.0,0.0
8419557ffffffff,2.0,0.0,0.0,0.0,0.0
841955bffffffff,2.0,0.0,0.0,0.0,0.0
8419567ffffffff,2.0,0.0,0.0,0.0,0.0
8419583ffffffff,1.0,0.0,0.0,0.0,0.0
8419585ffffffff,2.0,0.0,0.0,0.0,0.0
8419587ffffffff,2.0,0.0,0.0,0.0,0.0
8419589ffffffff,6.0,0.0,0.0,0.0,0.0
841958bffffffff,2.0,2.0,0.0,0.0,0.0
8419591ffffffff,3.0,1.0,0.0,0.0,0.0
841959bffffffff,2.0,0.0,0.0,0.0,0.0
84195b9ffffffff,4.0,2.0,0.0,0.0,0.0
84195c1ffffffff,2.0,0.0,0.0,0.0,0.0
84195c7ffffffff,19.0,2.0,0.0,0.0,0.0
84195c9ffffffff,4.0,2.0,0.0,0.0,0.0
84195cbffffffff,8.0,0.0,0.0,0.0,0.0
84195d3ffffffff,10.0,0.0,0.0,0.0,0.0
84195d7ffffffff,2.0,0.0,0.0,0.0,0.0
84195d9ffffffff,8.0,8.0,0.0,0.0,0.0
8419697ffffffff,1.0,0.0,0.0,0.0,0.0
841969dffffffff,1.0,1.0,0.0,0.0,0.0
84196b3ffffffff,1.0,1.0,0.0,0.0,0.0
84196d5ffffffff,2.0,2.0,0.0,0.0,0.0
84196d9ffffffff,3.0,3.0,0.0,0.0,0.0
8419721ffffffff,3.0,0.0,0.0,0.0,0.0
8419725ffffffff,2.0,0.0,0.0,0.0,0.0
8419727ffffffff,2.0,0.0,0.0,0.0,0.0
8419731ffffffff,2.0,2.0,0.0,0.0,0.0
841973bffffffff,16.0,2.0,0.0,0.0,0.0
8419763ffffffff,6.0,2.0,0.0,0.0,0.0
841aa05ffffffff,2.0,0.0,0.0,0.0,0.0
841aa07ffffffff,25.0,0.0,0.0,0.0,0.0
841aa21ffffffff,2.0,0.0,0.0,0.0,0.0
841aa23ffffffff,7.0,0.0,0.0,0.0,0.0
841aa27ffffffff,4.0,0.0,0.0,0.0,0.0
841aa35ffffffff,4.0,0.0,0.0,0.0,0.0
841aa3dffffffff,3.0,0.0,0.0,0.0,0.0
841aa63ffffffff,2.0,0.0,0.0,0.0,0.0
841ab09ffffffff,1.0,0.0,0.0,0.0,0.0
841ab0bffffffff,1.0,0.0,0.0,0.0,0.0
841b99bffffffff,2.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,4.0,0.0,0.0,0.0,0.0
841e025ffffffff,1.0,0.0,0.0,0.0,0.0
841e045ffffffff,9.0,0.0,0.0,0.0,0.0
841e047ffffffff,2.0,0.0,0.0,0.0,0.0
841e05bffffffff,17.0,9.0,0.0,0.0,0.0
841e061ffffffff,15.0,0.0,0.0,0.0,0.0
841e085ffffffff,1.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,3.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,2.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,3.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,12.0,0.0,0.0,0.0,0.0
841e121ffffffff,4.0,0.0,0.0,0.0,0.0
841e125ffffffff,2.0,0.0,0.0,0.0,0.0
841e13bffffffff,4.0,0.0,0.0,0.0,0.0
841e1cbffffffff,8.0,0.0,0.0,0.0,0.0
841e201ffffffff,1.0,0.0,0.0,0.0,0.0
841e20dffffffff,1.0,0.0,0.0,0.0,0.0
841e225ffffffff,2.0,0.0,0.0,0.0,0.0
841e237ffffffff,4.0,2.0,0.0,0.0,0.0
841e257ffffffff,10.0,0.0,0.0,0.0,0.0
841e269ffffffff,4.0,0.0,0.0,0.0,0.0
841e2c1ffffffff,2.0,0.0,0.0,0.0,0.0
841e307ffffffff,8.0,0.0,0.0,0.0,0.0
841e319ffffffff,10.0,0.0,0.0,0.0,0.0
841e339ffffffff,9.0,0.0,0.0,0.0,0.0
841e357ffffffff,3.0,0.0,0.0,0.0,0.0
841e427ffffffff,2.0,2.0,0.0,0.0,0.0
841e465ffffffff,8.0,0.0,0.0,0.0,0.0
841e467ffffffff,2.0,0.0,0.0,0.0,0.0
841e4d9ffffffff,5.0,0.0,0.0,0.0,0.0
841e521ffffffff,1.0,0.0,0.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0,0.0,0.0
841e58dffffffff,1.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,3.0,0.0,0.0,0.0,0.0
841e5cdffffffff,2.0,0.0,0.0,0.0,0.0
841e5d3ffffffff,2.0,0.0,0.0,0.0,0.0
841e5e1ffffffff,2.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,14.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,5.0,0.0,0.0,0.0,0.0
841e5edffffffff,10.0,0.0,0.0,0.0,0.0
841e649ffffffff,8.0,0.0,0.0,0.0,0.0
841e697ffffffff,4.0,0.0,0.0,0.0,0.0
841e6a9ffffffff,5.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,8.0,0.0,0.0,0.0,0.0
841e6bbffffffff,2.0,0.0,0.0,0.0,0.0
841e733ffffffff,4.0,0.0,0.0,0.0,0.0
841e745ffffffff,4.0,0.0,0.0,0.0,0.0
841e765ffffffff,2.0,0.0,0.0,0.0,0.0
841e847ffffffff,2.0,0.0,0.0,0.0,0.0
841ea03ffffffff,4.0,0.0,0.0,0.0,0.0
841ea09ffffffff,1.0,0.0,0.0,0.0,0.0
841ea0bffffffff,13.0,3.0,0.0,0.0,0.0
841ea53ffffffff,4.0,2.0,0.0,0.0,0.0
841ea55ffffffff,3.0,2.0,0.0,0.0,0.0
841ec09ffffffff,4.0,0.0,0.0,0.0,0.0
841ec1dffffffff,12.0,0.0,0.0,0.0,0.0
841ec47ffffffff,22.0,5.0,0.0,0.0,0.0
841ec99ffffffff,2.0,0.0,0.0,0.0,0.0
841ec9dffffffff,8.0,2.0,0.0,0.0,0.0
841ecc9ffffffff,5.0,0.0,0.0,0.0,0.0
841eccbffffffff,5.0,0.0,0.0,0.0,0.0
841eccdffffffff,2.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,5.0,0.0,0.0,0.0,0.0
841ece9ffffffff,1.0,0.0,0.0,0.0,0.0
841ed45ffffffff,2.0,0.0,0.0,0.0,0.0
841eda1ffffffff,2.0,0.0,0.0,0.0,0.0
841ede7ffffffff,4.0,0.0,0.0,0.0,0.0
841ee91ffffffff,2.0,0.0,0.0,0.0,0.0
841ee97ffffffff,2.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,2.0,0.0,0.0,0.0,0.0
841f023ffffffff,2.0,0.0,0.0,0.0,0.0
841f051ffffffff,3.0,0.0,0.0,0.0,0.0
841f05bffffffff,7.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,1.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,12.0,12.0,0.0,0.0,0.0
841f1b1ffffffff,2.0,0.0,0.0,0.0,0.0
841f1dbffffffff,2.0,0.0,0.0,0.0,0.0
841f219ffffffff,5.0,5.0,0.0,0.0,0.0
841f21dffffffff,2.0,2.0,0.0,0.0,0.0
841f245ffffffff,1.0,0.0,0.0,0.0,0.0
841f283ffffffff,4.0,4.0,0.0,0.0,0.0
841f2c7ffffffff,2.0,0.0,0.0,0.0,0.0
841f2c9ffffffff,2.0,0.0,0.0,0.0,0.0
841f315ffffffff,2.0,0.0,0.0,0.0,0.0
841f31dffffffff,2.0,2.0,0.0,0.0,0.0
841f407ffffffff,2.0,0.0,0.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,5.0,0.0,0.0,0.0,0.0
841f519ffffffff,8.0,4.0,0.0,0.0,0.0
841f59bffffffff,2.0,0.0,0.0,0.0,0.0
841f64dffffffff,1.0,0.0,0.0,0.0,0.0
841f715ffffffff,24.0,0.0,0.0,0.0,0.0
841f823ffffffff,7.0,2.0,0.0,0.0,0.0
841f827ffffffff,1.0,1.0,0.0,0.0,0.0
841f83bffffffff,1.0,0.0,0.0,0.0,0.0
841f887ffffffff,4.0,4.0,0.0,0.0,0.0
841f999ffffffff,1.0,0.0,0.0,0.0,0.0
841f9abffffffff,2.0,0.0,0.0,0.0,0.0
841f9b7ffffffff,2.0,0.0,0.0,0.0,0.0
841fa05ffffffff,2.0,0.0,0.0,0.0,0.0
841fa13ffffffff,2.0,0.0,0.0,0.0,0.0
841fa67ffffffff,5.0,0.0,0.0,0.0,0.0
841fa6bffffffff,2.0,0.0,0.0,0.0,0.0
841fa6dffffffff,5.0,0.0,0.0,0.0,0.0
841fac7ffffffff,1.0,1.0,0.0,0.0,0.0
841fad3ffffffff,2.0,2.0,0.0,0.0,0.0
841fadbffffffff,13.0,5.0,0.0,0.0,0.0
841fae3ffffffff,2.0,2.0,0.0,0.0,0.0
841faebffffffff,2.0,2.0,0.0,0.0,0.0
841fb05ffffffff,6.0,0.0,0.0,0.0,0.0
841fb0dffffffff,2.0,0.0,0.0,0.0,0.0
841fb17ffffffff,2.0,0.0,0.0,0.0,0.0
841fb2dffffffff,10.0,0.0,0.0,0.0,0.0
841fb43ffffffff,1.0,0.0,0.0,0.0,0.0
841fb47ffffffff,2.0,2.0,0.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0,0.0,0.0
8420187ffffffff,14.0,0.0,0.0,0.0,0.0
8420331ffffffff,2.0,0.0,0.0,0.0,0.0
8420333ffffffff,8.0,0.0,0.0,0.0,0.0
8420a53ffffffff,2.0,0.0,0.0,0.0,0.0
8420e69ffffffff,3.0,0.0,0.0,0.0,0.0
8421567ffffffff,4.0,2.0,0.0,0.0,0.0
84225a5ffffffff,18.0,0.0,0.0,0.0,3.0
8425123ffffffff,1.0,1.0,0.0,0.0,0.0
8425131ffffffff,2.0,2.0,0.0,0.0,0.0
8425139ffffffff,1.0,1.0,0.0,0.0,0.0
84255a3ffffffff,3.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,2.0,2.0,0.0,0.0,0.0
8425acbffffffff,3.0,1.0,0.0,0.0,0.0
8425ae9ffffffff,2.0,2.0,0.0,0.0,0.0
842600bffffffff,5.0,0.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,2.0,0.0
8426031ffffffff,1.0,0.0,0.0,0.0,0.0
8426033ffffffff,1.0,0.0,0.0,0.0,0.0
8426041ffffffff,4.0,0.0,0.0,0.0,0.0
8426047ffffffff,2.0,0.0,0.0,0.0,0.0
8426085ffffffff,3.0,0.0,0.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0,0.0
84260a3ffffffff,2.0,0.0,0.0,0.0,0.0
84260a9ffffffff,9.0,0.0,0.0,0.0,0.0
84260adffffffff,10.0,0.0,0.0,0.0,0.0
84260b3ffffffff,1.0,0.0,0.0,0.0,0.0
84260b9ffffffff,27.0,0.0,0.0,0.0,0.0
84260bbffffffff,1.0,0.0,0.0,0.0,0.0
84260e3ffffffff,10.0,0.0,0.0,2.0,0.0
84260e9ffffffff,2.0,0.0,0.0,2.0,0.0
8426113ffffffff,2.0,0.0,0.0,0.0,0.0
8426115ffffffff,1.0,0.0,0.0,0.0,0.0
8426183ffffffff,1.0,0.0,0.0,0.0,0.0
842619dffffffff,1.0,0.0,0.0,0.0,0.0
84261adffffffff,2.0,0.0,0.0,0.0,0.0
84261d3ffffffff,2.0,0.0,0.0,2.0,0.0
8426205ffffffff,9.0,0.0,0.0,0.0,0.0
8426207ffffffff,6.0,0.0,0.0,0.0,0.0
8426219ffffffff,2.0,0.0,0.0,0.0,0.0
842625dffffffff,4.0,0.0,0.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0,0.0,0.0
8426293ffffffff,2.0,0.0,0.0,2.0,0.0
84262c9ffffffff,2.0,0.0,0.0,0.0,0.0
84262cdffffffff,11.0,0.0,0.0,4.0,0.0
84262d9ffffffff,2.0,0.0,0.0,0.0,0.0
84262dbffffffff,4.0,0.0,0.0,0.0,0.0
8426347ffffffff,2.0,0.0,0.0,0.0,0.0
842634dffffffff,2.0,0.0,0.0,0.0,0.0
8426353ffffffff,2.0,0.0,0.0,0.0,0.0
8426355ffffffff,2.0,0.0,0.0,0.0,0.0
842635bffffffff,11.0,0.0,0.0,0.0,0.0
842636bffffffff,3.0,0.0,0.0,0.0,0.0
8426405ffffffff,4.0,0.0,0.0,0.0,0.0
8426407ffffffff,4.0,0.0,0.0,0.0,0.0
842640dffffffff,36.0,0.0,0.0,0.0,0.0
8426413ffffffff,4.0,0.0,0.0,0.0,0.0
8426415ffffffff,11.0,0.0,0.0,0.0,0.0
8426417ffffffff,4.0,0.0,0.0,0.0,0.0
842641dffffffff,4.0,0.0,0.0,0.0,0.0
8426437ffffffff,13.0,0.0,0.0,0.0,0.0
8426439ffffffff,9.0,0.0,0.0,0.0,0.0
842643bffffffff,2.0,0.0,0.0,0.0,0.0
8426443ffffffff,1.0,0.0,0.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0,0.0,0.0
8426461ffffffff,45.0,0.0,0.0,0.0,0.0
8426463ffffffff,34.0,0.0,0.0,0.0,0.0
842646bffffffff,71.0,0.0,0.0,0.0,0.0
8426481ffffffff,9.0,0.0,0.0,0.0,0.0
8426483ffffffff,8.0,0.0,0.0,0.0,0.0
8426487ffffffff,4.0,0.0,0.0,0.0,0.0
8426489ffffffff,52.0,0.0,0.0,0.0,0.0
842648bffffffff,3.0,0.0,0.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0,0.0,0.0
8426493ffffffff,9.0,0.0,0.0,0.0,0.0
8426495ffffffff,2.0,0.0,0.0,0.0,0.0
8426497ffffffff,67.0,0.0,0.0,0.0,0.0
842649bffffffff,4.0,0.0,0.0,0.0,0.0
84264a1ffffffff,13.0,0.0,0.0,0.0,0.0
84264a5ffffffff,1.0,0.0,0.0,0.0,0.0
84264a7ffffffff,3.0,0.0,0.0,0.0,0.0
84264adffffffff,14.0,0.0,0.0,0.0,0.0
84264bdffffffff,2.0,0.0,0.0,0.0,0.0
84264c1ffffffff,9.0,0.0,0.0,0.0,0.0
84264c3ffffffff,7.0,0.0,0.0,0.0,0.0
84264c5ffffffff,21.0,0.0,0.0,0.0,0.0
84264c7ffffffff,59.0,0.0,0.0,0.0,0.0
84264c9ffffffff,2.0,0.0,0.0,0.0,0.0
84264cbffffffff,30.0,0.0,0.0,0.0,0.0
84264cdffffffff,15.0,0.0,0.0,2.0,0.0
84264d1ffffffff,9.0,0.0,0.0,0.0,0.0
84264d5ffffffff,2.0,0.0,0.0,0.0,0.0
84264d9ffffffff,116.0,0.0,0.0,0.0,0.0
84264dbffffffff,28.0,0.0,0.0,4.0,0.0
84264ddffffffff,2.0,0.0,0.0,0.0,0.0
84264e1ffffffff,7.0,0.0,0.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0,0.0,0.0
84264e5ffffffff,84.0,0.0,0.0,3.0,0.0
84264edffffffff,1.0,0.0,0.0,0.0,0.0
8426505ffffffff,4.0,0.0,0.0,0.0,0.0
8426521ffffffff,19.0,0.0,0.0,0.0,0.0
8426529ffffffff,2.0,0.0,0.0,0.0,0.0
842652bffffffff,26.0,0.0,0.0,0.0,0.0
842652dffffffff,2.0,0.0,0.0,0.0,0.0
8426531ffffffff,6.0,0.0,0.0,0.0,0.0
8426533ffffffff,16.0,0.0,0.0,3.0,0.0
8426535ffffffff,2.0,0.0,0.0,0.0,0.0
8426537ffffffff,3.0,0.0,0.0,0.0,0.0
842653bffffffff,3.0,0.0,0.0,0.0,0.0
842653dffffffff,2.0,0.0,0.0,2.0,0.0
8426541ffffffff,1.0,0.0,0.0,0.0,0.0
8426547ffffffff,7.0,0.0,0.0,0.0,0.0
842654bffffffff,3.0,0.0,0.0,0.0,0.0
8426551ffffffff,1.0,0.0,0.0,0.0,0.0
8426555ffffffff,57.0,0.0,0.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0,0.0,0.0
8426567ffffffff,5.0,0.0,0.0,0.0,0.0
842656dffffffff,2.0,0.0,0.0,0.0,0.0
8426583ffffffff,5.0,0.0,0.0,0.0,0.0
8426587ffffffff,2.0,0.0,0.0,0.0,0.0
8426589ffffffff,8.0,0.0,0.0,0.0,0.0
8426599ffffffff,1.0,0.0,0.0,0.0,0.0
842659bffffffff,14.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0
84265b3ffffffff,2.0,0.0,0.0,0.0,0.0
84265b5ffffffff,12.0,0.0,0.0,0.0,0.0
84265b9ffffffff,5.0,0.0,0.0,0.0,0.0
84265d3ffffffff,3.0,0.0,0.0,0.0,0.0
84265d5ffffffff,7.0,0.0,0.0,0.0,0.0
84265d9ffffffff,31.0,0.0,0.0,0.0,0.0
84265dbffffffff,31.0,0.0,0.0,1.0,0.0
84265e5ffffffff,2.0,0.0,0.0,0.0,0.0
84265e7ffffffff,1.0,0.0,0.0,0.0,0.0
8426609ffffffff,4.0,0.0,0.0,0.0,0.0
8426617ffffffff,2.0,0.0,0.0,0.0,0.0
842661bffffffff,2.0,0.0,0.0,0.0,0.0
8426625ffffffff,6.0,0.0,0.0,1.0,0.0
842662bffffffff,4.0,0.0,0.0,0.0,0.0
8426641ffffffff,35.0,0.0,0.0,1.0,0.0
8426645ffffffff,10.0,0.0,0.0,0.0,0.0
8426649ffffffff,3.0,0.0,0.0,2.0,0.0
842664dffffffff,8.0,0.0,0.0,1.0,0.0
8426657ffffffff,2.0,0.0,0.0,0.0,0.0
8426665ffffffff,5.0,0.0,0.0,0.0,0.0
8426669ffffffff,12.0,0.0,0.0,0.0,0.0
842666bffffffff,8.0,0.0,0.0,0.0,0.0
842666dffffffff,1.0,0.0,0.0,0.0,0.0
8426689ffffffff,171.0,0.0,0.0,4.0,0.0
842668bffffffff,27.0,0.0,0.0,0.0,0.0
8426693ffffffff,8.0,0.0,0.0,0.0,0.0
8426697ffffffff,6.0,0.0,0.0,0.0,0.0
842669bffffffff,9.0,0.0,0.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0,0.0,0.0
84266a5ffffffff,12.0,0.0,0.0,0.0,0.0
84266a7ffffffff,13.0,0.0,0.0,0.0,0.0
84266adffffffff,8.0,0.0,0.0,0.0,0.0
84266b5ffffffff,4.0,0.0,0.0,0.0,0.0
84266bdffffffff,1.0,0.0,0.0,0.0,0.0
84266d1ffffffff,4.0,0.0,0.0,0.0,0.0
84266d3ffffffff,3.0,0.0,0.0,0.0,0.0
84266d5ffffffff,29.0,0.0,0.0,0.0,0.0
84266d7ffffffff,9.0,0.0,0.0,0.0,0.0
84266dbffffffff,19.0,0.0,0.0,0.0,0.0
84266e1ffffffff,18.0,0.0,0.0,0.0,0.0
84266e7ffffffff,6.0,0.0,0.0,0.0,0.0
84266edffffffff,5.0,0.0,0.0,0.0,0.0
8426703ffffffff,2.0,0.0,0.0,0.0,0.0
8426711ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,3.0,0.0,0.0,0.0,0.0
8426747ffffffff,4.0,0.0,0.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0,0.0,0.0
8426803ffffffff,2.0,0.0,0.0,0.0,0.0
8426805ffffffff,3.0,0.0,0.0,0.0,0.0
842680bffffffff,32.0,0.0,0.0,0.0,0.0
8426815ffffffff,4.0,0.0,0.0,0.0,0.0
8426819ffffffff,2.0,0.0,0.0,0.0,0.0
842681bffffffff,10.0,0.0,0.0,0.0,0.0
8426833ffffffff,2.0,0.0,0.0,0.0,0.0
8426835ffffffff,4.0,0.0,0.0,0.0,0.0
8426841ffffffff,5.0,0.0,0.0,0.0,0.0
8426851ffffffff,11.0,0.0,0.0,0.0,0.0
842685bffffffff,4.0,0.0,0.0,0.0,0.0
8426881ffffffff,7.0,0.0,0.0,0.0,0.0
8426889ffffffff,26.0,0.0,0.0,0.0,0.0
842688dffffffff,4.0,0.0,0.0,0.0,0.0
