cell_id,Ardea purpurea,Ardea purpurea bournei,Ardea purpurea [purpurea Group]
842da17ffffffff,2.0,0.0,0.0
842da51ffffffff,3.0,0.0,0.0
842da6bffffffff,2.0,0.0,2.0
842da81ffffffff,3.0,0.0,0.0
842db03ffffffff,6.0,0.0,0.0
842db05ffffffff,13.0,0.0,1.0
842db0bffffffff,2.0,0.0,0.0
842db15ffffffff,2.0,0.0,0.0
842db25ffffffff,2.0,0.0,0.0
842db2dffffffff,1.0,0.0,0.0
84302b7ffffffff,1.0,0.0,0.0
8430991ffffffff,3.0,0.0,0.0
8430995ffffffff,1.0,0.0,1.0
8430997ffffffff,1.0,0.0,0.0
84309b3ffffffff,1.0,0.0,0.0
84309d9ffffffff,2.0,0.0,0.0
8430e53ffffffff,1.0,0.0,0.0
84312adffffffff,1.0,0.0,0.0
8431819ffffffff,2.0,0.0,0.0
843185bffffffff,20.0,0.0,0.0
8431889ffffffff,7.0,0.0,0.0
8431aadffffffff,2.0,0.0,0.0
8434261ffffffff,2.0,0.0,0.0
8434413ffffffff,1.0,0.0,0.0
84344cbffffffff,8.0,0.0,0.0
843466bffffffff,4.0,0.0,0.0
84351b5ffffffff,5.0,0.0,0.0
8435a9bffffffff,2.0,0.0,0.0
8438625ffffffff,2.0,0.0,0.0
843862bffffffff,2.0,0.0,0.0
843863dffffffff,1.0,0.0,0.0
843875bffffffff,7.0,0.0,0.0
8439005ffffffff,3.0,0.0,0.0
8439009ffffffff,4.0,0.0,0.0
843900dffffffff,5.0,0.0,0.0
843901bffffffff,22.0,0.0,0.0
843901dffffffff,46.0,0.0,2.0
8439029ffffffff,48.0,0.0,0.0
843902dffffffff,10.0,0.0,0.0
843903dffffffff,9.0,0.0,0.0
8439041ffffffff,2.0,0.0,0.0
8439047ffffffff,51.0,0.0,0.0
843905dffffffff,9.0,0.0,0.0
8439061ffffffff,3.0,0.0,0.0
8439063ffffffff,2.0,0.0,0.0
8439067ffffffff,2.0,0.0,0.0
843906bffffffff,6.0,0.0,0.0
843906dffffffff,7.0,0.0,0.0
84390cbffffffff,22.0,0.0,0.0
84390d1ffffffff,2.0,0.0,0.0
8439101ffffffff,7.0,0.0,0.0
8439103ffffffff,9.0,0.0,0.0
8439111ffffffff,1.0,0.0,0.0
8439117ffffffff,5.0,0.0,0.0
8439151ffffffff,2.0,0.0,0.0
8439153ffffffff,2.0,0.0,0.0
8439159ffffffff,5.0,0.0,2.0
843915dffffffff,5.0,0.0,0.0
8439195ffffffff,7.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0
84391c5ffffffff,1.0,0.0,0.0
84391c7ffffffff,4.0,0.0,1.0
84391ebffffffff,14.0,0.0,1.0
8439221ffffffff,5.0,0.0,0.0
8439223ffffffff,2.0,0.0,0.0
8439227ffffffff,21.0,0.0,0.0
8439231ffffffff,2.0,0.0,0.0
8439235ffffffff,2.0,0.0,0.0
8439239ffffffff,10.0,0.0,0.0
843923dffffffff,4.0,0.0,0.0
8439253ffffffff,8.0,0.0,0.0
8439257ffffffff,2.0,0.0,0.0
8439259ffffffff,2.0,0.0,0.0
84392a1ffffffff,8.0,0.0,0.0
84392a3ffffffff,12.0,0.0,0.0
84392a5ffffffff,6.0,0.0,0.0
84392a7ffffffff,15.0,0.0,0.0
84392a9ffffffff,8.0,0.0,0.0
84392adffffffff,5.0,0.0,0.0
84392c7ffffffff,10.0,0.0,0.0
84392e1ffffffff,1.0,0.0,0.0
84392ebffffffff,3.0,0.0,0.0
8439317ffffffff,2.0,0.0,0.0
843931bffffffff,20.0,0.0,0.0
8439333ffffffff,3.0,0.0,1.0
8439337ffffffff,31.0,0.0,0.0
843933bffffffff,1.0,0.0,0.0
8439427ffffffff,2.0,0.0,0.0
8439433ffffffff,2.0,0.0,2.0
8439435ffffffff,5.0,0.0,0.0
8439447ffffffff,8.0,0.0,3.0
8439469ffffffff,1.0,0.0,1.0
843946dffffffff,30.0,0.0,30.0
843950dffffffff,2.0,0.0,0.0
8439541ffffffff,6.0,0.0,0.0
8439547ffffffff,1.0,0.0,0.0
8439563ffffffff,2.0,0.0,0.0
8439567ffffffff,4.0,0.0,0.0
843956bffffffff,2.0,0.0,0.0
84395c9ffffffff,2.0,0.0,0.0
8439701ffffffff,1.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0
8439711ffffffff,23.0,0.0,6.0
8439721ffffffff,29.0,0.0,0.0
8439729ffffffff,5.0,0.0,0.0
8439733ffffffff,13.0,0.0,13.0
8439739ffffffff,5.0,0.0,0.0
8439743ffffffff,2.0,0.0,0.0
8439749ffffffff,1.0,0.0,0.0
843974dffffffff,3.0,0.0,3.0
8439755ffffffff,2.0,0.0,0.0
8439761ffffffff,5.0,0.0,0.0
843c199ffffffff,9.0,0.0,0.0
843c1b5ffffffff,31.0,0.0,0.0
843c1e9ffffffff,1.0,0.0,0.0
843c329ffffffff,2.0,0.0,0.0
843c33dffffffff,7.0,0.0,0.0
843c361ffffffff,2.0,0.0,0.0
843c5a9ffffffff,3.0,0.0,3.0
843c5adffffffff,3.0,0.0,0.0
843c885ffffffff,6.0,0.0,0.0
843c899ffffffff,1.0,0.0,0.0
843c8a9ffffffff,5.0,0.0,0.0
843c8d7ffffffff,3.0,0.0,0.0
843c8dbffffffff,9.0,0.0,0.0
843c8e5ffffffff,3.0,0.0,0.0
843c8edffffffff,3.0,0.0,0.0
843c9d9ffffffff,44.0,0.0,0.0
843c9ddffffffff,2.0,0.0,0.0
843ca93ffffffff,13.0,0.0,0.0
843ce11ffffffff,2.0,0.0,0.0
843ce3dffffffff,2.0,0.0,0.0
843cf0dffffffff,4.0,0.0,0.0
843cf29ffffffff,15.0,0.0,0.0
843cf2dffffffff,8.0,0.0,0.0
843cf41ffffffff,2.0,0.0,0.0
843cf47ffffffff,2.0,0.0,0.0
843cf65ffffffff,2.0,0.0,0.0
843cf69ffffffff,6.0,0.0,0.0
843d04dffffffff,2.0,0.0,0.0
843d223ffffffff,2.0,0.0,0.0
843d323ffffffff,3.0,0.0,0.0
843d891ffffffff,3.0,0.0,0.0
843d899ffffffff,2.0,0.0,0.0
843d8b9ffffffff,6.0,0.0,0.0
843d967ffffffff,1.0,0.0,0.0
843da11ffffffff,4.0,0.0,4.0
843da1dffffffff,1.0,0.0,1.0
843da37ffffffff,8.0,0.0,6.0
843dac9ffffffff,2.0,0.0,0.0
843db13ffffffff,2.0,0.0,2.0
843db2dffffffff,2.0,0.0,0.0
843db67ffffffff,2.0,0.0,0.0
843e457ffffffff,3.0,0.0,0.0
843e583ffffffff,9.0,0.0,3.0
843e5b9ffffffff,2.0,0.0,2.0
843e5d5ffffffff,1.0,0.0,0.0
843e689ffffffff,3.0,0.0,0.0
843e68dffffffff,2.0,0.0,0.0
843ee93ffffffff,8.0,0.0,8.0
843f291ffffffff,6.0,0.0,0.0
843f2c9ffffffff,2.0,0.0,0.0
843f2dbffffffff,1.0,0.0,0.0
843f355ffffffff,1.0,0.0,0.0
843f365ffffffff,13.0,0.0,0.0
843f4d1ffffffff,2.0,0.0,1.0
843f4d3ffffffff,3.0,0.0,1.0
843f631ffffffff,2.0,0.0,0.0
843f661ffffffff,1.0,0.0,0.0
843f681ffffffff,9.0,0.0,0.0
843f68dffffffff,7.0,0.0,0.0
843f6e3ffffffff,2.0,0.0,0.0
843f723ffffffff,1.0,0.0,0.0
843f731ffffffff,3.0,0.0,0.0
843f767ffffffff,2.0,0.0,0.0
8440a45ffffffff,2.0,0.0,0.0
84411cbffffffff,4.0,0.0,1.0
8441715ffffffff,4.0,0.0,0.0
8441837ffffffff,1.0,0.0,0.0
84419ddffffffff,2.0,0.0,2.0
8441a55ffffffff,7.0,0.0,0.0
8442c13ffffffff,8.0,0.0,1.0
8442c17ffffffff,1.0,0.0,0.0
8442c2dffffffff,9.0,0.0,0.0
8442c43ffffffff,4.0,0.0,0.0
8442c4bffffffff,13.0,0.0,1.0
8442c53ffffffff,2.0,0.0,0.0
8442c5dffffffff,6.0,0.0,0.0
8442cddffffffff,2.0,0.0,0.0
8442ce1ffffffff,2.0,0.0,0.0
8442ce9ffffffff,7.0,0.0,0.0
8442cebffffffff,1.0,0.0,1.0
8442dd9ffffffff,6.0,0.0,2.0
8443603ffffffff,1.0,0.0,0.0
8443a13ffffffff,10.0,0.0,5.0
8443a33ffffffff,2.0,0.0,0.0
8443acdffffffff,1.0,0.0,1.0
844b26dffffffff,11.0,0.0,0.0
844b86dffffffff,5.0,0.0,0.0
844ba15ffffffff,14.0,0.0,0.0
844ba1dffffffff,223.0,0.0,1.0
844ba2dffffffff,1.0,0.0,0.0
844ba81ffffffff,2.0,0.0,0.0
844bb19ffffffff,8.0,0.0,0.0
844bb53ffffffff,15.0,0.0,0.0
8453645ffffffff,2.0,0.0,0.0
8453a43ffffffff,5.0,0.0,5.0
8453a4bffffffff,1.0,0.0,1.0
8454c43ffffffff,1.0,0.0,0.0
8454c4bffffffff,1.0,0.0,0.0
8454c51ffffffff,1.0,0.0,0.0
8454c53ffffffff,6.0,0.0,0.0
8454ea9ffffffff,1.0,0.0,0.0
8454eadffffffff,1.0,0.0,0.0
8460021ffffffff,2.0,0.0,0.0
846004dffffffff,33.0,0.0,0.0
8460061ffffffff,2.0,0.0,0.0
8460067ffffffff,4.0,0.0,0.0
8460069ffffffff,7.0,0.0,0.0
8460139ffffffff,1.0,0.0,0.0
846014bffffffff,3.0,0.0,0.0
8460151ffffffff,3.0,0.0,0.0
8460159ffffffff,7.0,0.0,0.0
846015bffffffff,10.0,0.0,0.0
846016dffffffff,3.0,0.0,0.0
8460221ffffffff,40.0,0.0,0.0
8460227ffffffff,45.0,0.0,0.0
8460229ffffffff,3.0,0.0,0.0
846022dffffffff,8.0,0.0,0.0
8460263ffffffff,44.0,0.0,0.0
8460269ffffffff,4.0,0.0,0.0
846026dffffffff,4.0,0.0,0.0
8460307ffffffff,4.0,0.0,0.0
8460313ffffffff,26.0,0.0,0.0
8460317ffffffff,71.0,0.0,0.0
846031bffffffff,14.0,0.0,0.0
8460329ffffffff,2.0,0.0,0.0
8460339ffffffff,16.0,0.0,0.0
8460351ffffffff,2.0,0.0,2.0
8460369ffffffff,4.0,0.0,0.0
84608b5ffffffff,5.0,0.0,0.0
84608bdffffffff,9.0,0.0,0.0
84608e9ffffffff,4.0,0.0,0.0
84609e1ffffffff,4.0,0.0,0.0
84609ebffffffff,1.0,0.0,0.0
8460a25ffffffff,4.0,0.0,0.0
8460a83ffffffff,1.0,0.0,0.0
8460a89ffffffff,3.0,0.0,0.0
8460a8bffffffff,5.0,0.0,0.0
8460a91ffffffff,105.0,0.0,0.0
8460a99ffffffff,7.0,0.0,0.0
8460b1bffffffff,4.0,0.0,0.0
84611bbffffffff,3.0,0.0,0.0
84611c7ffffffff,1.0,0.0,0.0
84618c5ffffffff,26.0,0.0,0.0
84618c7ffffffff,2.0,0.0,0.0
84618cbffffffff,8.0,0.0,0.0
84618ebffffffff,7.0,0.0,0.0
84619abffffffff,6.0,0.0,0.0
8461a97ffffffff,4.0,0.0,0.0
8461ab7ffffffff,8.0,0.0,0.0
8464981ffffffff,3.0,0.0,3.0
8464a29ffffffff,3.0,0.0,0.0
8464a59ffffffff,5.0,0.0,5.0
8464a5dffffffff,4.0,0.0,0.0
8464e49ffffffff,6.0,0.0,0.0
8464e6dffffffff,1.0,0.0,0.0
8465009ffffffff,1.0,0.0,0.0
846500bffffffff,2.0,0.0,0.0
846500dffffffff,1.0,0.0,0.0
8465015ffffffff,56.0,0.0,0.0
8465017ffffffff,1.0,0.0,0.0
8465033ffffffff,62.0,0.0,0.0
8465039ffffffff,11.0,0.0,0.0
846503bffffffff,9.0,0.0,0.0
8465057ffffffff,4.0,0.0,0.0
8465059ffffffff,2.0,0.0,0.0
84650d5ffffffff,1.0,0.0,0.0
846518bffffffff,76.0,0.0,0.0
8465199ffffffff,8.0,0.0,0.0
846519dffffffff,2.0,0.0,0.0
84651d1ffffffff,51.0,0.0,0.0
84651d5ffffffff,4.0,0.0,0.0
84651d7ffffffff,3.0,0.0,0.0
84651d9ffffffff,130.0,0.0,0.0
84651dbffffffff,3.0,0.0,0.0
84651ddffffffff,5.0,0.0,0.0
846520dffffffff,82.0,0.0,1.0
8465227ffffffff,6.0,0.0,0.0
8465231ffffffff,11.0,0.0,0.0
8465233ffffffff,8.0,0.0,0.0
8465237ffffffff,1.0,0.0,0.0
846523dffffffff,7.0,0.0,0.0
8465263ffffffff,19.0,0.0,0.0
8465267ffffffff,1.0,0.0,0.0
846526bffffffff,13.0,0.0,0.0
8465313ffffffff,12.0,0.0,0.0
8465981ffffffff,2.0,0.0,0.0
8468025ffffffff,1.0,0.0,1.0
8468157ffffffff,2.0,0.0,0.0
8468189ffffffff,5.0,0.0,0.0
84681d5ffffffff,9.0,0.0,2.0
8468629ffffffff,2.0,0.0,0.0
8468c33ffffffff,3.0,0.0,3.0
8468c81ffffffff,3.0,0.0,3.0
8468c8dffffffff,2.0,0.0,2.0
8468ca9ffffffff,4.0,0.0,3.0
8468ce7ffffffff,1.0,0.0,1.0
8469417ffffffff,4.0,0.0,0.0
84694edffffffff,6.0,0.0,0.0
847a401ffffffff,2.0,0.0,0.0
847a413ffffffff,1.0,0.0,0.0
847a459ffffffff,2.0,0.0,2.0
847a45dffffffff,3.0,0.0,0.0
847a4c5ffffffff,3.0,0.0,0.0
847a603ffffffff,6.0,0.0,0.0
847a683ffffffff,1.0,0.0,0.0
847a68bffffffff,2.0,0.0,0.0
847a6adffffffff,3.0,0.0,3.0
847a6e7ffffffff,4.0,0.0,0.0
847acd5ffffffff,4.0,0.0,0.0
847b4c1ffffffff,3.0,0.0,0.0
847b4c5ffffffff,3.0,0.0,0.0
847b4c7ffffffff,13.0,0.0,0.0
847b595ffffffff,1.0,0.0,0.0
847b5b7ffffffff,1.0,0.0,0.0
84828d1ffffffff,4.0,0.0,4.0
84845a1ffffffff,1.0,0.0,0.0
848c6adffffffff,5.0,0.0,0.0
8494235ffffffff,4.0,0.0,0.0
8495661ffffffff,3.0,0.0,0.0
8495a4dffffffff,1.0,0.0,0.0
84974a9ffffffff,1.0,0.0,0.0
84974b9ffffffff,2.0,0.0,0.0
84974e9ffffffff,2.0,0.0,0.0
84a231bffffffff,2.0,0.0,2.0
84a3195ffffffff,1.0,0.0,0.0
84a319dffffffff,4.0,0.0,2.0
84a631bffffffff,2.0,0.0,0.0
84ac125ffffffff,6.0,0.0,0.0
84ac12dffffffff,1.0,0.0,0.0
84bc899ffffffff,2.0,0.0,0.0
84bc8d3ffffffff,3.0,0.0,0.0
84bcdc3ffffffff,3.0,0.0,3.0
84bcdebffffffff,1.0,0.0,0.0
84bcf2dffffffff,1.0,0.0,0.0
