cell_id,Tachybaptus ruficollis,Tachybaptus ruficollis [ruficollis Group],Tachybaptus ruficollis [tricolor Group]
841845bffffffff,9.0,0.0,0.0
841845dffffffff,2.0,0.0,0.0
8418461ffffffff,14.0,2.0,0.0
8418469ffffffff,12.0,0.0,0.0
841846bffffffff,7.0,0.0,0.0
841846dffffffff,6.0,0.0,0.0
8418491ffffffff,2.0,0.0,0.0
8418493ffffffff,1.0,0.0,0.0
8418495ffffffff,3223.0,0.0,0.0
8418497ffffffff,16.0,0.0,0.0
841849bffffffff,2.0,0.0,0.0
841849dffffffff,35.0,0.0,0.0
84184a3ffffffff,1.0,0.0,0.0
84184b1ffffffff,832.0,12.0,0.0
84184b3ffffffff,139.0,0.0,0.0
84184b5ffffffff,130.0,0.0,0.0
84184b7ffffffff,266.0,0.0,0.0
84184b9ffffffff,54.0,0.0,0.0
84184bbffffffff,207.0,0.0,0.0
84184bdffffffff,30.0,0.0,0.0
84184c3ffffffff,3.0,0.0,0.0
84184ddffffffff,99.0,2.0,0.0
8418597ffffffff,48.0,0.0,0.0
84185b1ffffffff,7.0,0.0,0.0
84185b3ffffffff,33.0,0.0,0.0
84185b5ffffffff,239.0,0.0,0.0
84185bbffffffff,79.0,0.0,0.0
8418609ffffffff,2.0,0.0,0.0
841860dffffffff,23.0,4.0,0.0
8418617ffffffff,1.0,0.0,0.0
8418627ffffffff,7.0,0.0,0.0
8418629ffffffff,17.0,0.0,0.0
841862bffffffff,2.0,0.0,0.0
841862dffffffff,2.0,0.0,0.0
8418631ffffffff,6.0,0.0,0.0
8418635ffffffff,4.0,0.0,0.0
8418637ffffffff,1.0,0.0,0.0
841863dffffffff,18.0,0.0,0.0
8418655ffffffff,9.0,0.0,0.0
841865dffffffff,10.0,0.0,0.0
8418663ffffffff,4.0,2.0,0.0
841866bffffffff,2.0,2.0,0.0
84186a1ffffffff,21.0,0.0,0.0
84186a3ffffffff,3.0,0.0,0.0
84186a5ffffffff,13.0,0.0,0.0
84186a7ffffffff,19.0,0.0,0.0
84186a9ffffffff,1.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0
84186b7ffffffff,2.0,0.0,0.0
84186c1ffffffff,23.0,0.0,0.0
84186c3ffffffff,59.0,1.0,0.0
84186c5ffffffff,10.0,0.0,0.0
84186c7ffffffff,4.0,0.0,0.0
84186c9ffffffff,41.0,0.0,0.0
84186cbffffffff,31.0,0.0,0.0
84186cdffffffff,10.0,0.0,0.0
84186d5ffffffff,5.0,0.0,0.0
84186dbffffffff,2.0,1.0,0.0
84186ddffffffff,2.0,0.0,0.0
84186e1ffffffff,2.0,0.0,0.0
84186e7ffffffff,6.0,0.0,0.0
84186e9ffffffff,1.0,0.0,0.0
84186edffffffff,6.0,0.0,0.0
8418709ffffffff,1.0,0.0,0.0
841870dffffffff,65.0,5.0,0.0
8418711ffffffff,3.0,0.0,0.0
8418717ffffffff,11.0,0.0,0.0
841871bffffffff,5.0,0.0,0.0
841873bffffffff,2.0,0.0,0.0
8418741ffffffff,15.0,11.0,0.0
8418743ffffffff,2.0,0.0,0.0
8418747ffffffff,80.0,12.0,0.0
841874bffffffff,6.0,1.0,0.0
841875dffffffff,3.0,2.0,0.0
841901bffffffff,13.0,0.0,0.0
8419083ffffffff,17.0,1.0,0.0
8419089ffffffff,8.0,3.0,0.0
841908bffffffff,14.0,0.0,0.0
841908dffffffff,1.0,0.0,0.0
8419091ffffffff,5.0,2.0,0.0
8419093ffffffff,14.0,0.0,0.0
8419095ffffffff,5.0,0.0,0.0
8419097ffffffff,11.0,0.0,0.0
841909bffffffff,22.0,0.0,0.0
841909dffffffff,4.0,0.0,0.0
84190a9ffffffff,2.0,0.0,0.0
84190b9ffffffff,4.0,0.0,0.0
84190bbffffffff,17.0,1.0,0.0
84190c1ffffffff,2.0,0.0,0.0
84190c3ffffffff,1.0,0.0,0.0
84190c7ffffffff,19.0,0.0,0.0
84190c9ffffffff,2.0,2.0,0.0
84190cbffffffff,13.0,0.0,0.0
84190cdffffffff,1.0,0.0,0.0
84190d1ffffffff,2.0,0.0,0.0
84190d3ffffffff,3.0,0.0,0.0
84190d9ffffffff,129.0,4.0,0.0
84190dbffffffff,1.0,0.0,0.0
84190ddffffffff,56.0,4.0,0.0
84190e1ffffffff,18.0,6.0,0.0
84190e3ffffffff,16.0,0.0,0.0
84190ebffffffff,9.0,2.0,0.0
8419281ffffffff,8.0,1.0,0.0
8419287ffffffff,2.0,0.0,0.0
8419289ffffffff,11.0,0.0,0.0
841928dffffffff,3.0,0.0,0.0
84192a1ffffffff,2.0,2.0,0.0
84192a3ffffffff,2.0,0.0,0.0
84192abffffffff,2.0,2.0,0.0
84192b1ffffffff,31.0,27.0,0.0
84192b3ffffffff,5.0,0.0,0.0
84192b5ffffffff,49.0,47.0,0.0
84192b7ffffffff,24.0,4.0,0.0
84192bbffffffff,33.0,0.0,0.0
84192c3ffffffff,5.0,0.0,0.0
8419401ffffffff,226.0,26.0,0.0
8419403ffffffff,130.0,12.0,0.0
8419405ffffffff,218.0,10.0,0.0
8419407ffffffff,68.0,1.0,0.0
841940dffffffff,5.0,0.0,0.0
8419411ffffffff,426.0,58.0,0.0
8419413ffffffff,402.0,81.0,0.0
8419415ffffffff,1012.0,170.0,0.0
8419417ffffffff,241.0,44.0,0.0
841941bffffffff,91.0,25.0,0.0
841941dffffffff,1.0,0.0,0.0
8419421ffffffff,275.0,45.0,0.0
8419423ffffffff,199.0,1.0,0.0
8419425ffffffff,7.0,4.0,0.0
8419427ffffffff,71.0,18.0,0.0
8419429ffffffff,19.0,2.0,0.0
841942bffffffff,174.0,20.0,0.0
841942dffffffff,34.0,3.0,0.0
8419431ffffffff,164.0,12.0,0.0
8419433ffffffff,158.0,5.0,0.0
8419435ffffffff,186.0,32.0,0.0
8419437ffffffff,550.0,48.0,0.0
8419439ffffffff,309.0,54.0,0.0
841943bffffffff,81.0,48.0,0.0
841943dffffffff,103.0,54.0,0.0
8419461ffffffff,7.0,0.0,0.0
8419463ffffffff,6.0,0.0,0.0
8419465ffffffff,85.0,12.0,0.0
8419467ffffffff,30.0,8.0,0.0
841946bffffffff,35.0,0.0,0.0
841946dffffffff,1.0,0.0,0.0
8419481ffffffff,7.0,3.0,0.0
8419483ffffffff,15.0,4.0,0.0
8419485ffffffff,227.0,24.0,0.0
841948bffffffff,68.0,15.0,0.0
841948dffffffff,217.0,75.0,0.0
8419495ffffffff,10.0,4.0,0.0
8419499ffffffff,23.0,2.0,0.0
84194a1ffffffff,32.0,1.0,0.0
84194a5ffffffff,572.0,32.0,0.0
84194a7ffffffff,27.0,0.0,0.0
84194a9ffffffff,51.0,5.0,0.0
84194abffffffff,192.0,9.0,0.0
84194adffffffff,570.0,50.0,0.0
84194b9ffffffff,192.0,34.0,0.0
84194bbffffffff,23.0,8.0,0.0
84194c5ffffffff,401.0,128.0,0.0
84194d1ffffffff,8.0,0.0,0.0
84194d3ffffffff,58.0,17.0,0.0
84194d5ffffffff,34.0,2.0,0.0
84194d7ffffffff,39.0,0.0,0.0
84194d9ffffffff,81.0,5.0,0.0
84194dbffffffff,112.0,0.0,0.0
84194ddffffffff,120.0,20.0,0.0
84194e1ffffffff,87.0,24.0,0.0
84194e3ffffffff,254.0,49.0,0.0
84194e5ffffffff,213.0,5.0,0.0
84194e7ffffffff,890.0,86.0,0.0
84194e9ffffffff,165.0,16.0,0.0
84194ebffffffff,184.0,10.0,0.0
84194edffffffff,183.0,26.0,0.0
8419501ffffffff,31.0,0.0,0.0
8419507ffffffff,20.0,0.0,0.0
8419511ffffffff,73.0,12.0,0.0
8419513ffffffff,101.0,11.0,0.0
8419517ffffffff,91.0,17.0,0.0
8419519ffffffff,48.0,6.0,0.0
841951bffffffff,220.0,47.0,0.0
8419521ffffffff,2.0,0.0,0.0
8419527ffffffff,33.0,0.0,0.0
8419529ffffffff,34.0,7.0,0.0
841952dffffffff,25.0,5.0,0.0
8419531ffffffff,27.0,4.0,0.0
8419533ffffffff,17.0,0.0,0.0
841953bffffffff,41.0,2.0,0.0
8419541ffffffff,4.0,0.0,0.0
8419543ffffffff,10.0,0.0,0.0
8419545ffffffff,1.0,0.0,0.0
8419547ffffffff,5.0,0.0,0.0
8419549ffffffff,2.0,0.0,0.0
841954bffffffff,2.0,0.0,0.0
841954dffffffff,7.0,0.0,0.0
8419551ffffffff,1.0,0.0,0.0
8419553ffffffff,4.0,2.0,0.0
8419555ffffffff,13.0,7.0,0.0
8419557ffffffff,146.0,51.0,0.0
8419559ffffffff,4.0,0.0,0.0
841955bffffffff,7.0,2.0,0.0
841955dffffffff,9.0,0.0,0.0
8419563ffffffff,2.0,0.0,0.0
8419565ffffffff,180.0,168.0,0.0
8419581ffffffff,105.0,7.0,0.0
8419583ffffffff,27.0,1.0,0.0
8419585ffffffff,5.0,0.0,0.0
8419587ffffffff,59.0,0.0,0.0
8419589ffffffff,19.0,0.0,0.0
841958bffffffff,8.0,0.0,0.0
841958dffffffff,2.0,0.0,0.0
8419591ffffffff,319.0,7.0,0.0
8419595ffffffff,14.0,3.0,0.0
8419597ffffffff,98.0,0.0,0.0
8419599ffffffff,21.0,0.0,0.0
841959bffffffff,361.0,9.0,0.0
841959dffffffff,7.0,2.0,0.0
84195a1ffffffff,23.0,2.0,0.0
84195a5ffffffff,8.0,0.0,0.0
84195abffffffff,23.0,4.0,0.0
84195adffffffff,7.0,0.0,0.0
84195b1ffffffff,17.0,0.0,0.0
84195b5ffffffff,2.0,0.0,0.0
84195b7ffffffff,12.0,2.0,0.0
84195b9ffffffff,148.0,18.0,0.0
84195bbffffffff,58.0,2.0,0.0
84195bdffffffff,14.0,0.0,0.0
84195c1ffffffff,47.0,0.0,0.0
84195c3ffffffff,94.0,0.0,0.0
84195c5ffffffff,29.0,13.0,0.0
84195c7ffffffff,304.0,2.0,0.0
84195c9ffffffff,185.0,14.0,0.0
84195cbffffffff,98.0,3.0,0.0
84195cdffffffff,10.0,0.0,0.0
84195d1ffffffff,74.0,3.0,0.0
84195d3ffffffff,121.0,17.0,0.0
84195d5ffffffff,66.0,2.0,0.0
84195d7ffffffff,10.0,0.0,0.0
84195d9ffffffff,228.0,27.0,0.0
84195dbffffffff,78.0,4.0,0.0
84195ddffffffff,29.0,0.0,0.0
84195e1ffffffff,16.0,0.0,0.0
84195e7ffffffff,6.0,2.0,0.0
84195ebffffffff,3.0,0.0,0.0
84195edffffffff,7.0,0.0,0.0
8419681ffffffff,17.0,4.0,0.0
8419683ffffffff,181.0,16.0,0.0
8419689ffffffff,113.0,0.0,0.0
841968bffffffff,33.0,1.0,0.0
8419691ffffffff,58.0,0.0,0.0
8419693ffffffff,107.0,1.0,0.0
8419695ffffffff,59.0,0.0,0.0
8419697ffffffff,61.0,0.0,0.0
8419699ffffffff,29.0,0.0,0.0
841969bffffffff,36.0,2.0,0.0
841969dffffffff,114.0,2.0,0.0
84196b1ffffffff,32.0,2.0,0.0
84196b3ffffffff,103.0,5.0,0.0
84196b7ffffffff,21.0,0.0,0.0
84196b9ffffffff,39.0,0.0,0.0
84196bbffffffff,61.0,0.0,0.0
84196c3ffffffff,2.0,0.0,0.0
84196d1ffffffff,9.0,0.0,0.0
84196d3ffffffff,39.0,0.0,0.0
84196d5ffffffff,48.0,0.0,0.0
84196d7ffffffff,5.0,0.0,0.0
84196d9ffffffff,26.0,1.0,0.0
84196dbffffffff,28.0,0.0,0.0
84196ddffffffff,16.0,0.0,0.0
8419721ffffffff,85.0,6.0,0.0
8419723ffffffff,105.0,15.0,0.0
8419725ffffffff,29.0,0.0,0.0
8419727ffffffff,79.0,2.0,0.0
8419729ffffffff,57.0,0.0,0.0
841972bffffffff,35.0,0.0,0.0
841972dffffffff,16.0,2.0,0.0
8419731ffffffff,11.0,0.0,0.0
8419733ffffffff,107.0,1.0,0.0
8419737ffffffff,11.0,2.0,0.0
8419739ffffffff,21.0,3.0,0.0
841973bffffffff,200.0,6.0,0.0
841973dffffffff,19.0,2.0,0.0
8419761ffffffff,2.0,0.0,0.0
8419763ffffffff,3.0,0.0,0.0
8419767ffffffff,17.0,0.0,0.0
8419769ffffffff,16.0,0.0,0.0
841e005ffffffff,1.0,0.0,0.0
841e007ffffffff,15.0,0.0,0.0
841e009ffffffff,5.0,0.0,0.0
841e00bffffffff,1.0,0.0,0.0
841e021ffffffff,24.0,0.0,0.0
841e023ffffffff,107.0,24.0,0.0
841e025ffffffff,25.0,2.0,0.0
841e029ffffffff,56.0,0.0,0.0
841e02bffffffff,6.0,0.0,0.0
841e02dffffffff,50.0,7.0,0.0
841e031ffffffff,7.0,1.0,0.0
841e035ffffffff,8.0,0.0,0.0
841e037ffffffff,85.0,4.0,0.0
841e039ffffffff,10.0,0.0,0.0
841e03bffffffff,8.0,0.0,0.0
841e041ffffffff,56.0,4.0,0.0
841e043ffffffff,34.0,6.0,0.0
841e045ffffffff,105.0,3.0,0.0
841e047ffffffff,107.0,5.0,0.0
841e04bffffffff,33.0,5.0,0.0
841e04dffffffff,12.0,4.0,0.0
841e051ffffffff,20.0,0.0,0.0
841e053ffffffff,3.0,0.0,0.0
841e059ffffffff,65.0,0.0,0.0
841e05bffffffff,173.0,0.0,0.0
841e05dffffffff,18.0,0.0,0.0
841e061ffffffff,355.0,24.0,0.0
841e063ffffffff,23.0,6.0,0.0
841e065ffffffff,2.0,0.0,0.0
841e067ffffffff,47.0,2.0,0.0
841e069ffffffff,56.0,0.0,0.0
841e06bffffffff,157.0,4.0,0.0
841e06dffffffff,13.0,1.0,0.0
841e085ffffffff,252.0,5.0,0.0
841e08dffffffff,13.0,0.0,0.0
841e0a1ffffffff,3.0,0.0,0.0
841e0a9ffffffff,259.0,0.0,0.0
841e0abffffffff,2.0,0.0,0.0
841e0adffffffff,7.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0
841e0b3ffffffff,15.0,0.0,0.0
841e0b7ffffffff,4.0,0.0,0.0
841e0bdffffffff,4.0,0.0,0.0
841e0c3ffffffff,117.0,0.0,0.0
841e0c5ffffffff,6.0,0.0,0.0
841e0c7ffffffff,4.0,0.0,0.0
841e0e1ffffffff,6.0,4.0,0.0
841e0e3ffffffff,39.0,0.0,0.0
841e0e7ffffffff,160.0,5.0,0.0
841e0e9ffffffff,2.0,0.0,0.0
841e0ebffffffff,22.0,0.0,0.0
841e0edffffffff,2.0,0.0,0.0
841e103ffffffff,25.0,0.0,0.0
841e105ffffffff,1.0,0.0,0.0
841e10bffffffff,78.0,0.0,0.0
841e113ffffffff,7.0,1.0,0.0
841e115ffffffff,12.0,0.0,0.0
841e117ffffffff,6.0,4.0,0.0
841e11bffffffff,2.0,0.0,0.0
841e11dffffffff,13.0,0.0,0.0
841e121ffffffff,73.0,2.0,0.0
841e123ffffffff,64.0,0.0,0.0
841e125ffffffff,208.0,0.0,0.0
841e129ffffffff,168.0,0.0,0.0
841e12bffffffff,8.0,0.0,0.0
841e12dffffffff,5.0,0.0,0.0
841e131ffffffff,71.0,2.0,0.0
841e133ffffffff,8.0,0.0,0.0
841e135ffffffff,71.0,0.0,0.0
841e137ffffffff,27.0,0.0,0.0
841e139ffffffff,168.0,0.0,0.0
841e13bffffffff,147.0,0.0,0.0
841e13dffffffff,66.0,0.0,0.0
841e141ffffffff,8.0,0.0,0.0
841e145ffffffff,3.0,0.0,0.0
841e149ffffffff,5.0,0.0,0.0
841e14dffffffff,2.0,0.0,0.0
841e153ffffffff,5.0,1.0,0.0
841e15bffffffff,14.0,0.0,0.0
841e163ffffffff,11.0,0.0,0.0
841e165ffffffff,4.0,0.0,0.0
841e167ffffffff,8.0,0.0,0.0
841e185ffffffff,10.0,0.0,0.0
841e187ffffffff,7.0,0.0,0.0
841e195ffffffff,3.0,0.0,0.0
841e19dffffffff,43.0,1.0,0.0
841e1a9ffffffff,5.0,0.0,0.0
841e1abffffffff,2.0,0.0,0.0
841e1adffffffff,2.0,0.0,0.0
841e1b1ffffffff,26.0,0.0,0.0
841e1b3ffffffff,559.0,0.0,0.0
841e1b5ffffffff,10.0,0.0,0.0
841e1b7ffffffff,22.0,0.0,0.0
841e1b9ffffffff,25.0,0.0,0.0
841e1bbffffffff,35.0,0.0,0.0
841e1bdffffffff,2.0,0.0,0.0
841e1c1ffffffff,4.0,0.0,0.0
841e1c3ffffffff,5.0,0.0,0.0
841e1c7ffffffff,4.0,0.0,0.0
841e1c9ffffffff,4.0,0.0,0.0
841e1cbffffffff,56.0,1.0,0.0
841e1d1ffffffff,5.0,0.0,0.0
841e1d7ffffffff,26.0,0.0,0.0
841e1ddffffffff,66.0,4.0,0.0
841e1e5ffffffff,16.0,0.0,0.0
841e1e7ffffffff,2.0,0.0,0.0
841e1edffffffff,7.0,0.0,0.0
841e201ffffffff,22.0,0.0,0.0
841e205ffffffff,9.0,0.0,0.0
841e209ffffffff,1.0,0.0,0.0
841e20dffffffff,48.0,0.0,0.0
841e219ffffffff,5.0,0.0,0.0
841e21dffffffff,1.0,0.0,0.0
841e221ffffffff,3.0,0.0,0.0
841e223ffffffff,12.0,0.0,0.0
841e225ffffffff,85.0,0.0,0.0
841e227ffffffff,3.0,0.0,0.0
841e229ffffffff,5.0,0.0,0.0
841e22dffffffff,8.0,0.0,0.0
841e231ffffffff,4.0,0.0,0.0
841e233ffffffff,8.0,0.0,0.0
841e235ffffffff,12.0,0.0,0.0
841e237ffffffff,17.0,0.0,0.0
841e239ffffffff,2.0,0.0,0.0
841e23dffffffff,7.0,0.0,0.0
841e241ffffffff,4.0,0.0,0.0
841e243ffffffff,10.0,0.0,0.0
841e247ffffffff,4.0,0.0,0.0
841e249ffffffff,8.0,0.0,0.0
841e24bffffffff,42.0,0.0,0.0
841e251ffffffff,2.0,0.0,0.0
841e253ffffffff,5.0,0.0,0.0
841e257ffffffff,41.0,0.0,0.0
841e25dffffffff,5.0,0.0,0.0
841e261ffffffff,5.0,0.0,0.0
841e263ffffffff,10.0,0.0,0.0
841e265ffffffff,21.0,0.0,0.0
841e269ffffffff,10.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0
841e281ffffffff,14.0,0.0,0.0
841e285ffffffff,1.0,0.0,0.0
841e287ffffffff,12.0,0.0,0.0
841e28dffffffff,4.0,0.0,0.0
841e291ffffffff,10.0,0.0,0.0
841e297ffffffff,6.0,0.0,0.0
841e29dffffffff,10.0,0.0,0.0
841e2a1ffffffff,4.0,0.0,0.0
841e2a9ffffffff,5.0,0.0,0.0
841e2abffffffff,4.0,0.0,0.0
841e2adffffffff,2.0,0.0,0.0
841e2b7ffffffff,6.0,0.0,0.0
841e2bbffffffff,5.0,0.0,0.0
841e2bdffffffff,4.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0
841e2d7ffffffff,1.0,0.0,0.0
841e2d9ffffffff,2.0,0.0,0.0
841e2ddffffffff,5.0,0.0,0.0
841e2e1ffffffff,6.0,0.0,0.0
841e2e3ffffffff,29.0,0.0,0.0
841e2e7ffffffff,23.0,0.0,0.0
841e2e9ffffffff,1.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0
841e301ffffffff,28.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0
841e307ffffffff,202.0,0.0,0.0
841e309ffffffff,13.0,0.0,0.0
841e30bffffffff,32.0,0.0,0.0
841e30dffffffff,36.0,0.0,0.0
841e311ffffffff,4.0,0.0,0.0
841e315ffffffff,2.0,0.0,0.0
841e317ffffffff,15.0,0.0,0.0
841e319ffffffff,92.0,0.0,0.0
841e31bffffffff,13.0,0.0,0.0
841e31dffffffff,1.0,0.0,0.0
841e325ffffffff,8.0,2.0,0.0
841e327ffffffff,2.0,0.0,0.0
841e329ffffffff,2.0,0.0,0.0
841e32bffffffff,4.0,0.0,0.0
841e32dffffffff,15.0,2.0,0.0
841e333ffffffff,3.0,0.0,0.0
841e335ffffffff,4.0,0.0,0.0
841e337ffffffff,2.0,0.0,0.0
841e339ffffffff,86.0,0.0,0.0
841e33bffffffff,4.0,0.0,0.0
841e33dffffffff,2.0,0.0,0.0
841e341ffffffff,16.0,0.0,0.0
841e343ffffffff,54.0,0.0,0.0
841e345ffffffff,9.0,0.0,0.0
841e347ffffffff,5.0,0.0,0.0
841e34bffffffff,156.0,4.0,0.0
841e351ffffffff,101.0,0.0,0.0
841e353ffffffff,48.0,0.0,0.0
841e355ffffffff,311.0,0.0,0.0
841e357ffffffff,11.0,0.0,0.0
841e359ffffffff,43.0,0.0,0.0
841e35dffffffff,12.0,0.0,0.0
841e361ffffffff,3.0,0.0,0.0
841e363ffffffff,2.0,0.0,0.0
841e365ffffffff,12.0,3.0,0.0
841e367ffffffff,42.0,8.0,0.0
841e36bffffffff,26.0,0.0,0.0
841e425ffffffff,2.0,0.0,0.0
841e427ffffffff,98.0,0.0,0.0
841e429ffffffff,2.0,0.0,0.0
841e42dffffffff,3.0,0.0,0.0
841e433ffffffff,3.0,0.0,0.0
841e465ffffffff,28.0,0.0,0.0
841e467ffffffff,29.0,0.0,0.0
841e46dffffffff,3.0,0.0,0.0
841e497ffffffff,2.0,0.0,0.0
841e499ffffffff,2.0,0.0,0.0
841e4bbffffffff,5.0,0.0,0.0
841e513ffffffff,30.0,0.0,0.0
841e517ffffffff,4.0,0.0,0.0
841e519ffffffff,2.0,0.0,0.0
841e51bffffffff,13.0,0.0,0.0
841e521ffffffff,1.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0
841e537ffffffff,1.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0
841e553ffffffff,10.0,0.0,0.0
841e559ffffffff,1.0,0.0,0.0
841e565ffffffff,4.0,0.0,0.0
841e58dffffffff,1.0,0.0,0.0
841e5a5ffffffff,12.0,1.0,0.0
841e5a9ffffffff,30.0,2.0,0.0
841e5adffffffff,7.0,0.0,0.0
841e5c3ffffffff,2.0,0.0,0.0
841e5c9ffffffff,9.0,0.0,0.0
841e5cdffffffff,4.0,0.0,0.0
841e5d5ffffffff,3.0,0.0,0.0
841e5d9ffffffff,3.0,0.0,0.0
841e5dbffffffff,4.0,0.0,0.0
841e5e5ffffffff,9.0,0.0,0.0
841e5e7ffffffff,5.0,0.0,0.0
841e5e9ffffffff,39.0,0.0,0.0
841e5edffffffff,16.0,0.0,0.0
841e607ffffffff,3.0,0.0,0.0
841e633ffffffff,3.0,0.0,0.0
841e639ffffffff,20.0,0.0,0.0
841e63bffffffff,27.0,0.0,0.0
841e649ffffffff,8.0,0.0,0.0
841e697ffffffff,6.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0
841e6b3ffffffff,17.0,0.0,0.0
841e6bbffffffff,16.0,0.0,0.0
841e6e7ffffffff,1.0,0.0,0.0
841e731ffffffff,2.0,0.0,0.0
841e733ffffffff,8.0,0.0,0.0
841e745ffffffff,2.0,0.0,0.0
841e75dffffffff,13.0,0.0,0.0
841e765ffffffff,2.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0
841e76dffffffff,9.0,0.0,0.0
