cell_id,Phylloscopus trochiloides,Phylloscopus trochiloides viridanus,Phylloscopus trochiloides trochiloides/ludlowi,Phylloscopus trochiloides obscuratus
831f5cfffffffff,2.0,0.0,0.0,0.0
831f5efffffffff,2.0,0.0,0.0,0.0
831f60fffffffff,7.0,0.0,0.0,0.0
831f61fffffffff,1.0,0.0,0.0,0.0
831f64fffffffff,4.0,0.0,0.0,0.0
831f65fffffffff,7.0,0.0,0.0,0.0
831f6afffffffff,1.0,0.0,0.0,0.0
831f6cfffffffff,1.0,0.0,0.0,0.0
831f71fffffffff,5.0,0.0,0.0,0.0
831f72fffffffff,29.0,0.0,0.0,0.0
83200afffffffff,14.0,0.0,0.0,0.0
83200efffffffff,2.0,0.0,0.0,0.0
832010fffffffff,17.0,0.0,0.0,0.0
832012fffffffff,4.0,0.0,0.0,0.0
832013fffffffff,3.0,0.0,0.0,0.0
832014fffffffff,2.0,0.0,0.0,0.0
832018fffffffff,1.0,0.0,0.0,0.0
832019fffffffff,29.0,0.0,0.0,0.0
83201afffffffff,25.0,0.0,0.0,0.0
83201bfffffffff,7.0,0.0,0.0,0.0
83201dfffffffff,1.0,0.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0,0.0
832049fffffffff,2.0,0.0,0.0,0.0
83204afffffffff,11.0,0.0,0.0,0.0
83204bfffffffff,27.0,0.0,0.0,0.0
83204dfffffffff,20.0,0.0,0.0,0.0
832059fffffffff,2.0,0.0,0.0,0.0
83205afffffffff,2.0,0.0,0.0,0.0
83205bfffffffff,1.0,0.0,0.0,0.0
83205efffffffff,2.0,0.0,0.0,0.0
832068fffffffff,3.0,0.0,0.0,0.0
83206afffffffff,5.0,0.0,0.0,0.0
83206bfffffffff,3.0,0.0,0.0,0.0
832080fffffffff,6.0,0.0,0.0,0.0
832083fffffffff,1.0,0.0,0.0,0.0
83209afffffffff,87.0,0.0,0.0,0.0
8320a0fffffffff,2.0,0.0,0.0,0.0
8320a1fffffffff,1.0,0.0,0.0,0.0
8320a2fffffffff,10.0,0.0,0.0,0.0
8320a5fffffffff,4.0,0.0,0.0,0.0
8320a6fffffffff,8.0,0.0,0.0,0.0
8320a8fffffffff,1.0,0.0,0.0,0.0
8320aefffffffff,2.0,0.0,0.0,0.0
8320b1fffffffff,1.0,0.0,0.0,0.0
8320b5fffffffff,1.0,0.0,0.0,0.0
8320e0fffffffff,23.0,0.0,0.0,0.0
8320e2fffffffff,29.0,0.0,0.0,0.0
8320e3fffffffff,23.0,0.0,0.0,0.0
8320e4fffffffff,10.0,0.0,0.0,0.0
8320e6fffffffff,117.0,0.0,0.0,0.0
8320e9fffffffff,2.0,0.0,0.0,0.0
8320f0fffffffff,2.0,0.0,0.0,0.0
8320f1fffffffff,2.0,0.0,0.0,0.0
8320f4fffffffff,2.0,0.0,0.0,0.0
8320f5fffffffff,7.0,0.0,0.0,0.0
832125fffffffff,1.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0
832152fffffffff,3.0,0.0,0.0,0.0
832153fffffffff,8.0,0.0,0.0,0.0
83218bfffffffff,3.0,0.0,0.0,0.0
83218efffffffff,1.0,0.0,0.0,0.0
832198fffffffff,9.0,0.0,0.0,0.0
832199fffffffff,2.0,0.0,0.0,0.0
83219cfffffffff,8.0,0.0,0.0,0.0
83219efffffffff,2.0,0.0,0.0,0.0
832400fffffffff,5.0,0.0,0.0,0.0
832404fffffffff,3.0,0.0,0.0,0.0
832405fffffffff,1.0,0.0,0.0,0.0
83240afffffffff,3.0,0.0,0.0,0.0
832421fffffffff,1.0,0.0,0.0,0.0
832425fffffffff,4.0,0.0,0.0,0.0
832426fffffffff,23.0,0.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0,0.0
832434fffffffff,1.0,0.0,0.0,0.0
832488fffffffff,2.0,0.0,0.0,0.0
832489fffffffff,4.0,0.0,0.0,0.0
83248bfffffffff,20.0,0.0,0.0,0.0
83248cfffffffff,4.0,0.0,0.0,0.0
8324d6fffffffff,18.0,0.0,0.0,0.0
832510fffffffff,2.0,0.0,0.0,0.0
832512fffffffff,17.0,0.0,0.0,0.0
832513fffffffff,5.0,0.0,0.0,0.0
83251bfffffffff,1.0,0.0,0.0,0.0
83255bfffffffff,3.0,0.0,0.0,0.0
8325a3fffffffff,2.0,0.0,0.0,0.0
8325a8fffffffff,2.0,0.0,0.0,0.0
8325acfffffffff,29.0,0.0,0.0,0.0
8325aefffffffff,7.0,0.0,0.0,0.0
8325b0fffffffff,23.0,1.0,0.0,0.0
8325b2fffffffff,2.0,0.0,0.0,0.0
8325b6fffffffff,6.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0
833192fffffffff,3.0,0.0,0.0,0.0
833c00fffffffff,3.0,0.0,1.0,0.0
833c02fffffffff,228.0,12.0,0.0,0.0
833c03fffffffff,5.0,0.0,0.0,0.0
833c06fffffffff,22.0,0.0,0.0,0.0
833c0afffffffff,157.0,0.0,0.0,0.0
833c0bfffffffff,45.0,0.0,0.0,0.0
833c0efffffffff,10.0,0.0,0.0,0.0
833c13fffffffff,31.0,0.0,0.0,0.0
833c14fffffffff,2.0,0.0,0.0,0.0
833c15fffffffff,165.0,2.0,0.0,0.0
833c16fffffffff,6.0,0.0,0.0,0.0
833c18fffffffff,9.0,0.0,0.0,0.0
833c19fffffffff,120.0,0.0,0.0,0.0
833c1afffffffff,2.0,0.0,0.0,0.0
833c1bfffffffff,33.0,0.0,0.0,0.0
833c1cfffffffff,237.0,0.0,0.0,0.0
833c1dfffffffff,94.0,0.0,0.0,0.0
833c30fffffffff,22.0,0.0,0.0,0.0
833c31fffffffff,25.0,0.0,0.0,0.0
833c32fffffffff,7.0,0.0,0.0,0.0
833c33fffffffff,126.0,0.0,0.0,0.0
833c34fffffffff,4.0,0.0,0.0,0.0
833c36fffffffff,59.0,0.0,0.0,0.0
833c41fffffffff,2.0,0.0,0.0,0.0
833c4afffffffff,2.0,0.0,0.0,0.0
833c52fffffffff,157.0,0.0,0.0,0.0
833c59fffffffff,1.0,0.0,0.0,0.0
833c5afffffffff,154.0,0.0,0.0,0.0
833c5bfffffffff,14.0,0.0,0.0,0.0
833c5cfffffffff,2.0,0.0,0.0,0.0
833c5efffffffff,1.0,0.0,0.0,0.0
833c68fffffffff,32.0,0.0,0.0,0.0
833c69fffffffff,3.0,0.0,0.0,0.0
833c6afffffffff,69.0,0.0,0.0,0.0
833c6bfffffffff,2.0,0.0,0.0,0.0
833c6efffffffff,6.0,0.0,0.0,0.0
833c80fffffffff,42.0,0.0,0.0,0.0
833c83fffffffff,44.0,0.0,0.0,0.0
833c84fffffffff,4.0,0.0,0.0,0.0
833c85fffffffff,3.0,0.0,0.0,0.0
833c88fffffffff,128.0,0.0,0.0,0.0
833c89fffffffff,139.0,0.0,2.0,0.0
833c8afffffffff,3.0,0.0,0.0,0.0
833c8cfffffffff,93.0,0.0,0.0,0.0
833c8dfffffffff,60.0,0.0,1.0,0.0
833c8efffffffff,268.0,0.0,0.0,0.0
833c90fffffffff,472.0,7.0,0.0,0.0
833c91fffffffff,9.0,0.0,0.0,0.0
833c92fffffffff,243.0,0.0,0.0,0.0
833c93fffffffff,33.0,0.0,0.0,0.0
833c94fffffffff,497.0,0.0,0.0,0.0
833c95fffffffff,33.0,0.0,0.0,0.0
833c96fffffffff,40.0,0.0,0.0,0.0
833c9dfffffffff,17.0,0.0,0.0,0.0
833c9efffffffff,7.0,0.0,0.0,0.0
833ca0fffffffff,4.0,0.0,0.0,0.0
833ca2fffffffff,77.0,0.0,0.0,0.0
833ca3fffffffff,18.0,0.0,0.0,0.0
833ca4fffffffff,24.0,0.0,0.0,0.0
833ca5fffffffff,7.0,0.0,0.0,0.0
833ca6fffffffff,7.0,0.0,0.0,0.0
833ca8fffffffff,118.0,0.0,0.0,0.0
833ca9fffffffff,151.0,0.0,5.0,0.0
833cabfffffffff,120.0,0.0,0.0,0.0
833cacfffffffff,98.0,0.0,0.0,0.0
833cadfffffffff,66.0,0.0,0.0,0.0
833caefffffffff,27.0,0.0,0.0,0.0
833cb0fffffffff,53.0,0.0,0.0,0.0
833cb1fffffffff,1183.0,3.0,0.0,0.0
833cb3fffffffff,93.0,0.0,0.0,0.0
833cb4fffffffff,246.0,0.0,0.0,0.0
833cb5fffffffff,1064.0,3.0,0.0,0.0
833cb6fffffffff,127.0,0.0,0.0,0.0
833cc0fffffffff,79.0,0.0,0.0,0.0
833cc2fffffffff,21.0,0.0,0.0,0.0
833cc3fffffffff,1.0,0.0,0.0,0.0
833cc4fffffffff,95.0,0.0,0.0,0.0
833cc5fffffffff,87.0,0.0,0.0,0.0
833cc6fffffffff,37.0,0.0,0.0,0.0
833ccbfffffffff,1.0,0.0,0.0,0.0
833cd1fffffffff,20.0,0.0,0.0,0.0
833cd4fffffffff,97.0,0.0,0.0,0.0
833cd5fffffffff,9.0,0.0,0.0,0.0
833cd8fffffffff,31.0,0.0,0.0,0.0
833cd9fffffffff,5.0,0.0,0.0,0.0
833cdcfffffffff,3.0,0.0,0.0,0.0
833ce0fffffffff,20.0,0.0,0.0,0.0
833ce1fffffffff,136.0,0.0,0.0,0.0
833ce2fffffffff,43.0,0.0,0.0,0.0
833ce3fffffffff,84.0,0.0,0.0,0.0
833ce4fffffffff,154.0,0.0,0.0,0.0
833ce5fffffffff,197.0,0.0,0.0,0.0
833ce8fffffffff,9.0,0.0,0.0,0.0
833ceafffffffff,45.0,0.0,0.0,0.0
833cebfffffffff,25.0,0.0,0.0,0.0
833cecfffffffff,420.0,0.0,0.0,0.0
833cedfffffffff,26.0,0.0,0.0,0.0
833ceefffffffff,11.0,0.0,0.0,0.0
833cf0fffffffff,89.0,0.0,0.0,0.0
833cf1fffffffff,58.0,0.0,0.0,0.0
833cf2fffffffff,737.0,3.0,125.0,0.0
833cf3fffffffff,110.0,0.0,0.0,0.0
833cf4fffffffff,68.0,0.0,0.0,0.0
833cf6fffffffff,86.0,0.0,3.0,0.0
833d00fffffffff,28.0,0.0,0.0,0.0
833d04fffffffff,26.0,0.0,0.0,0.0
833d06fffffffff,1.0,0.0,0.0,0.0
833d10fffffffff,825.0,0.0,0.0,0.0
833d11fffffffff,21.0,0.0,0.0,0.0
833d12fffffffff,10.0,0.0,0.0,0.0
833d13fffffffff,846.0,0.0,0.0,0.0
833d14fffffffff,45.0,0.0,0.0,0.0
833d15fffffffff,50.0,0.0,0.0,0.0
833d16fffffffff,5.0,0.0,0.0,0.0
833d1afffffffff,18.0,0.0,0.0,0.0
833d1efffffffff,118.0,0.0,0.0,0.0
833d22fffffffff,10.0,0.0,0.0,0.0
833d30fffffffff,10.0,0.0,0.0,0.0
833d31fffffffff,12.0,0.0,0.0,0.0
833d32fffffffff,14.0,0.0,0.0,0.0
833d33fffffffff,29.0,0.0,0.0,0.0
833d34fffffffff,34.0,0.0,0.0,0.0
833d35fffffffff,48.0,0.0,0.0,0.0
833d36fffffffff,9.0,0.0,0.0,0.0
833d80fffffffff,11.0,0.0,0.0,0.0
833d83fffffffff,2.0,2.0,0.0,0.0
833d84fffffffff,110.0,0.0,0.0,0.0
833d85fffffffff,219.0,0.0,0.0,0.0
833d86fffffffff,15.0,0.0,0.0,0.0
833d89fffffffff,6.0,0.0,0.0,0.0
833d8bfffffffff,41.0,0.0,0.0,0.0
833d8cfffffffff,17.0,0.0,0.0,0.0
833d8dfffffffff,70.0,0.0,0.0,0.0
833d91fffffffff,71.0,0.0,0.0,0.0
833d92fffffffff,81.0,2.0,0.0,0.0
833d93fffffffff,33.0,0.0,0.0,0.0
833d95fffffffff,1.0,0.0,0.0,0.0
833d96fffffffff,96.0,0.0,0.0,0.0
833d98fffffffff,199.0,24.0,0.0,0.0
833d99fffffffff,97.0,4.0,0.0,0.0
833d9afffffffff,119.0,0.0,0.0,0.0
833d9bfffffffff,1292.0,5.0,0.0,0.0
833d9cfffffffff,1.0,0.0,0.0,0.0
833d9dfffffffff,284.0,0.0,0.0,0.0
833d9efffffffff,567.0,0.0,0.0,0.0
833da0fffffffff,9.0,0.0,0.0,0.0
833da1fffffffff,1445.0,0.0,0.0,0.0
833da2fffffffff,44.0,0.0,0.0,0.0
833da3fffffffff,662.0,0.0,0.0,0.0
833da5fffffffff,21.0,0.0,0.0,0.0
833da6fffffffff,12.0,0.0,0.0,0.0
833da9fffffffff,79.0,0.0,0.0,0.0
833daafffffffff,6.0,0.0,0.0,0.0
833dabfffffffff,3.0,0.0,0.0,0.0
833dacfffffffff,102.0,0.0,0.0,0.0
833dadfffffffff,627.0,0.0,0.0,0.0
833daefffffffff,18.0,0.0,0.0,0.0
833db0fffffffff,10.0,0.0,0.0,0.0
833db1fffffffff,2.0,0.0,0.0,0.0
833db2fffffffff,44.0,0.0,0.0,0.0
833db3fffffffff,80.0,0.0,0.0,0.0
833db5fffffffff,4.0,0.0,0.0,0.0
833db6fffffffff,117.0,0.0,0.0,0.0
83400afffffffff,2.0,0.0,0.0,0.0
834043fffffffff,3.0,0.0,0.0,0.0
834044fffffffff,1.0,0.0,0.0,0.0
834045fffffffff,2.0,0.0,0.0,0.0
834049fffffffff,8.0,0.0,0.0,0.0
83404cfffffffff,15.0,0.0,0.0,0.0
83404dfffffffff,34.0,0.0,0.0,0.0
834058fffffffff,1.0,0.0,0.0,0.0
83405cfffffffff,5.0,0.0,0.0,0.0
834061fffffffff,2.0,0.0,0.0,0.0
834065fffffffff,10.0,0.0,0.0,0.0
83406bfffffffff,4.0,0.0,0.0,0.0
834071fffffffff,2.0,0.0,0.0,0.0
834080fffffffff,1.0,0.0,0.0,0.0
834089fffffffff,1.0,0.0,0.0,0.0
83408efffffffff,1.0,0.0,0.0,0.0
83409bfffffffff,1.0,0.0,0.0,0.0
8340c0fffffffff,2.0,0.0,0.0,0.0
8340c1fffffffff,32.0,0.0,0.0,0.0
8340c2fffffffff,39.0,0.0,0.0,0.0
8340c3fffffffff,3.0,0.0,0.0,0.0
8340c4fffffffff,4.0,0.0,0.0,0.0
8340c5fffffffff,127.0,0.0,0.0,0.0
8340c6fffffffff,13.0,0.0,0.0,0.0
8340cefffffffff,6.0,0.0,0.0,0.0
8340d3fffffffff,1.0,0.0,0.0,0.0
8340dafffffffff,2.0,0.0,0.0,0.0
8340dcfffffffff,10.0,0.0,0.0,0.0
8340defffffffff,19.0,0.0,0.0,0.0
8340e1fffffffff,35.0,0.0,0.0,0.0
8340e3fffffffff,4.0,0.0,0.0,0.0
8340ecfffffffff,24.0,0.0,0.0,0.0
8340eefffffffff,17.0,0.0,0.0,0.0
834143fffffffff,2.0,0.0,0.0,0.0
83414cfffffffff,1.0,0.0,0.0,0.0
834159fffffffff,2.0,0.0,0.0,0.0
83415cfffffffff,2.0,0.0,0.0,0.0
83416efffffffff,1.0,0.0,0.0,0.0
834249fffffffff,47.0,0.0,0.0,0.0
83424bfffffffff,1.0,0.0,0.0,0.0
83424dfffffffff,2.0,0.0,0.0,0.0
834254fffffffff,2.0,0.0,0.0,0.0
834268fffffffff,4.0,0.0,0.0,0.0
834269fffffffff,126.0,0.0,0.0,0.0
8342c0fffffffff,36.0,0.0,0.0,0.0
8342c1fffffffff,10.0,0.0,0.0,0.0
8342c2fffffffff,136.0,0.0,0.0,0.0
8342c3fffffffff,22.0,0.0,0.0,0.0
8342c6fffffffff,50.0,0.0,0.0,0.0
8342c8fffffffff,13.0,0.0,0.0,0.0
8342c9fffffffff,13.0,0.0,0.0,0.0
8342cafffffffff,47.0,0.0,0.0,0.0
8342cbfffffffff,25.0,0.0,0.0,0.0
8342ccfffffffff,326.0,0.0,0.0,0.0
8342cdfffffffff,37.0,0.0,0.0,0.0
8342cefffffffff,168.0,0.0,0.0,0.0
8342d1fffffffff,10.0,0.0,0.0,0.0
8342d9fffffffff,116.0,0.0,0.0,0.0
8342dbfffffffff,223.0,0.0,0.0,0.0
8342dcfffffffff,99.0,0.0,0.0,0.0
8342e4fffffffff,3.0,0.0,0.0,0.0
8342e9fffffffff,2.0,0.0,0.0,0.0
8342ebfffffffff,90.0,0.0,0.0,0.0
836002fffffffff,324.0,0.0,0.0,0.0
836004fffffffff,18.0,0.0,0.0,0.0
836006fffffffff,1486.0,0.0,0.0,0.0
836010fffffffff,93.0,0.0,0.0,0.0
836011fffffffff,730.0,0.0,0.0,0.0
836012fffffffff,25.0,0.0,0.0,0.0
836013fffffffff,141.0,0.0,0.0,0.0
836014fffffffff,3133.0,26.0,0.0,0.0
836015fffffffff,1806.0,0.0,0.0,0.0
836016fffffffff,3544.0,77.0,0.0,0.0
83601efffffffff,125.0,0.0,0.0,0.0
836022fffffffff,1010.0,0.0,0.0,0.0
836026fffffffff,1175.0,0.0,0.0,0.0
836030fffffffff,250.0,0.0,0.0,0.0
836031fffffffff,9194.0,0.0,0.0,0.0
836032fffffffff,747.0,0.0,0.0,0.0
836033fffffffff,4459.0,0.0,0.0,0.0
836034fffffffff,8.0,0.0,0.0,0.0
836035fffffffff,2187.0,0.0,0.0,0.0
836036fffffffff,82.0,0.0,0.0,0.0
836080fffffffff,10.0,0.0,0.0,0.0
836081fffffffff,6.0,0.0,0.0,0.0
836084fffffffff,53.0,0.0,0.0,0.0
836086fffffffff,3.0,0.0,0.0,0.0
836088fffffffff,581.0,0.0,0.0,0.0
836089fffffffff,2.0,0.0,0.0,0.0
83608afffffffff,157.0,0.0,0.0,0.0
83608bfffffffff,2146.0,0.0,0.0,0.0
83608cfffffffff,13.0,0.0,0.0,0.0
83608dfffffffff,81.0,0.0,0.0,0.0
83608efffffffff,85.0,0.0,0.0,0.0
836090fffffffff,114.0,0.0,0.0,0.0
836091fffffffff,30.0,0.0,0.0,0.0
836092fffffffff,953.0,3.0,0.0,0.0
836093fffffffff,71.0,0.0,0.0,0.0
836094fffffffff,72.0,0.0,0.0,0.0
836095fffffffff,4.0,0.0,0.0,0.0
836096fffffffff,579.0,0.0,0.0,0.0
836098fffffffff,6.0,0.0,0.0,0.0
836099fffffffff,63.0,0.0,0.0,0.0
83609afffffffff,13.0,0.0,0.0,0.0
83609bfffffffff,11.0,0.0,0.0,0.0
83609cfffffffff,33.0,0.0,0.0,0.0
83609dfffffffff,10.0,0.0,0.0,0.0
83609efffffffff,97.0,0.0,0.0,0.0
8360a0fffffffff,42.0,0.0,0.0,0.0
8360a1fffffffff,64.0,0.0,0.0,0.0
8360a2fffffffff,647.0,0.0,0.0,0.0
8360a3fffffffff,11.0,0.0,0.0,0.0
8360a4fffffffff,24.0,0.0,0.0,0.0
8360a5fffffffff,3.0,0.0,0.0,0.0
8360a6fffffffff,403.0,0.0,0.0,0.0
8360a8fffffffff,92.0,0.0,0.0,0.0
8360a9fffffffff,1236.0,0.0,0.0,0.0
8360aafffffffff,4.0,0.0,0.0,0.0
8360abfffffffff,21.0,0.0,0.0,0.0
8360acfffffffff,15.0,0.0,0.0,0.0
8360adfffffffff,462.0,0.0,0.0,0.0
8360aefffffffff,12.0,0.0,0.0,0.0
8360b0fffffffff,9.0,0.0,0.0,0.0
8360b1fffffffff,484.0,0.0,0.0,0.0
8360b2fffffffff,25.0,0.0,0.0,0.0
8360b3fffffffff,24.0,0.0,0.0,0.0
8360b4fffffffff,57.0,0.0,0.0,0.0
8360b5fffffffff,71.0,0.0,0.0,0.0
8360b6fffffffff,10.0,0.0,0.0,0.0
8360f2fffffffff,1.0,0.0,0.0,0.0
8360f6fffffffff,5.0,0.0,0.0,0.0
836188fffffffff,492.0,0.0,0.0,0.0
836189fffffffff,667.0,7.0,0.0,0.0
83618afffffffff,14.0,0.0,0.0,0.0
83618bfffffffff,370.0,0.0,0.0,0.0
83618cfffffffff,199.0,0.0,0.0,0.0
83618dfffffffff,117.0,0.0,0.0,0.0
83618efffffffff,4.0,0.0,0.0,0.0
836198fffffffff,3.0,0.0,0.0,0.0
836199fffffffff,2.0,0.0,0.0,0.0
83619afffffffff,106.0,0.0,0.0,0.0
83619bfffffffff,3.0,0.0,0.0,0.0
8361a9fffffffff,10.0,0.0,0.0,0.0
8361abfffffffff,47.0,0.0,0.0,0.0
836412fffffffff,2.0,0.0,0.0,0.0
836416fffffffff,2.0,0.0,0.0,0.0
836480fffffffff,49.0,0.0,0.0,0.0
836482fffffffff,235.0,0.0,18.0,0.0
836483fffffffff,1.0,0.0,0.0,0.0
836484fffffffff,4.0,0.0,0.0,0.0
83648cfffffffff,19.0,0.0,0.0,0.0
83648efffffffff,1.0,0.0,0.0,0.0
836490fffffffff,52.0,0.0,11.0,0.0
836491fffffffff,359.0,0.0,32.0,0.0
836494fffffffff,6.0,0.0,0.0,0.0
836495fffffffff,14.0,0.0,0.0,0.0
836498fffffffff,42.0,0.0,0.0,0.0
8364a3fffffffff,11.0,0.0,0.0,0.0
8364b0fffffffff,2.0,0.0,0.0,0.0
8364b1fffffffff,6.0,0.0,0.0,0.0
8364b2fffffffff,7.0,0.0,0.0,0.0
8364b3fffffffff,5.0,0.0,0.0,0.0
8364b5fffffffff,2.0,0.0,0.0,0.0
836934fffffffff,2.0,0.0,0.0,0.0
