cell_id,Anarhynchus alexandrinus,Anarhynchus alexandrinus alexandrinus/nihonensis,Anarhynchus alexandrinus seebohmi
844b91bffffffff,31.0,0.0,0.0
844b9cdffffffff,124.0,13.0,0.0
844ba01ffffffff,275.0,17.0,0.0
844ba03ffffffff,18.0,2.0,0.0
844ba05ffffffff,60.0,10.0,0.0
844ba09ffffffff,504.0,10.0,0.0
844ba0bffffffff,1194.0,46.0,0.0
844ba0dffffffff,104.0,21.0,0.0
844ba11ffffffff,66.0,3.0,0.0
844ba15ffffffff,1914.0,83.0,0.0
844ba19ffffffff,1.0,0.0,0.0
844ba1dffffffff,449.0,11.0,0.0
844ba21ffffffff,6.0,0.0,0.0
844ba25ffffffff,71.0,0.0,0.0
844ba29ffffffff,1517.0,31.0,0.0
844ba2bffffffff,88.0,0.0,0.0
844ba2dffffffff,1081.0,36.0,0.0
844ba31ffffffff,48.0,3.0,0.0
844ba35ffffffff,126.0,5.0,0.0
844ba39ffffffff,301.0,10.0,0.0
844ba3dffffffff,436.0,3.0,0.0
844ba53ffffffff,8.0,0.0,0.0
844ba57ffffffff,298.0,5.0,0.0
844ba63ffffffff,401.0,15.0,0.0
844ba67ffffffff,2589.0,80.0,0.0
844ba81ffffffff,10.0,0.0,0.0
844ba87ffffffff,6.0,0.0,0.0
844ba91ffffffff,6.0,0.0,0.0
844bb11ffffffff,322.0,4.0,0.0
844bb17ffffffff,672.0,75.0,0.0
844bb19ffffffff,6076.0,141.0,0.0
844bb1bffffffff,9.0,0.0,0.0
844bb51ffffffff,265.0,9.0,0.0
844bb53ffffffff,7108.0,453.0,0.0
844bb55ffffffff,4.0,0.0,0.0
844bb59ffffffff,412.0,4.0,0.0
8452111ffffffff,1.0,0.0,0.0
8452113ffffffff,11.0,0.0,0.0
8452119ffffffff,4.0,0.0,0.0
845213bffffffff,4.0,0.0,0.0
845214bffffffff,2.0,0.0,0.0
8452155ffffffff,27.0,0.0,0.0
8452157ffffffff,8.0,0.0,0.0
845215dffffffff,2.0,0.0,0.0
84521c5ffffffff,5.0,0.0,0.0
84521e9ffffffff,49.0,13.0,0.0
84521edffffffff,3.0,0.0,0.0
8452323ffffffff,2.0,0.0,0.0
8452329ffffffff,7.0,1.0,0.0
845232bffffffff,2.0,0.0,0.0
8452335ffffffff,4.0,0.0,0.0
845233dffffffff,1.0,0.0,0.0
8452365ffffffff,2.0,0.0,0.0
84524d3ffffffff,35.0,6.0,0.0
84524d7ffffffff,10.0,4.0,0.0
8452895ffffffff,3.0,0.0,0.0
8452897ffffffff,2.0,0.0,0.0
84528bbffffffff,3.0,0.0,0.0
8452d41ffffffff,44.0,0.0,0.0
8452f23ffffffff,4.0,0.0,0.0
8453129ffffffff,8.0,0.0,0.0
845312bffffffff,7.0,0.0,0.0
8453245ffffffff,1.0,0.0,0.0
845343dffffffff,4.0,0.0,0.0
8453451ffffffff,60.0,3.0,0.0
845345bffffffff,5.0,0.0,0.0
84534cdffffffff,2.0,0.0,0.0
84534d1ffffffff,2.0,0.0,0.0
84534d5ffffffff,70.0,4.0,0.0
84534d9ffffffff,5.0,3.0,0.0
84534dbffffffff,11.0,4.0,0.0
84534ddffffffff,3.0,0.0,0.0
8453549ffffffff,1.0,0.0,0.0
845354bffffffff,1.0,0.0,0.0
8453553ffffffff,4.0,0.0,0.0
845355dffffffff,1.0,0.0,0.0
8453629ffffffff,3.0,0.0,0.0
8453631ffffffff,38.0,0.0,0.0
8453633ffffffff,3.0,0.0,0.0
8453639ffffffff,4.0,0.0,0.0
845363bffffffff,8.0,0.0,0.0
8453645ffffffff,29.0,8.0,0.0
8453685ffffffff,29.0,0.0,0.0
8453687ffffffff,16.0,0.0,0.0
84536a3ffffffff,60.0,0.0,0.0
84536a9ffffffff,14.0,0.0,0.0
84536b5ffffffff,14.0,0.0,0.0
84536bdffffffff,24.0,0.0,0.0
84536e1ffffffff,12.0,1.0,0.0
84536e5ffffffff,14.0,2.0,0.0
84536edffffffff,10.0,0.0,0.0
8453735ffffffff,1.0,0.0,0.0
8453a43ffffffff,15.0,0.0,0.0
8453a4bffffffff,6.0,0.0,0.0
8453a95ffffffff,16.0,0.0,0.0
8453abbffffffff,3.0,0.0,0.0
8453ad7ffffffff,43.0,0.0,0.0
8454101ffffffff,2.0,0.0,0.0
8454103ffffffff,67.0,0.0,0.0
8454139ffffffff,28.0,0.0,0.0
8454149ffffffff,6.0,0.0,0.0
84541a5ffffffff,3.0,0.0,0.0
84541a7ffffffff,1.0,0.0,0.0
84541adffffffff,2.0,0.0,0.0
84541bdffffffff,2.0,2.0,0.0
8454365ffffffff,6.0,0.0,0.0
845440dffffffff,2.0,0.0,0.0
8454443ffffffff,2.0,0.0,0.0
8454949ffffffff,75.0,19.0,0.0
845494bffffffff,2.0,0.0,0.0
8454a93ffffffff,15.0,2.0,0.0
8454a99ffffffff,8.0,0.0,0.0
8454a9bffffffff,3.0,0.0,0.0
8454ac3ffffffff,6.0,0.0,0.0
8454ad3ffffffff,4.0,0.0,0.0
8454addffffffff,4.0,0.0,0.0
8454b01ffffffff,4.0,0.0,0.0
8454b05ffffffff,11.0,6.0,0.0
8454b07ffffffff,60.0,26.0,0.0
8454b0dffffffff,38.0,2.0,0.0
8454b27ffffffff,9.0,2.0,0.0
8454b35ffffffff,5.0,0.0,0.0
8454b6bffffffff,7.0,0.0,0.0
8454f45ffffffff,2.0,0.0,0.0
8454f47ffffffff,3.0,0.0,0.0
8454f4dffffffff,3.0,1.0,0.0
8455121ffffffff,66.0,5.0,0.0
845530dffffffff,3.0,3.0,0.0
845534bffffffff,13.0,2.0,0.0
845536dffffffff,4.0,0.0,0.0
8455aabffffffff,2.0,0.0,0.0
8455ac9ffffffff,2.0,0.0,0.0
84574ddffffffff,21.0,0.0,0.0
8458963ffffffff,1.0,0.0,0.0
8460021ffffffff,13.0,0.0,0.0
8460025ffffffff,22.0,0.0,0.0
8460027ffffffff,162.0,0.0,0.0
846002dffffffff,108.0,0.0,0.0
8460045ffffffff,47.0,0.0,0.0
846004dffffffff,173.0,0.0,0.0
8460061ffffffff,69.0,0.0,0.0
8460067ffffffff,119.0,0.0,0.0
8460069ffffffff,221.0,0.0,0.0
846006bffffffff,1.0,0.0,0.0
8460103ffffffff,1.0,0.0,0.0
8460105ffffffff,5.0,0.0,0.0
8460113ffffffff,152.0,0.0,0.0
846011bffffffff,59.0,0.0,0.0
8460141ffffffff,2.0,0.0,0.0
8460145ffffffff,11.0,0.0,0.0
8460147ffffffff,2.0,0.0,0.0
846014bffffffff,7.0,0.0,0.0
8460155ffffffff,12.0,0.0,0.0
846015dffffffff,45.0,0.0,0.0
8460161ffffffff,3.0,0.0,0.0
8460163ffffffff,2.0,0.0,0.0
8460169ffffffff,57.0,0.0,0.0
846016dffffffff,8.0,0.0,0.0
84601a5ffffffff,7.0,0.0,0.0
84601cdffffffff,7.0,0.0,0.0
84601e1ffffffff,146.0,0.0,0.0
84601e5ffffffff,5.0,0.0,0.0
84601e7ffffffff,9.0,0.0,0.0
84601e9ffffffff,227.0,0.0,0.0
8460221ffffffff,120.0,0.0,0.0
8460227ffffffff,89.0,0.0,0.0
8460229ffffffff,68.0,0.0,0.0
8460263ffffffff,20.0,0.0,0.0
8460269ffffffff,88.0,0.0,0.0
846026bffffffff,27.0,0.0,0.0
846026dffffffff,25.0,0.0,0.0
8460301ffffffff,2.0,0.0,0.0
8460303ffffffff,10.0,0.0,0.0
8460307ffffffff,24.0,0.0,0.0
8460311ffffffff,5.0,0.0,0.0
8460313ffffffff,86.0,0.0,0.0
8460315ffffffff,30.0,0.0,0.0
8460317ffffffff,4.0,0.0,0.0
846031bffffffff,2.0,0.0,0.0
8460321ffffffff,18.0,0.0,0.0
8460337ffffffff,4.0,0.0,0.0
8460339ffffffff,162.0,0.0,0.0
846033bffffffff,2.0,0.0,0.0
8460349ffffffff,2.0,0.0,0.0
846034dffffffff,3.0,0.0,0.0
8460351ffffffff,4.0,0.0,0.0
8460369ffffffff,2.0,0.0,0.0
846036dffffffff,45.0,0.0,0.0
8460801ffffffff,2.0,0.0,0.0
8460805ffffffff,17.0,0.0,0.0
8460813ffffffff,1.0,0.0,0.0
8460817ffffffff,1.0,0.0,0.0
8460827ffffffff,1.0,0.0,0.0
846082bffffffff,4.0,0.0,0.0
8460841ffffffff,19.0,0.0,0.0
846084dffffffff,4.0,0.0,0.0
8460857ffffffff,5.0,0.0,0.0
846085bffffffff,4.0,0.0,0.0
846085dffffffff,3.0,0.0,0.0
846086dffffffff,15.0,0.0,0.0
8460883ffffffff,2.0,0.0,0.0
8460885ffffffff,6.0,0.0,0.0
8460887ffffffff,11.0,0.0,0.0
846088dffffffff,27.0,0.0,0.0
8460895ffffffff,1.0,0.0,0.0
846089dffffffff,16.0,0.0,0.0
84608b1ffffffff,123.0,0.0,0.0
84608b5ffffffff,175.0,0.0,0.0
84608b7ffffffff,25.0,0.0,0.0
84608b9ffffffff,278.0,0.0,0.0
84608bdffffffff,40.0,0.0,0.0
84608c1ffffffff,4.0,0.0,0.0
84608d1ffffffff,10.0,0.0,0.0
84608d7ffffffff,6.0,0.0,0.0
84608e3ffffffff,7.0,0.0,0.0
84608e5ffffffff,48.0,0.0,0.0
84608e9ffffffff,138.0,0.0,0.0
8460901ffffffff,153.0,0.0,0.0
8460903ffffffff,4.0,0.0,0.0
8460905ffffffff,22.0,0.0,0.0
846090dffffffff,1.0,0.0,0.0
8460911ffffffff,9.0,0.0,0.0
8460915ffffffff,6.0,0.0,0.0
8460919ffffffff,7.0,0.0,0.0
846091dffffffff,12.0,0.0,0.0
8460927ffffffff,11.0,0.0,0.0
8460931ffffffff,5.0,0.0,0.0
846093bffffffff,4.0,0.0,0.0
8460941ffffffff,2.0,0.0,0.0
8460945ffffffff,4.0,0.0,0.0
846094dffffffff,2.0,0.0,0.0
8460953ffffffff,1.0,0.0,0.0
8460961ffffffff,17.0,0.0,0.0
8460963ffffffff,7.0,0.0,0.0
8460969ffffffff,22.0,0.0,0.0
846096bffffffff,2.0,0.0,0.0
846096dffffffff,2.0,0.0,0.0
8460981ffffffff,2.0,0.0,0.0
8460985ffffffff,8.0,0.0,0.0
8460987ffffffff,16.0,0.0,0.0
8460993ffffffff,5.0,0.0,0.0
8460999ffffffff,1.0,0.0,0.0
846099bffffffff,2.0,0.0,0.0
84609cbffffffff,2.0,0.0,0.0
84609e1ffffffff,17.0,0.0,0.0
84609e3ffffffff,4.0,0.0,0.0
84609ebffffffff,3.0,0.0,0.0
8460a13ffffffff,7.0,0.0,0.0
8460a15ffffffff,6.0,0.0,0.0
8460a1bffffffff,2.0,0.0,0.0
8460a25ffffffff,415.0,0.0,0.0
8460a27ffffffff,14.0,0.0,0.0
8460a39ffffffff,21.0,0.0,0.0
8460a61ffffffff,13.0,0.0,0.0
8460a63ffffffff,2.0,0.0,0.0
8460a67ffffffff,5.0,0.0,0.0
8460a83ffffffff,2.0,0.0,0.0
8460a89ffffffff,4.0,0.0,0.0
8460a91ffffffff,323.0,0.0,0.0
8460a97ffffffff,177.0,0.0,0.0
8460a99ffffffff,35.0,0.0,0.0
8460a9bffffffff,5.0,0.0,0.0
8460aadffffffff,9.0,0.0,0.0
8460ab7ffffffff,1.0,0.0,0.0
8460ab9ffffffff,2.0,0.0,0.0
8460ac3ffffffff,2.0,0.0,0.0
8460ac9ffffffff,2.0,0.0,0.0
8460acbffffffff,3.0,0.0,0.0
8460acdffffffff,12.0,0.0,0.0
8460ad3ffffffff,5.0,0.0,0.0
8460adbffffffff,7.0,0.0,0.0
8460ae1ffffffff,2.0,0.0,0.0
8460ae3ffffffff,36.0,0.0,0.0
8460ae7ffffffff,14.0,0.0,0.0
8460ae9ffffffff,6.0,0.0,0.0
8460b09ffffffff,2.0,0.0,0.0
8460b11ffffffff,18.0,0.0,0.0
8460b17ffffffff,1.0,0.0,0.0
8460b19ffffffff,32.0,0.0,0.0
8460b1bffffffff,81.0,0.0,0.0
8460b3dffffffff,5.0,0.0,0.0
8460b47ffffffff,4.0,0.0,0.0
8460b61ffffffff,5.0,0.0,0.0
8460b6dffffffff,3.0,0.0,0.0
8460f65ffffffff,1.0,0.0,0.0
8460f6dffffffff,1.0,0.0,0.0
8461007ffffffff,2.0,0.0,0.0
8461021ffffffff,10.0,0.0,0.0
8461029ffffffff,49.0,0.0,1.0
846102bffffffff,2.0,0.0,0.0
846102dffffffff,4.0,0.0,0.0
8461067ffffffff,430.0,6.0,23.0
8461103ffffffff,1.0,0.0,0.0
8461131ffffffff,12.0,0.0,0.0
8461133ffffffff,2.0,0.0,2.0
8461151ffffffff,1.0,0.0,0.0
846115bffffffff,13.0,0.0,2.0
846118dffffffff,19.0,0.0,2.0
84611a1ffffffff,36.0,0.0,0.0
84611a3ffffffff,5.0,0.0,0.0
84611a5ffffffff,1.0,0.0,0.0
84611a7ffffffff,9.0,0.0,0.0
84611adffffffff,194.0,3.0,10.0
84611b1ffffffff,35.0,0.0,0.0
84611b5ffffffff,18.0,0.0,0.0
84611bbffffffff,7.0,0.0,0.0
84611c1ffffffff,1.0,0.0,0.0
84611c7ffffffff,2.0,0.0,0.0
84611cbffffffff,35.0,0.0,0.0
84611e1ffffffff,18.0,0.0,0.0
84611e3ffffffff,5.0,0.0,0.0
84611e7ffffffff,156.0,2.0,0.0
84611ebffffffff,17.0,0.0,4.0
84611edffffffff,1.0,0.0,0.0
8461889ffffffff,14.0,0.0,0.0
846188bffffffff,1.0,0.0,0.0
8461891ffffffff,4.0,0.0,0.0
8461893ffffffff,5.0,0.0,0.0
8461897ffffffff,1.0,0.0,0.0
84618c1ffffffff,78.0,0.0,0.0
84618c3ffffffff,2.0,0.0,0.0
84618c5ffffffff,200.0,0.0,0.0
84618c7ffffffff,9.0,0.0,0.0
84618cbffffffff,73.0,0.0,0.0
84618e1ffffffff,264.0,0.0,0.0
84618e3ffffffff,23.0,0.0,0.0
84618e9ffffffff,6.0,0.0,0.0
84618ebffffffff,15.0,0.0,0.0
8461981ffffffff,5.0,0.0,0.0
8461985ffffffff,4.0,0.0,0.0
846198dffffffff,11.0,0.0,0.0
846199dffffffff,1.0,0.0,0.0
84619a9ffffffff,5.0,0.0,0.0
84619e1ffffffff,1.0,0.0,0.0
84619e3ffffffff,4.0,0.0,0.0
84619e5ffffffff,57.0,0.0,0.0
8461a91ffffffff,13.0,0.0,0.0
8461a95ffffffff,2.0,0.0,0.0
8461a97ffffffff,4.0,0.0,0.0
8461a9bffffffff,9.0,0.0,0.0
8461a9dffffffff,179.0,0.0,0.0
8461ab7ffffffff,26.0,0.0,0.0
8461ab9ffffffff,8.0,0.0,0.0
8461abbffffffff,5.0,0.0,0.0
8461ad1ffffffff,2.0,0.0,0.0
8461ad3ffffffff,19.0,0.0,6.0
8461ad7ffffffff,4.0,0.0,1.0
846322dffffffff,7.0,3.0,0.0
8463247ffffffff,2.0,0.0,0.0
8463265ffffffff,16.0,0.0,0.0
846326bffffffff,27.0,7.0,0.0
846330bffffffff,6.0,3.0,0.0
8463321ffffffff,49.0,11.0,0.0
8463323ffffffff,2.0,1.0,0.0
8463325ffffffff,96.0,29.0,0.0
846333dffffffff,3.0,3.0,0.0
846336dffffffff,4.0,0.0,0.0
8463ae3ffffffff,14.0,0.0,0.0
8463ae5ffffffff,1.0,0.0,0.0
84640b9ffffffff,2.0,0.0,0.0
8464121ffffffff,4.0,0.0,0.0
8464163ffffffff,1.0,0.0,0.0
8464225ffffffff,25.0,0.0,0.0
846422dffffffff,1.0,0.0,0.0
8464265ffffffff,1.0,0.0,0.0
8464313ffffffff,2.0,0.0,0.0
8464319ffffffff,6.0,3.0,0.0
8464323ffffffff,2.0,2.0,0.0
846432bffffffff,34.0,22.0,0.0
846435bffffffff,18.0,3.0,0.0
8464805ffffffff,4.0,4.0,0.0
846481bffffffff,8.0,0.0,0.0
8464825ffffffff,9.0,9.0,0.0
8464829ffffffff,12.0,2.0,0.0
846482dffffffff,2.0,0.0,0.0
8464839ffffffff,4.0,0.0,0.0
846484dffffffff,2.0,2.0,0.0
8464855ffffffff,2.0,0.0,0.0
8464895ffffffff,1.0,0.0,0.0
8464901ffffffff,14.0,6.0,0.0
846491dffffffff,13.0,13.0,0.0
84649b7ffffffff,7.0,0.0,0.0
8464a09ffffffff,2.0,2.0,0.0
8464a0dffffffff,4.0,4.0,0.0
8464a25ffffffff,2.0,0.0,0.0
8464a29ffffffff,48.0,22.0,0.0
8464a2dffffffff,2.0,2.0,0.0
8464a41ffffffff,15.0,6.0,0.0
8464a43ffffffff,7.0,4.0,0.0
8464a47ffffffff,4.0,4.0,0.0
8464a49ffffffff,6.0,0.0,0.0
8464a4bffffffff,2.0,2.0,0.0
8464a4dffffffff,3.0,1.0,0.0
8464a5dffffffff,4.0,2.0,0.0
8464a69ffffffff,2.0,0.0,0.0
8464a6bffffffff,4.0,2.0,0.0
8464aa5ffffffff,2.0,0.0,0.0
8464ab5ffffffff,6.0,0.0,0.0
8464abbffffffff,7.0,2.0,0.0
8464b05ffffffff,2.0,0.0,0.0
8464b17ffffffff,4.0,2.0,0.0
8464b1bffffffff,6.0,2.0,0.0
8464b29ffffffff,7.0,2.0,0.0
8464b49ffffffff,9.0,0.0,0.0
8464b61ffffffff,12.0,0.0,0.0
8464b67ffffffff,3.0,0.0,0.0
8464e49ffffffff,11.0,0.0,0.0
8465019ffffffff,2.0,0.0,0.0
8465057ffffffff,11.0,0.0,0.0
846505bffffffff,7.0,0.0,0.0
846518dffffffff,19.0,0.0,0.0
84651bbffffffff,2.0,0.0,0.0
84651bdffffffff,2.0,2.0,0.0
84651d1ffffffff,6.0,0.0,0.0
846520dffffffff,9.0,0.0,0.0
8465225ffffffff,2.0,0.0,0.0
8465227ffffffff,2.0,0.0,0.0
846522dffffffff,52.0,8.0,0.0
846523dffffffff,3.0,0.0,0.0
8465263ffffffff,4.0,0.0,0.0
8465267ffffffff,3.0,0.0,0.0
846526bffffffff,23.0,0.0,0.0
8465313ffffffff,2.0,0.0,0.0
8465811ffffffff,2.0,0.0,0.0
8465835ffffffff,3.0,0.0,0.0
8465847ffffffff,2.0,0.0,0.0
8465859ffffffff,24.0,1.0,0.0
846585dffffffff,20.0,1.0,0.0
846586bffffffff,2.0,0.0,0.0
8465891ffffffff,13.0,5.0,0.0
8465897ffffffff,28.0,11.0,0.0
84658a3ffffffff,147.0,83.0,0.0
84658a7ffffffff,4.0,4.0,0.0
84658a9ffffffff,2.0,2.0,0.0
84658b1ffffffff,707.0,246.0,0.0
84658b3ffffffff,912.0,246.0,0.0
84658b5ffffffff,106.0,38.0,0.0
84658b7ffffffff,46.0,1.0,0.0
84658bbffffffff,19.0,3.0,0.0
84658e3ffffffff,15.0,6.0,0.0
8465935ffffffff,11.0,5.0,0.0
8465981ffffffff,10.0,10.0,0.0
8465997ffffffff,9.0,0.0,0.0
84659a3ffffffff,2.0,0.0,0.0
84659b3ffffffff,4.0,0.0,0.0
84659c9ffffffff,12.0,2.0,0.0
84659e9ffffffff,2.0,0.0,0.0
8465a37ffffffff,3.0,0.0,0.0
8465b43ffffffff,2.0,0.0,0.0
8465b51ffffffff,4.0,0.0,0.0
8465b57ffffffff,3.0,3.0,0.0
8465b5bffffffff,13.0,0.0,0.0
8468025ffffffff,36.0,0.0,0.0
846810dffffffff,2.0,0.0,0.0
846811dffffffff,1.0,0.0,0.0
8468153ffffffff,10.0,0.0,0.0
8468157ffffffff,34.0,0.0,0.0
8468167ffffffff,1.0,0.0,0.0
8468281ffffffff,12.0,4.0,0.0
8468285ffffffff,43.0,7.0,0.0
84682a9ffffffff,2.0,0.0,0.0
84682e3ffffffff,2.0,0.0,0.0
8468441ffffffff,4.0,0.0,0.0
8468469ffffffff,2.0,0.0,0.0
846846bffffffff,6.0,6.0,0.0
8468589ffffffff,1.0,0.0,0.0
846858dffffffff,5.0,0.0,0.0
84685d5ffffffff,32.0,4.0,0.0
84685e3ffffffff,29.0,1.0,0.0
8468619ffffffff,2.0,0.0,0.0
8468625ffffffff,1.0,1.0,0.0
8468651ffffffff,2.0,2.0,0.0
8468655ffffffff,5.0,2.0,0.0
8468719ffffffff,12.0,2.0,0.0
8468753ffffffff,1.0,0.0,0.0
8468923ffffffff,3.0,0.0,0.0
8468a59ffffffff,19.0,0.0,0.0
8468c8bffffffff,4.0,1.0,0.0
846914dffffffff,2.0,0.0,0.0
8469169ffffffff,1.0,0.0,0.0
8469323ffffffff,2.0,0.0,0.0
846940bffffffff,1.0,0.0,0.0
8469417ffffffff,335.0,4.0,0.0
8469419ffffffff,9.0,0.0,0.0
8469439ffffffff,2.0,0.0,0.0
846943bffffffff,98.0,2.0,0.0
8469451ffffffff,18.0,0.0,0.0
8469453ffffffff,9.0,0.0,0.0
84694adffffffff,4.0,0.0,0.0
84694b5ffffffff,10.0,0.0,0.0
84694e5ffffffff,4.0,0.0,0.0
84694edffffffff,284.0,23.0,0.0
846968bffffffff,4.0,0.0,0.0
84696c1ffffffff,15.0,1.0,0.0
84696cbffffffff,2.0,0.0,0.0
84699a5ffffffff,2.0,0.0,0.0
84699b7ffffffff,2.0,0.0,0.0
84731b9ffffffff,4.0,0.0,0.0
84731bbffffffff,6.0,0.0,0.0
8475761ffffffff,2.0,0.0,0.0
8475769ffffffff,1.0,0.0,0.0
847ac81ffffffff,2.0,0.0,0.0
847ac87ffffffff,2.0,0.0,0.0
847aca3ffffffff,5.0,0.0,0.0
847ad99ffffffff,2.0,0.0,0.0
8482c99ffffffff,1.0,0.0,0.0
848c881ffffffff,5.0,0.0,0.0
848c965ffffffff,1.0,0.0,0.0
848c967ffffffff,2.0,0.0,0.0
848d8cbffffffff,2.0,0.0,0.0
848db53ffffffff,15.0,5.0,0.0
8495009ffffffff,6.0,2.0,0.0
84951a7ffffffff,4.0,3.0,0.0
8495a4dffffffff,34.0,9.0,0.0
8495a55ffffffff,2.0,0.0,0.0
