cell_id,Oenanthe oenanthe,Oenanthe oenanthe leucorhoa,Oenanthe oenanthe oenanthe/libanotica
830f0bfffffffff,54.0,49.0,0.0
830f5afffffffff,2.0,0.0,0.0
8313b2fffffffff,2.0,0.0,0.0
831592fffffffff,1.0,0.0,0.0
831829fffffffff,2.0,1.0,0.0
83182cfffffffff,2.0,0.0,0.0
83182dfffffffff,1.0,0.0,1.0
831846fffffffff,6.0,0.0,4.0
831849fffffffff,17.0,0.0,8.0
83184bfffffffff,4.0,0.0,0.0
831859fffffffff,2.0,0.0,0.0
83185bfffffffff,57.0,0.0,0.0
831873fffffffff,2.0,0.0,2.0
831876fffffffff,2.0,2.0,0.0
831901fffffffff,1.0,1.0,0.0
83190cfffffffff,8.0,2.0,0.0
83190efffffffff,4.0,0.0,4.0
83192afffffffff,1.0,1.0,0.0
83192bfffffffff,9.0,9.0,0.0
831940fffffffff,7.0,2.0,0.0
831941fffffffff,1.0,0.0,0.0
831946fffffffff,2.0,0.0,0.0
83194bfffffffff,2.0,0.0,0.0
83194cfffffffff,16.0,5.0,6.0
83194dfffffffff,11.0,0.0,4.0
83194efffffffff,4.0,0.0,2.0
831950fffffffff,2.0,0.0,2.0
831951fffffffff,1.0,1.0,0.0
831952fffffffff,1.0,0.0,1.0
831954fffffffff,3.0,0.0,3.0
831956fffffffff,2.0,0.0,2.0
831959fffffffff,2.0,0.0,0.0
83195bfffffffff,4.0,0.0,0.0
83195dfffffffff,3.0,0.0,3.0
831968fffffffff,1.0,0.0,0.0
831969fffffffff,3.0,0.0,2.0
831973fffffffff,2.0,0.0,0.0
831a84fffffffff,1.0,0.0,0.0
831aa0fffffffff,37.0,0.0,0.0
831aa2fffffffff,4.0,0.0,0.0
831aa3fffffffff,36.0,2.0,0.0
831b9efffffffff,2.0,0.0,0.0
831e02fffffffff,1.0,0.0,0.0
831e06fffffffff,2.0,0.0,0.0
831e0afffffffff,2.0,0.0,2.0
831e0efffffffff,4.0,0.0,0.0
831e10fffffffff,5.0,0.0,2.0
831e14fffffffff,2.0,0.0,0.0
831e15fffffffff,1.0,0.0,0.0
831e16fffffffff,4.0,0.0,2.0
831e1bfffffffff,4.0,0.0,0.0
831e23fffffffff,1.0,0.0,0.0
831e30fffffffff,2.0,0.0,0.0
831e32fffffffff,1.0,0.0,0.0
831e5cfffffffff,2.0,0.0,0.0
831e5efffffffff,1.0,0.0,0.0
831e80fffffffff,1.0,0.0,0.0
831ea4fffffffff,5.0,0.0,5.0
831ea5fffffffff,2.0,0.0,0.0
831ea9fffffffff,8.0,0.0,0.0
831eb2fffffffff,1.0,1.0,0.0
831ec0fffffffff,3.0,0.0,0.0
831ec1fffffffff,2.0,0.0,0.0
831ec4fffffffff,3.0,0.0,0.0
831ec6fffffffff,2.0,0.0,0.0
831ec9fffffffff,2.0,0.0,0.0
831edafffffffff,6.0,0.0,0.0
831edbfffffffff,2.0,0.0,0.0
831eebfffffffff,1.0,0.0,0.0
831ef0fffffffff,16.0,0.0,4.0
831f04fffffffff,1.0,0.0,0.0
831f0afffffffff,1.0,0.0,0.0
831f12fffffffff,2.0,0.0,0.0
831f18fffffffff,2.0,0.0,0.0
831f1afffffffff,2.0,0.0,2.0
831f23fffffffff,1.0,0.0,1.0
831f28fffffffff,7.0,0.0,7.0
831f32fffffffff,2.0,0.0,0.0
831f33fffffffff,2.0,0.0,0.0
831f51fffffffff,2.0,0.0,0.0
831f53fffffffff,1.0,0.0,0.0
831f72fffffffff,2.0,0.0,0.0
831f89fffffffff,2.0,0.0,1.0
831f8afffffffff,2.0,0.0,0.0
831f8bfffffffff,7.0,0.0,4.0
831f91fffffffff,2.0,0.0,0.0
831f9afffffffff,2.0,0.0,0.0
831f9cfffffffff,2.0,0.0,0.0
831f9dfffffffff,6.0,0.0,1.0
831f9efffffffff,2.0,0.0,0.0
831fa5fffffffff,2.0,0.0,0.0
831fadfffffffff,1.0,0.0,0.0
831faefffffffff,2.0,0.0,0.0
831fb0fffffffff,2.0,0.0,0.0
832049fffffffff,4.0,0.0,4.0
83204dfffffffff,2.0,0.0,2.0
832099fffffffff,2.0,0.0,0.0
8320e6fffffffff,1.0,0.0,0.0
832156fffffffff,3.0,0.0,0.0
8322dbfffffffff,18.0,0.0,7.0
83240afffffffff,4.0,0.0,0.0
83244bfffffffff,4.0,0.0,0.0
832475fffffffff,1.0,0.0,1.0
832513fffffffff,1.0,0.0,1.0
83255afffffffff,6.0,0.0,2.0
83255bfffffffff,1.0,0.0,1.0
8325acfffffffff,10.0,0.0,7.0
8325aefffffffff,2.0,0.0,2.0
832621fffffffff,2.0,0.0,0.0
832645fffffffff,5.0,0.0,0.0
83271cfffffffff,1.0,0.0,0.0
832744fffffffff,3.0,0.0,0.0
832748fffffffff,3.0,0.0,0.0
83276dfffffffff,21.0,0.0,0.0
832802fffffffff,23.0,0.0,0.0
832833fffffffff,7.0,0.0,0.0
8328c6fffffffff,33.0,0.0,0.0
8328d4fffffffff,2.0,0.0,0.0
8328d5fffffffff,11.0,0.0,0.0
8328d8fffffffff,1.0,0.0,0.0
8328defffffffff,1.0,0.0,0.0
8328f5fffffffff,2.0,0.0,0.0
8329a5fffffffff,7.0,0.0,0.0
832a10fffffffff,75.0,0.0,0.0
832a12fffffffff,35.0,0.0,0.0
832a13fffffffff,35.0,0.0,0.0
832a15fffffffff,11.0,0.0,0.0
832a30fffffffff,36.0,0.0,0.0
832a31fffffffff,36.0,1.0,0.0
832a32fffffffff,23.0,0.0,0.0
832a33fffffffff,9.0,0.0,0.0
832a34fffffffff,46.0,0.0,0.0
832a36fffffffff,10.0,0.0,0.0
832a4cfffffffff,8.0,0.0,0.0
832a86fffffffff,6.0,0.0,0.0
832a94fffffffff,150.0,0.0,0.0
832aa1fffffffff,26.0,0.0,0.0
832aacfffffffff,21.0,0.0,0.0
832aadfffffffff,11.0,0.0,0.0
832ab0fffffffff,25.0,0.0,0.0
832ab3fffffffff,29.0,0.0,0.0
832ab4fffffffff,85.0,0.0,0.0
832af6fffffffff,36.0,0.0,0.0
832b00fffffffff,7.0,0.0,0.0
832b03fffffffff,15.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0
832b0afffffffff,4.0,0.0,0.0
832b0cfffffffff,3.0,0.0,0.0
832b12fffffffff,52.0,0.0,0.0
832b14fffffffff,8.0,0.0,0.0
832b16fffffffff,75.0,4.0,0.0
832b18fffffffff,6.0,0.0,0.0
832b1dfffffffff,16.0,0.0,0.0
832b24fffffffff,2.0,0.0,0.0
832b25fffffffff,1.0,0.0,0.0
832b2cfffffffff,4.0,0.0,0.0
832b2efffffffff,6.0,0.0,0.0
832b33fffffffff,6.0,0.0,0.0
832b34fffffffff,2.0,0.0,0.0
832b81fffffffff,7.0,1.0,0.0
832b83fffffffff,5.0,1.0,0.0
832b85fffffffff,3.0,0.0,0.0
832b89fffffffff,18.0,0.0,0.0
832b8afffffffff,14.0,2.0,0.0
832b8dfffffffff,9.0,0.0,0.0
832b96fffffffff,15.0,3.0,0.0
832b9dfffffffff,8.0,0.0,0.0
832b9efffffffff,7.0,0.0,0.0
832ba5fffffffff,32.0,0.0,0.0
832baafffffffff,6.0,0.0,0.0
832bacfffffffff,98.0,0.0,0.0
832baefffffffff,2.0,0.0,0.0
832bb3fffffffff,1.0,0.0,0.0
832c04fffffffff,2.0,0.0,0.0
832c05fffffffff,2.0,0.0,0.0
832c09fffffffff,2.0,0.0,0.0
832c0bfffffffff,3.0,0.0,0.0
832c12fffffffff,2.0,0.0,0.0
832c20fffffffff,28.0,0.0,22.0
832c21fffffffff,18.0,0.0,18.0
832c28fffffffff,23.0,0.0,23.0
832c2cfffffffff,16.0,0.0,16.0
832c2efffffffff,9.0,0.0,9.0
832c4cfffffffff,1.0,0.0,0.0
832c51fffffffff,16.0,0.0,0.0
832c93fffffffff,2.0,0.0,0.0
832cf3fffffffff,2.0,0.0,0.0
832d03fffffffff,8.0,0.0,2.0
832d13fffffffff,1.0,0.0,0.0
832d84fffffffff,8.0,0.0,0.0
832da0fffffffff,2.0,0.0,0.0
832da1fffffffff,4.0,0.0,0.0
832da2fffffffff,4.0,0.0,0.0
832dabfffffffff,3.0,0.0,0.0
832daefffffffff,2.0,0.0,0.0
832db0fffffffff,2.0,0.0,0.0
832db1fffffffff,5.0,0.0,0.0
832db2fffffffff,1.0,0.0,1.0
832db6fffffffff,2.0,0.0,2.0
83309bfffffffff,1.0,0.0,0.0
833181fffffffff,2.0,0.0,0.0
833422fffffffff,5.0,2.0,0.0
833434fffffffff,2.0,0.0,0.0
83344cfffffffff,2.0,0.0,0.0
833469fffffffff,6.0,0.0,0.0
83346bfffffffff,8.0,0.0,0.0
83351bfffffffff,12.0,5.0,0.0
8335a9fffffffff,2.0,0.0,0.0
83384afffffffff,4.0,0.0,0.0
83384dfffffffff,4.0,0.0,0.0
83384efffffffff,2.0,0.0,0.0
833862fffffffff,5.0,0.0,0.0
8338a5fffffffff,2.0,0.0,0.0
833900fffffffff,28.0,1.0,1.0
833901fffffffff,16.0,0.0,1.0
833902fffffffff,7.0,0.0,0.0
833903fffffffff,14.0,0.0,0.0
833904fffffffff,31.0,0.0,0.0
833905fffffffff,38.0,0.0,0.0
833906fffffffff,4.0,0.0,0.0
833908fffffffff,3.0,0.0,0.0
83390cfffffffff,6.0,0.0,0.0
83390efffffffff,14.0,0.0,0.0
833910fffffffff,47.0,0.0,0.0
833911fffffffff,26.0,0.0,4.0
833915fffffffff,12.0,0.0,0.0
833918fffffffff,2.0,0.0,0.0
833919fffffffff,7.0,0.0,0.0
83391afffffffff,2.0,0.0,0.0
83391cfffffffff,3.0,0.0,0.0
83391dfffffffff,3.0,0.0,0.0
83391efffffffff,6.0,0.0,0.0
833921fffffffff,1.0,0.0,0.0
833922fffffffff,18.0,0.0,0.0
833923fffffffff,15.0,0.0,0.0
833924fffffffff,4.0,0.0,0.0
833925fffffffff,6.0,0.0,0.0
833928fffffffff,16.0,0.0,0.0
833929fffffffff,6.0,0.0,0.0
83392afffffffff,6.0,0.0,2.0
83392bfffffffff,20.0,0.0,1.0
83392cfffffffff,22.0,0.0,6.0
83392dfffffffff,10.0,0.0,3.0
83392efffffffff,5.0,0.0,0.0
833931fffffffff,18.0,0.0,0.0
833933fffffffff,18.0,0.0,0.0
833942fffffffff,6.0,0.0,0.0
833943fffffffff,22.0,0.0,0.0
833944fffffffff,2.0,0.0,0.0
833951fffffffff,3.0,0.0,0.0
833954fffffffff,2.0,0.0,0.0
833956fffffffff,14.0,0.0,0.0
83395cfffffffff,95.0,0.0,1.0
833968fffffffff,2.0,0.0,0.0
833970fffffffff,15.0,0.0,3.0
833972fffffffff,100.0,0.0,0.0
833973fffffffff,27.0,0.0,0.0
833974fffffffff,8.0,0.0,0.0
833975fffffffff,10.0,0.0,6.0
833976fffffffff,3.0,0.0,0.0
833989fffffffff,2.0,0.0,2.0
833c0bfffffffff,4.0,0.0,0.0
833d00fffffffff,8.0,0.0,0.0
833d04fffffffff,7.0,0.0,0.0
833d11fffffffff,3.0,0.0,3.0
833d34fffffffff,1.0,0.0,0.0
833e41fffffffff,2.0,0.0,0.0
833e45fffffffff,4.0,0.0,0.0
833e63fffffffff,2.0,0.0,2.0
833e68fffffffff,3.0,0.0,3.0
833e6cfffffffff,13.0,0.0,7.0
833ee9fffffffff,2.0,0.0,2.0
833f36fffffffff,50.0,0.0,0.0
833f45fffffffff,2.0,0.0,0.0
833f4dfffffffff,4.0,0.0,3.0
833f61fffffffff,2.0,0.0,2.0
833f68fffffffff,8.0,0.0,0.0
833f6dfffffffff,2.0,0.0,0.0
833f6efffffffff,1.0,0.0,0.0
833f76fffffffff,1.0,0.0,0.0
8343a1fffffffff,7.0,0.0,2.0
8343a3fffffffff,2.0,0.0,0.0
8343a8fffffffff,1.0,0.0,0.0
8343aefffffffff,1.0,0.0,0.0
834412fffffffff,1.0,0.0,0.0
834445fffffffff,8.0,0.0,0.0
834446fffffffff,1.0,0.0,0.0
83444cfffffffff,2.0,0.0,0.0
83446afffffffff,9.0,0.0,0.0
8344a1fffffffff,2.0,0.0,0.0
8344a5fffffffff,30.0,0.0,0.0
8344c8fffffffff,36.0,3.0,0.0
834855fffffffff,3.0,0.0,0.0
834891fffffffff,61.0,0.0,0.0
834895fffffffff,47.0,0.0,0.0
8348b3fffffffff,3.0,0.0,0.0
8348d3fffffffff,12.0,0.0,0.0
834ba0fffffffff,19.0,0.0,0.0
834ba1fffffffff,4.0,0.0,0.0
83524dfffffffff,2.0,0.0,2.0
835269fffffffff,1.0,0.0,1.0
835316fffffffff,2.0,0.0,0.0
83534dfffffffff,8.0,0.0,0.0
83536afffffffff,2.0,0.0,0.0
8353a4fffffffff,3.0,0.0,3.0
835402fffffffff,2.0,0.0,0.0
8354c5fffffffff,2.0,0.0,0.0
835909fffffffff,4.0,0.0,0.0
835929fffffffff,7.0,0.0,0.0
835974fffffffff,6.0,0.0,0.0
835e5cfffffffff,2.0,0.0,0.0
836002fffffffff,1.0,0.0,0.0
836006fffffffff,6.0,0.0,0.0
836016fffffffff,29.0,0.0,0.0
836022fffffffff,2.0,0.0,0.0
836030fffffffff,1.0,0.0,0.0
8360a8fffffffff,1.0,0.0,0.0
83611afffffffff,7.0,0.0,0.0
836332fffffffff,6.0,0.0,6.0
836336fffffffff,3.0,0.0,3.0
836484fffffffff,27.0,0.0,4.0
8366b5fffffffff,1.0,0.0,0.0
836746fffffffff,2.0,0.0,0.0
836addfffffffff,1.0,0.0,0.0
837a40fffffffff,2.0,0.0,2.0
837a45fffffffff,1.0,0.0,0.0
837a60fffffffff,1.0,0.0,1.0
837a61fffffffff,1.0,0.0,0.0
837a64fffffffff,3.0,0.0,0.0
837a68fffffffff,3.0,0.0,1.0
837a6afffffffff,4.0,0.0,0.0
837a6efffffffff,2.0,0.0,1.0
837b5bfffffffff,1.0,0.0,0.0
83962efffffffff,3.0,0.0,0.0
83a399fffffffff,2.0,0.0,0.0
