cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
8312dafffffffff,4.0,0.0,0.0
8312dbfffffffff,2.0,0.0,0.0
8312ddfffffffff,6.0,0.0,0.0
8312e1fffffffff,5.0,0.0,0.0
8312e2fffffffff,2.0,0.0,0.0
8312e8fffffffff,4.0,0.0,0.0
8312edfffffffff,1.0,0.0,1.0
8312f1fffffffff,3.0,0.0,3.0
831349fffffffff,6.0,0.0,0.0
831382fffffffff,33.0,0.0,0.0
831383fffffffff,31.0,0.0,0.0
831386fffffffff,7.0,0.0,0.0
831391fffffffff,5.0,0.0,0.0
83139efffffffff,5.0,0.0,5.0
831650fffffffff,33.0,33.0,0.0
831653fffffffff,10.0,10.0,0.0
83165efffffffff,1.0,1.0,0.0
831823fffffffff,2.0,1.0,0.0
831825fffffffff,2.0,2.0,0.0
831828fffffffff,5.0,2.0,0.0
83182cfffffffff,35.0,22.0,0.0
83182efffffffff,4.0,4.0,0.0
831849fffffffff,9.0,0.0,0.0
83184afffffffff,38.0,0.0,0.0
83186efffffffff,2.0,0.0,0.0
831901fffffffff,2.0,0.0,0.0
831908fffffffff,2.0,0.0,0.0
83190dfffffffff,2.0,0.0,0.0
83190efffffffff,2.0,0.0,0.0
83192bfffffffff,4.0,4.0,0.0
831942fffffffff,17.0,2.0,0.0
831943fffffffff,3.0,1.0,0.0
831946fffffffff,2.0,0.0,0.0
831948fffffffff,1.0,0.0,0.0
83194cfffffffff,9.0,2.0,0.0
83194dfffffffff,2.0,0.0,0.0
83194efffffffff,2.0,2.0,0.0
831952fffffffff,3.0,2.0,0.0
831958fffffffff,4.0,2.0,0.0
831959fffffffff,12.0,0.0,0.0
83195dfffffffff,4.0,2.0,0.0
831968fffffffff,2.0,2.0,0.0
83196dfffffffff,12.0,7.0,0.0
831972fffffffff,3.0,0.0,0.0
831973fffffffff,2.0,0.0,0.0
831aa0fffffffff,40.0,0.0,0.0
831aa2fffffffff,26.0,0.0,0.0
831aa3fffffffff,24.0,0.0,0.0
831aa4fffffffff,15.0,0.0,0.0
831aa6fffffffff,39.0,0.0,0.0
831ab5fffffffff,2.0,0.0,0.0
831b82fffffffff,2.0,0.0,0.0
831b98fffffffff,9.0,0.0,0.0
831b99fffffffff,22.0,0.0,0.0
831b9afffffffff,64.0,0.0,2.0
831b9cfffffffff,2.0,0.0,0.0
831b9efffffffff,9.0,0.0,0.0
831d24fffffffff,4.0,0.0,0.0
831e01fffffffff,4.0,0.0,0.0
831e02fffffffff,22.0,2.0,0.0
831e03fffffffff,4.0,0.0,0.0
831e04fffffffff,3.0,0.0,0.0
831e05fffffffff,4.0,0.0,0.0
831e06fffffffff,9.0,0.0,0.0
831e0cfffffffff,1.0,0.0,0.0
831e10fffffffff,3.0,0.0,0.0
831e12fffffffff,3.0,0.0,0.0
831e1cfffffffff,1.0,0.0,0.0
831e22fffffffff,2.0,0.0,0.0
831e25fffffffff,1.0,0.0,0.0
831e26fffffffff,3.0,0.0,0.0
831e28fffffffff,2.0,0.0,0.0
831e2afffffffff,1.0,0.0,0.0
831e31fffffffff,4.0,0.0,0.0
831e33fffffffff,2.0,2.0,0.0
831e34fffffffff,2.0,0.0,0.0
831e35fffffffff,4.0,0.0,0.0
831e42fffffffff,46.0,0.0,0.0
831e46fffffffff,32.0,0.0,0.0
831e55fffffffff,3.0,0.0,0.0
831e5cfffffffff,9.0,0.0,0.0
831e5efffffffff,1.0,0.0,0.0
831e74fffffffff,4.0,0.0,0.0
831e9afffffffff,2.0,0.0,0.0
831ea4fffffffff,2.0,2.0,0.0
831ea8fffffffff,1.0,0.0,0.0
831eacfffffffff,2.0,0.0,0.0
831ec0fffffffff,2.0,0.0,0.0
831ec1fffffffff,5.0,0.0,0.0
831ec2fffffffff,7.0,0.0,0.0
831ec3fffffffff,3.0,1.0,0.0
831ec9fffffffff,1.0,0.0,0.0
831ed5fffffffff,2.0,0.0,0.0
831ef0fffffffff,3.0,1.0,0.0
831ef3fffffffff,2.0,0.0,0.0
831ef6fffffffff,2.0,0.0,0.0
831f00fffffffff,4.0,4.0,0.0
831f01fffffffff,1.0,0.0,0.0
831f03fffffffff,1.0,1.0,0.0
831f05fffffffff,2.0,0.0,0.0
831f0efffffffff,6.0,0.0,0.0
831f13fffffffff,6.0,0.0,0.0
831f1afffffffff,4.0,4.0,0.0
831f1bfffffffff,2.0,0.0,0.0
831f29fffffffff,2.0,2.0,0.0
831f33fffffffff,1.0,0.0,0.0
831f51fffffffff,3.0,0.0,0.0
831f52fffffffff,2.0,0.0,0.0
831f71fffffffff,4.0,0.0,0.0
831f72fffffffff,6.0,0.0,0.0
831f81fffffffff,2.0,0.0,0.0
831f82fffffffff,5.0,0.0,0.0
831f83fffffffff,1.0,1.0,0.0
831f88fffffffff,11.0,6.0,0.0
831f89fffffffff,6.0,4.0,0.0
831f8bfffffffff,2.0,0.0,0.0
831f8efffffffff,7.0,0.0,0.0
831f91fffffffff,7.0,4.0,0.0
831f98fffffffff,10.0,2.0,0.0
831f99fffffffff,20.0,1.0,0.0
831f9dfffffffff,6.0,0.0,0.0
831fa9fffffffff,2.0,2.0,0.0
831facfffffffff,2.0,0.0,0.0
831fadfffffffff,2.0,2.0,0.0
831faefffffffff,2.0,1.0,0.0
832018fffffffff,5.0,0.0,0.0
83201afffffffff,2.0,0.0,0.0
83208efffffffff,4.0,0.0,0.0
8320adfffffffff,4.0,0.0,0.0
8320f1fffffffff,4.0,0.0,0.0
832156fffffffff,1.0,0.0,0.0
832198fffffffff,2.0,0.0,0.0
83225afffffffff,125.0,24.0,10.0
8322d0fffffffff,7.0,0.0,0.0
8322dbfffffffff,53.0,26.0,6.0
8322e9fffffffff,14.0,0.0,0.0
83248afffffffff,2.0,2.0,0.0
83249efffffffff,3.0,0.0,0.0
832512fffffffff,2.0,0.0,0.0
83255afffffffff,2.0,0.0,0.0
8325acfffffffff,2.0,2.0,0.0
8325aefffffffff,2.0,2.0,0.0
832602fffffffff,4.0,0.0,0.0
832603fffffffff,2.0,0.0,0.0
832608fffffffff,10.0,0.0,5.0
83260afffffffff,16.0,0.0,5.0
83260bfffffffff,9.0,0.0,0.0
83260dfffffffff,7.0,0.0,0.0
83260efffffffff,5.0,0.0,0.0
832611fffffffff,10.0,0.0,0.0
832619fffffffff,2.0,0.0,2.0
83261bfffffffff,2.0,0.0,0.0
832620fffffffff,7.0,0.0,0.0
832621fffffffff,2.0,0.0,0.0
832622fffffffff,5.0,0.0,0.0
832623fffffffff,6.0,0.0,0.0
832624fffffffff,8.0,0.0,0.0
832625fffffffff,5.0,0.0,0.0
832626fffffffff,17.0,0.0,0.0
832628fffffffff,7.0,0.0,0.0
832629fffffffff,1.0,0.0,0.0
83262afffffffff,2.0,0.0,0.0
83262cfffffffff,12.0,0.0,0.0
83262efffffffff,2.0,0.0,0.0
832630fffffffff,4.0,0.0,0.0
832633fffffffff,4.0,0.0,0.0
832634fffffffff,8.0,0.0,0.0
832636fffffffff,13.0,0.0,0.0
832643fffffffff,1.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0
832645fffffffff,2.0,0.0,0.0
832646fffffffff,10.0,0.0,0.0
832648fffffffff,3.0,0.0,0.0
832649fffffffff,16.0,0.0,0.0
83264bfffffffff,1.0,0.0,0.0
83264cfffffffff,37.0,0.0,5.0
83264dfffffffff,60.0,0.0,0.0
83264efffffffff,6.0,0.0,0.0
832650fffffffff,5.0,0.0,0.0
832652fffffffff,3.0,0.0,0.0
832653fffffffff,4.0,0.0,0.0
832654fffffffff,10.0,0.0,0.0
832655fffffffff,64.0,0.0,0.0
832656fffffffff,8.0,0.0,0.0
832658fffffffff,30.0,0.0,3.0
832659fffffffff,12.0,0.0,0.0
83265afffffffff,14.0,0.0,0.0
83265bfffffffff,15.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0
83265dfffffffff,7.0,0.0,0.0
832661fffffffff,10.0,0.0,0.0
832662fffffffff,6.0,0.0,2.0
832664fffffffff,222.0,0.0,66.0
832665fffffffff,2.0,0.0,0.0
832666fffffffff,42.0,0.0,21.0
832668fffffffff,6.0,0.0,0.0
832669fffffffff,14.0,0.0,0.0
83266afffffffff,7.0,0.0,0.0
83266bfffffffff,3.0,0.0,0.0
83266dfffffffff,16.0,0.0,0.0
83266efffffffff,2.0,0.0,0.0
832671fffffffff,6.0,0.0,0.0
832672fffffffff,2.0,0.0,0.0
832673fffffffff,26.0,0.0,0.0
832675fffffffff,8.0,0.0,0.0
832676fffffffff,2.0,0.0,0.0
832680fffffffff,27.0,0.0,1.0
832681fffffffff,111.0,0.0,6.0
832682fffffffff,2.0,0.0,0.0
832685fffffffff,6.0,0.0,0.0
832688fffffffff,106.0,0.0,0.0
832689fffffffff,15.0,0.0,0.0
83268afffffffff,7.0,0.0,0.0
83268bfffffffff,28.0,0.0,0.0
83268cfffffffff,234.0,0.0,5.0
83268dfffffffff,60.0,0.0,0.0
83268efffffffff,37.0,0.0,0.0
832690fffffffff,45.0,0.0,3.0
832691fffffffff,2.0,0.0,0.0
832692fffffffff,5.0,0.0,0.0
832694fffffffff,13.0,0.0,0.0
832695fffffffff,4.0,0.0,0.0
832696fffffffff,358.0,0.0,102.0
832698fffffffff,65.0,0.0,0.0
832699fffffffff,80.0,0.0,0.0
83269afffffffff,22.0,0.0,0.0
83269cfffffffff,46.0,0.0,0.0
83269dfffffffff,75.0,0.0,0.0
83269efffffffff,20.0,0.0,0.0
8326a1fffffffff,4.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0
8326a8fffffffff,61.0,0.0,0.0
8326a9fffffffff,12.0,0.0,0.0
8326aafffffffff,274.0,0.0,2.0
8326abfffffffff,4.0,0.0,0.0
8326acfffffffff,17.0,0.0,4.0
8326adfffffffff,26.0,0.0,3.0
8326b5fffffffff,5.0,0.0,0.0
8326b6fffffffff,2.0,0.0,2.0
8326c0fffffffff,2.0,0.0,0.0
8326c1fffffffff,26.0,0.0,2.0
8326c4fffffffff,5.0,0.0,0.0
8326c8fffffffff,32.0,0.0,0.0
8326cafffffffff,13.0,0.0,0.0
8326cbfffffffff,9.0,0.0,0.0
8326cefffffffff,2.0,0.0,0.0
8326d1fffffffff,13.0,0.0,0.0
8326d3fffffffff,5.0,0.0,0.0
8326d4fffffffff,6.0,0.0,2.0
8326d5fffffffff,4.0,0.0,0.0
8326d9fffffffff,20.0,0.0,3.0
8326dafffffffff,15.0,0.0,0.0
8326dbfffffffff,2.0,0.0,0.0
8326dcfffffffff,5.0,0.0,0.0
8326ddfffffffff,26.0,0.0,6.0
8326defffffffff,23.0,0.0,1.0
8326e2fffffffff,13.0,0.0,0.0
8326e3fffffffff,12.0,0.0,0.0
8326e4fffffffff,19.0,0.0,2.0
8326e5fffffffff,61.0,0.0,0.0
8326e6fffffffff,10.0,0.0,0.0
8326e8fffffffff,2.0,0.0,0.0
8326e9fffffffff,2.0,0.0,0.0
8326edfffffffff,22.0,0.0,0.0
8326eefffffffff,2.0,0.0,0.0
8326f0fffffffff,2.0,0.0,0.0
8326f2fffffffff,115.0,0.0,0.0
8326f4fffffffff,3.0,0.0,0.0
8326f6fffffffff,3.0,0.0,0.0
832700fffffffff,28.0,0.0,0.0
832701fffffffff,1.0,0.0,0.0
832702fffffffff,3.0,0.0,0.0
832703fffffffff,2.0,0.0,0.0
832706fffffffff,7.0,0.0,0.0
832708fffffffff,2.0,0.0,0.0
832709fffffffff,1.0,0.0,0.0
83270afffffffff,4.0,0.0,0.0
83270cfffffffff,1.0,0.0,0.0
83270dfffffffff,2.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0
832719fffffffff,8.0,0.0,0.0
83271bfffffffff,1.0,0.0,0.0
83271cfffffffff,2.0,0.0,0.0
83272bfffffffff,2.0,0.0,0.0
832733fffffffff,1.0,0.0,0.0
832740fffffffff,74.0,0.0,0.0
832741fffffffff,95.0,0.0,2.0
832742fffffffff,15.0,0.0,0.0
832743fffffffff,24.0,0.0,0.0
832744fffffffff,12.0,0.0,3.0
832745fffffffff,7.0,0.0,0.0
832746fffffffff,11.0,0.0,0.0
832748fffffffff,129.0,0.0,0.0
832749fffffffff,97.0,0.0,0.0
83274afffffffff,58.0,0.0,2.0
83274bfffffffff,14.0,0.0,0.0
83274cfffffffff,67.0,0.0,0.0
83274dfffffffff,143.0,0.0,0.0
83274efffffffff,70.0,0.0,0.0
832750fffffffff,9.0,0.0,0.0
832751fffffffff,2.0,0.0,0.0
832752fffffffff,24.0,0.0,2.0
832753fffffffff,10.0,0.0,0.0
832754fffffffff,16.0,0.0,0.0
832755fffffffff,9.0,0.0,0.0
832756fffffffff,21.0,0.0,0.0
832758fffffffff,19.0,0.0,0.0
832759fffffffff,136.0,0.0,42.0
83275afffffffff,6.0,0.0,0.0
83275bfffffffff,19.0,0.0,2.0
83275cfffffffff,23.0,0.0,0.0
83275dfffffffff,32.0,0.0,0.0
83275efffffffff,7.0,0.0,0.0
832760fffffffff,4.0,0.0,2.0
832763fffffffff,59.0,0.0,6.0
832764fffffffff,2.0,0.0,0.0
832766fffffffff,7.0,0.0,6.0
832768fffffffff,2.0,0.0,0.0
832769fffffffff,31.0,0.0,16.0
83276afffffffff,18.0,0.0,0.0
83276bfffffffff,65.0,0.0,0.0
83276cfffffffff,17.0,0.0,4.0
83276dfffffffff,221.0,0.0,204.0
83276efffffffff,13.0,0.0,2.0
832770fffffffff,9.0,0.0,0.0
832771fffffffff,13.0,0.0,0.0
832772fffffffff,1.0,0.0,0.0
832773fffffffff,5.0,0.0,1.0
832774fffffffff,2.0,0.0,2.0
832775fffffffff,4.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0
83278cfffffffff,3.0,0.0,2.0
83278dfffffffff,2.0,0.0,0.0
832790fffffffff,6.0,0.0,0.0
832792fffffffff,17.0,0.0,3.0
832794fffffffff,2.0,0.0,0.0
832799fffffffff,2.0,0.0,0.0
8327a0fffffffff,9.0,0.0,0.0
8327a3fffffffff,1.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0
8327a5fffffffff,4.0,0.0,0.0
8327a6fffffffff,43.0,0.0,0.0
8327a8fffffffff,12.0,0.0,0.0
8327a9fffffffff,37.0,0.0,2.0
8327aafffffffff,3.0,0.0,1.0
8327adfffffffff,2.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0
8327b0fffffffff,2.0,0.0,0.0
832802fffffffff,4.0,0.0,1.0
832806fffffffff,2.0,0.0,2.0
832810fffffffff,2.0,0.0,0.0
832813fffffffff,36.0,0.0,25.0
832814fffffffff,10.0,0.0,2.0
832815fffffffff,12.0,0.0,0.0
832816fffffffff,2.0,0.0,0.0
832818fffffffff,3.0,0.0,0.0
832819fffffffff,4.0,0.0,2.0
83281afffffffff,21.0,0.0,0.0
83281bfffffffff,2.0,0.0,0.0
83281cfffffffff,4.0,0.0,4.0
83281efffffffff,17.0,0.0,3.0
832830fffffffff,162.0,0.0,2.0
832831fffffffff,3.0,0.0,0.0
832832fffffffff,60.0,0.0,2.0
832833fffffffff,14.0,0.0,0.0
832834fffffffff,93.0,0.0,14.0
832835fffffffff,14.0,0.0,1.0
832836fffffffff,959.0,0.0,4.0
832880fffffffff,18.0,0.0,5.0
832881fffffffff,7.0,0.0,0.0
832882fffffffff,3.0,0.0,0.0
832884fffffffff,55.0,0.0,7.0
832885fffffffff,12.0,0.0,0.0
832886fffffffff,1.0,0.0,0.0
832889fffffffff,2.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0
83288bfffffffff,11.0,0.0,4.0
83288cfffffffff,2.0,0.0,0.0
83288dfffffffff,12.0,0.0,4.0
83288efffffffff,2.0,0.0,0.0
832890fffffffff,26.0,0.0,0.0
832894fffffffff,4.0,0.0,0.0
832895fffffffff,2.0,0.0,0.0
832896fffffffff,17.0,0.0,17.0
832898fffffffff,19.0,0.0,2.0
83289afffffffff,10.0,0.0,0.0
83289bfffffffff,18.0,0.0,0.0
83289dfffffffff,5.0,0.0,0.0
83289efffffffff,6.0,0.0,0.0
8328a1fffffffff,4.0,0.0,0.0
8328a9fffffffff,8.0,0.0,0.0
8328aafffffffff,3.0,0.0,2.0
8328abfffffffff,2.0,0.0,0.0
8328adfffffffff,2.0,0.0,1.0
8328aefffffffff,2.0,0.0,0.0
8328b0fffffffff,1.0,0.0,0.0
8328b1fffffffff,4.0,0.0,0.0
8328b2fffffffff,5.0,0.0,0.0
8328b6fffffffff,36.0,0.0,6.0
8328c0fffffffff,7.0,0.0,0.0
8328c2fffffffff,2.0,0.0,2.0
8328d1fffffffff,18.0,0.0,0.0
8328d3fffffffff,7.0,0.0,0.0
8328d5fffffffff,4.0,0.0,0.0
8328d6fffffffff,4.0,0.0,1.0
8328dafffffffff,1.0,0.0,0.0
8328ddfffffffff,14.0,0.0,2.0
8328defffffffff,9.0,0.0,1.0
8328e6fffffffff,2.0,0.0,0.0
8328f0fffffffff,25.0,0.0,6.0
8328f1fffffffff,44.0,0.0,5.0
8328f2fffffffff,8.0,0.0,0.0
8328f3fffffffff,2.0,0.0,0.0
8328f4fffffffff,10.0,0.0,0.0
8328f5fffffffff,49.0,0.0,5.0
8328f6fffffffff,11.0,0.0,0.0
832912fffffffff,68.0,0.0,0.0
832913fffffffff,4.0,0.0,0.0
83291afffffffff,78.0,0.0,19.0
832980fffffffff,2.0,0.0,0.0
832982fffffffff,2.0,0.0,0.0
832984fffffffff,2.0,0.0,0.0
832986fffffffff,6.0,0.0,0.0
832989fffffffff,86.0,0.0,25.0
83298cfffffffff,30.0,0.0,0.0
83298dfffffffff,44.0,0.0,2.0
832990fffffffff,28.0,0.0,11.0
832992fffffffff,4.0,0.0,0.0
832995fffffffff,5.0,0.0,0.0
832996fffffffff,14.0,0.0,3.0
8329a0fffffffff,92.0,0.0,3.0
8329a1fffffffff,109.0,0.0,6.0
8329a2fffffffff,3.0,0.0,0.0
8329a3fffffffff,15.0,0.0,0.0
8329a4fffffffff,99.0,0.0,0.0
8329a5fffffffff,31.0,0.0,0.0
8329a6fffffffff,115.0,0.0,2.0
8329a8fffffffff,5.0,0.0,0.0
8329a9fffffffff,8.0,0.0,0.0
8329aafffffffff,14.0,0.0,0.0
8329abfffffffff,10.0,0.0,4.0
8329acfffffffff,108.0,0.0,1.0
8329adfffffffff,68.0,0.0,0.0
8329aefffffffff,23.0,0.0,0.0
8329b0fffffffff,31.0,0.0,0.0
8329b1fffffffff,6.0,0.0,0.0
8329b2fffffffff,27.0,0.0,3.0
8329b5fffffffff,31.0,0.0,3.0
8329b6fffffffff,25.0,0.0,0.0
832a10fffffffff,566.0,0.0,27.0
832a12fffffffff,2361.0,0.0,52.0
832a13fffffffff,981.0,0.0,18.0
832a14fffffffff,110.0,0.0,13.0
832a15fffffffff,16.0,0.0,0.0
832a16fffffffff,58.0,0.0,0.0
832a1afffffffff,2.0,0.0,0.0
832a30fffffffff,204.0,0.0,19.0
832a31fffffffff,39.0,0.0,0.0
832a32fffffffff,176.0,0.0,17.0
832a33fffffffff,158.0,0.0,17.0
832a34fffffffff,39.0,0.0,0.0
832a36fffffffff,33.0,0.0,0.0
832a4cfffffffff,17.0,0.0,0.0
832a80fffffffff,4.0,0.0,0.0
832a81fffffffff,22.0,0.0,2.0
832a82fffffffff,33.0,0.0,0.0
832a84fffffffff,23.0,0.0,1.0
832a85fffffffff,115.0,0.0,1.0
832a86fffffffff,32.0,0.0,0.0
832a88fffffffff,44.0,0.0,0.0
832a89fffffffff,106.0,0.0,0.0
832a8afffffffff,31.0,0.0,2.0
832a8bfffffffff,174.0,0.0,3.0
832a8cfffffffff,83.0,0.0,12.0
832a8dfffffffff,54.0,0.0,0.0
832a8efffffffff,142.0,0.0,11.0
832a90fffffffff,10.0,0.0,0.0
832a91fffffffff,19.0,0.0,0.0
832a92fffffffff,6.0,0.0,0.0
832a93fffffffff,18.0,0.0,0.0
832a94fffffffff,10.0,0.0,0.0
832a95fffffffff,70.0,0.0,0.0
832a96fffffffff,4.0,0.0,0.0
832a98fffffffff,20.0,0.0,0.0
832a99fffffffff,36.0,0.0,0.0
832a9afffffffff,14.0,0.0,0.0
832a9bfffffffff,21.0,0.0,0.0
832a9efffffffff,8.0,0.0,0.0
832aa0fffffffff,7.0,0.0,1.0
832aa1fffffffff,252.0,0.0,41.0
832aa2fffffffff,11.0,0.0,2.0
832aa3fffffffff,48.0,0.0,16.0
832aa4fffffffff,177.0,0.0,78.0
832aa5fffffffff,26.0,0.0,5.0
832aa6fffffffff,38.0,0.0,2.0
832aa8fffffffff,557.0,0.0,30.0
832aa9fffffffff,211.0,0.0,6.0
832aaafffffffff,176.0,0.0,10.0
832aabfffffffff,29.0,0.0,0.0
832aacfffffffff,1234.0,0.0,183.0
832aadfffffffff,221.0,0.0,9.0
832aaefffffffff,78.0,0.0,10.0
832ab0fffffffff,79.0,0.0,3.0
832ab1fffffffff,89.0,0.0,2.0
832ab2fffffffff,614.0,0.0,9.0
832ab3fffffffff,219.0,0.0,7.0
832ab4fffffffff,386.0,0.0,114.0
832ab5fffffffff,361.0,0.0,235.0
832ab6fffffffff,83.0,0.0,0.0
832ad2fffffffff,16.0,0.0,0.0
832ad3fffffffff,13.0,0.0,0.0
832ad4fffffffff,5.0,0.0,0.0
832ad5fffffffff,3.0,0.0,0.0
832ad6fffffffff,39.0,0.0,0.0
832af0fffffffff,91.0,0.0,0.0
832af1fffffffff,25.0,0.0,0.0
832af2fffffffff,1.0,0.0,0.0
832af3fffffffff,84.0,0.0,0.0
832af6fffffffff,84.0,0.0,3.0
832b00fffffffff,6.0,0.0,0.0
832b01fffffffff,47.0,0.0,0.0
832b05fffffffff,55.0,0.0,0.0
832b06fffffffff,14.0,0.0,0.0
832b0afffffffff,10.0,0.0,0.0
832b0cfffffffff,230.0,0.0,0.0
832b0efffffffff,12.0,0.0,1.0
832b10fffffffff,5.0,0.0,0.0
832b11fffffffff,2.0,0.0,0.0
832b12fffffffff,14.0,0.0,0.0
832b1afffffffff,39.0,0.0,2.0
832b22fffffffff,2.0,0.0,0.0
832b23fffffffff,15.0,0.0,0.0
832b24fffffffff,6.0,0.0,0.0
832b25fffffffff,35.0,0.0,0.0
832b2afffffffff,20.0,0.0,0.0
832b2cfffffffff,6.0,0.0,0.0
832b2efffffffff,4.0,0.0,0.0
832b30fffffffff,24.0,0.0,0.0
832b32fffffffff,2.0,0.0,0.0
832b33fffffffff,9.0,0.0,0.0
832b80fffffffff,23.0,0.0,0.0
832b81fffffffff,133.0,0.0,11.0
832b82fffffffff,9.0,0.0,5.0
832b83fffffffff,102.0,0.0,55.0
832b85fffffffff,10.0,0.0,0.0
832b88fffffffff,97.0,0.0,0.0
832b89fffffffff,356.0,0.0,54.0
832b8afffffffff,74.0,0.0,31.0
832b8bfffffffff,44.0,0.0,10.0
832b8cfffffffff,54.0,0.0,1.0
832b8dfffffffff,165.0,0.0,14.0
832b8efffffffff,117.0,0.0,32.0
832b90fffffffff,9.0,0.0,0.0
832b91fffffffff,29.0,0.0,14.0
832b92fffffffff,8.0,0.0,0.0
832b93fffffffff,46.0,0.0,12.0
832b94fffffffff,13.0,0.0,0.0
832b96fffffffff,3.0,0.0,0.0
832b98fffffffff,237.0,0.0,18.0
832b99fffffffff,65.0,0.0,16.0
832b9afffffffff,140.0,0.0,30.0
832b9bfffffffff,353.0,0.0,23.0
832b9cfffffffff,31.0,0.0,5.0
832b9dfffffffff,242.0,0.0,57.0
832b9efffffffff,8.0,0.0,0.0
832ba0fffffffff,23.0,0.0,0.0
832ba5fffffffff,28.0,0.0,0.0
832ba8fffffffff,516.0,0.0,2.0
832ba9fffffffff,4.0,0.0,2.0
832baafffffffff,179.0,0.0,0.0
832babfffffffff,26.0,0.0,13.0
832bacfffffffff,46.0,0.0,1.0
832baefffffffff,26.0,0.0,2.0
832bb3fffffffff,16.0,0.0,0.0
832c06fffffffff,2.0,0.0,0.0
832c20fffffffff,1.0,0.0,0.0
832c2afffffffff,6.0,0.0,0.0
832c4cfffffffff,1.0,0.0,0.0
832cc0fffffffff,14.0,6.0,0.0
832d03fffffffff,1.0,0.0,0.0
832d30fffffffff,2.0,0.0,0.0
832e44fffffffff,4.0,2.0,0.0
832e61fffffffff,6.0,0.0,0.0
832e75fffffffff,4.0,0.0,0.0
833025fffffffff,5.0,0.0,0.0
833081fffffffff,2.0,0.0,0.0
833099fffffffff,7.0,0.0,0.0
83309bfffffffff,2.0,0.0,0.0
833185fffffffff,4.0,0.0,0.0
833190fffffffff,2.0,0.0,0.0
8331aafffffffff,6.0,0.0,0.0
