cell_id,Hirundo rustica,Hirundo rustica rustica,Hirundo rustica savignii,Hirundo rustica transitiva,Hirundo rustica tytleri,Hirundo rustica gutturalis/mandschurica,Hirundo rustica erythrogaster
8412d39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
8412d3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8412d91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8412da7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0
8412ddbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8413807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8415b39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8416507ffffffff,21.0,15.0,0.0,0.0,0.0,6.0,0.0
84165e1ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8418233ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841828bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e5ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8418497ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
84184b7ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,12.0,8.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419229ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419265ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419289ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,26.0,4.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,27.0,8.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419501ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841a849ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
841aa35ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aad1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ab0bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ab4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ab55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b8a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e029ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e063ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841e067ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e153ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841e5a9ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
841e5cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e765ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e76dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e86bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841ea09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
841ea41ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841ea43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea45ffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
841ea4bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841ea4dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,12.0,10.0,0.0,0.0,0.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecc5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda3ffffffff,10.0,0.0,0.0,1.0,0.0,0.0,0.0
841eda5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841edcdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee99ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
841eea3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841eedbffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
841f14dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,55.0,55.0,0.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f53dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f56bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f827ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841f831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f833ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f83bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f83dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f887ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f8d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f925ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841f981ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa07ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
841facbffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fad1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fad3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fad5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fadbffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
841fae1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841faedffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb2dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8420129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842013dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8420187ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420333ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8420a6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b11ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b17ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b1bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b3bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8420e3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8421567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,69.0,12.0,0.0,0.0,0.0,0.0,7.0
8422dbdffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84240cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84242d5ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84242e3ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84244b1ffffffff,4.0,0.0,0.0,0.0,1.0,1.0,0.0
84244b7ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8424757ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425409ffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0
8426009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842600dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,10.0
8426039ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8426041ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426047ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426061ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
842608dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,8.0
8426099ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,15.0
84260a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,9.0
84260adffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0
84260b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84260bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
8426117ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426183ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426197ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84261c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84261d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84261dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8426213ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842623dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8426269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426293ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84262b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84262e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84262e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8426341ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8426357ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8426361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842640bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,2.0
8426417ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426425ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842642bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8426437ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426439ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842643dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
